date,timestamp,phase,cash,equity,gross_dollars,net_dollars,gross_exposure,net_exposure,costs_to_date,turnover_dollars_to_date,drawdown,SNDK_shares,SNDK_price,SNDK_weight,SNDK_pnl,TSLA_shares,TSLA_price,TSLA_weight,TSLA_pnl,PLTR_shares,PLTR_price,PLTR_weight,PLTR_pnl,NVDA_shares,NVDA_price,NVDA_weight,NVDA_pnl
2026-09-15,2026-09-15T09:30:00-04:00,open,47958.07,47958.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1569.7099609375,0.0,0.0,0,358.7250061035156,0.0,0.0,0,170.23500061035156,0.0,0.0,0,213.08999633789062,0.0,0.0
2026-09-15,2026-09-15T09:35:00-04:00,close,47958.07,47958.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1572.280029296875,0.0,0.0,0,355.4849853515625,0.0,0.0,0,169.80499267578125,0.0,0.0,0,213.37989807128906,0.0,0.0
2026-09-15,2026-09-15T09:35:00-04:00,open,47958.07,47958.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1572.5400390625,0.0,0.0,0,355.54998779296875,0.0,0.0,0,169.77499389648438,0.0,0.0,0,213.3809051513672,0.0,0.0
2026-09-15,2026-09-15T09:35:00-04:00,after_fill,46384.74369091797,47957.28372998047,1572.5400390625,1572.5400390625,0.03279043174998311,0.03279043174998311,0.78627001953125,1572.5400390625,-1.639494707628142e-05,1,1572.5400390625,0.03279043174998311,-0.78627001953123,0,355.54998779296875,0.0,0.0,0,169.77499389648438,0.0,0.0,0,213.3809051513672,0.0,0.0
2026-09-15,2026-09-15T09:35:00-04:00,after_fill,79789.73169403075,47940.57288055419,34994.23889160156,-31849.158813476562,0.7299503695709076,-0.6643466462703729,17.49711944580078,34994.23889160156,-0.0003648420264996677,1,1572.5400390625,0.032801861650267404,-0.78627001953123,-94,355.54998779296875,-0.6971485079206402,-16.710849426272034,0,169.77499389648438,0.0,0.0,0,213.3809051513672,0.0,0.0
2026-09-15,2026-09-15T09:35:00-04:00,after_fill,73598.59142151641,47937.478857429494,41182.28514099121,-25661.112564086914,0.8590832501532077,-0.5353037576382655,20.591142570495606,41182.28514099121,-0.00042935719828807173,1,1572.5400390625,0.03280397877701036,-0.78627001953123,-94,355.54998779296875,-0.6971935038957366,-16.710849426272034,0,169.77499389648438,0.0,0.0,29,213.3809051513672,0.12908576748046077,-3.094023124694104
2026-09-15,2026-09-15T09:40:00-04:00,close,73598.59142151641,47338.044927986135,41720.254653930664,-26260.546493530273,0.881326102871345,-0.5547450583030966,20.591142570495606,41182.28514099121,-0.012928482568499211,1,1550.2587890625,0.03274868641957773,-23.06752001953123,-94,361.6000061035156,-0.7180355805872208,-585.4125706176783,0,172.2299041748047,0.0,0.0,29,213.08949279785156,0.13054183586454654,-11.544981376647229
2026-09-15,2026-09-15T09:40:00-04:00,open,73598.59142151641,47334.51523438262,41724.24656677246,-26264.07618713379,0.881476156672774,-0.5548609942889245,20.591142570495606,41182.28514099121,-0.013002082144201843,1,1550.6199951171875,0.03275875938391053,-22.70631396484373,-94,361.6400146484375,-0.7181685754808493,-589.1733738403345,0,171.9611053466797,0.0,0.0,29,213.0850067138672,0.13054882180801416,-11.675077812194104
2026-09-15,2026-09-15T09:40:00-04:00,after_fill,72513.12891754913,47333.97277436065,40639.32652282715,-25179.156143188477,0.8585657222678806,-0.531946816786679,21.13360259246826,42267.20518493652,-0.013013393275403962,1,1550.6199951171875,0.03275913480807828,-22.70631396484373,-91,361.6400146484375,-0.6952562695272798,-589.7158338623085,0,171.9611053466797,0.0,0.0,29,213.0850067138672,0.13055031793252253,-11.675077812194104
2026-09-15,2026-09-15T09:45:00-04:00,close,72513.12891754913,47393.2400015335,40591.20886230469,-25119.888916015625,0.8564767646396676,-0.530031053272636,21.13360259246826,42267.20518493652,-0.011777579841442676,1,1549.6700439453125,0.032698124118443264,-23.65626513671873,-91,361.04998779296875,-0.6932539089561518,-536.0233900146523,0,172.64999389648438,0.0,0.0,29,213.30999755859375,0.13052473156507255,-5.150343315123791
2026-09-15,2026-09-15T09:45:00-04:00,open,72513.12891754913,47391.14524445342,40594.57388305664,-25121.983673095703,0.8565856274133354,-0.530098682855442,21.13360259246826,42267.20518493652,-0.01182125876930784,1,1550.1600341796875,0.03270990870095328,-23.16627490234373,-91,361.0799865722656,-0.6933421551343887,-538.7532789306679,0,172.64500427246094,0.0,0.0,29,213.31500244140625,0.13053356357799342,-5.005201713561291
2026-09-15,2026-09-15T09:45:00-04:00,after_fill,74062.51387171172,47390.37016443633,39044.41384887695,-26672.14370727539,0.8238891933825297,-0.5628177964157633,21.908682609558106,43817.36521911621,-0.011837420387510789,0,1550.1600341796875,0.0,-23.94135491943348,-91,361.0799865722656,-0.6933534948991465,-538.7532789306679,0,172.64500427246094,0.0,0.0,29,213.31500244140625,0.13053569848338323,-5.005201713561291
