date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,IBIT_net_pnl,IBIT_costs,IBIT_fill_count
2026-08-31,100000.0,98992.05661065673,-1007.9433893432724,-0.010079433893432724,38.50730841064452,-969.4360809326279,192536.54205322266,1.9253654205322266,68,-0.010819479888548478,0.9541703805738956,0.40902284144007756,0.5409037782443354,86194.93529245377,98992.05661065673,0.0,0.0,-1350.290714166258,16.826969049072268,32,342.3473248230075,21.680339361572265,36
2026-09-01,98992.05661065673,99329.56433710325,337.5077264465217,0.003409442514907688,37.716615899658215,375.2243423461799,188583.07949829102,1.9050324435626445,75,-0.003693622399677965,0.9541863752833001,0.366383394734811,0.5448297748510174,85161.40693462828,99329.56433710325,0.0,0.0,928.2908102646034,16.321639381408694,36,-590.783083818038,21.394976518249507,39
2026-09-02,99329.56433710325,99383.94973604733,54.385398944083136,0.0005475247909022408,19.093620220947244,73.47901916503038,95468.10110473633,0.9611247340292167,11,-0.0012085456366501823,0.4826023744103359,0.2761534968179956,0.2767567981089197,90792.42083123623,99383.94973604733,0.0,0.0,114.48591427765132,8.124750090026856,4,-60.10051533354999,10.96887013092041,7
2026-09-03,99383.94973604733,97528.57777467805,-1855.371961369281,-0.018668728364056184,40.74190308074952,-1814.6300582885315,203709.51540374756,2.0497224747534917,114,-0.018668728364056197,0.9597768707207733,0.4104877982050702,0.5486964945911644,84134.0128563324,97528.57777467805,0.0,0.0,-3810.1276921783465,17.985434487915036,53,1954.7557308090036,22.756468592834477,61
2026-09-04,97528.57777467805,96736.28776701205,-792.2900076660007,-0.008123670269205012,39.51248843994148,-752.7775192260593,197562.44219970703,2.0256877184873847,99,-0.01133677480052464,0.956225779131784,0.3989795353411244,0.5526453845178565,81925.03128131105,96736.28776701205,0.0,0.0,-1108.3077399810863,17.07676769104004,43,316.01773231507104,22.435720748901367,56
2026-09-08,96736.28776701205,97090.44052274321,354.1527557311638,0.003661012469117438,37.483497625732355,391.6362533568962,187417.4881286621,1.9374062459379713,40,-0.003546180798275511,0.9533984255884013,0.3899189793859832,0.5584136805240414,80545.0214861359,97090.44052274321,0.0,0.0,98.14550813598908,15.721038494873047,21,256.0072475952111,21.76245913085938,19
2026-09-09,97090.44052274321,97406.65492277758,316.21440003436874,0.0032569056060704166,24.69663741073603,340.91103744510474,123483.18705368042,1.2718367162496782,40,-0.0024712251656621165,0.6278173255334042,0.24627904667021236,0.37119781389205864,85982.46573977206,97406.65492277758,0.0,0.0,827.1158049865735,10.301553411865235,24,-510.90140495222295,14.395083998870849,16
2026-09-10,97406.65492277758,97591.75936919409,185.10444641650247,0.0019003264875818832,14.841045374298062,199.94549179080053,74205.22687149048,0.7618085943955183,11,-0.0014727896731979717,0.37964012808878655,0.15177050646213253,0.22560416005479234,90421.1732591759,97591.75936919409,0.0,0.0,174.94341356811492,6.0132514709472655,5,10.161032848362083,8.82779390335083,6
2026-09-11,97591.75936919409,97777.68424714281,185.92487794872432,0.0019051288669298604,34.7726661491393,220.6975440978636,173863.33074569702,1.7815370054756785,41,-0.005589334323595985,0.8900002822233005,0.33767755857326115,0.5293462392821652,81067.45248747256,97777.68424714281,0.0,0.0,1570.7640790191726,14.16171748962402,22,-1384.8392010703865,20.61094865951538,19
