date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
2026-08-31,2026-08-31T09:35:00-04:00,2026-08-31T09:35:00-04:00,AVGO,-35,sell,371.3299865722656,371.1443215789795,6.498274765014648,0.0,6.498274765014648,12996.549530029297,-35,112990.05125526428,99993.50172523498,0.12997394136412574,-0.12997394136412574,policy_rebalance
2026-08-31,2026-08-31T09:35:00-04:00,2026-08-31T09:35:00-04:00,MSTR,92,buy,127.1449966430664,127.20856914138793,5.848669845581055,0.0,5.848669845581055,11697.33969116211,92,101286.86289425658,99987.6530553894,0.24696938538513272,-0.012993702713948833,policy_rebalance
2026-08-31,2026-08-31T09:35:00-04:00,2026-08-31T09:35:00-04:00,CRM,273,buy,255.9730987548828,256.10108530426027,34.9403279800415,0.0,34.9403279800415,69880.65596008301,273,31371.26660619353,99952.71272740935,0.946192880619436,0.6861389175924707,policy_rebalance
2026-08-31,2026-08-31T09:40:00-04:00,2026-08-31T09:40:00-04:00,CRM,-1,sell,259.2200012207031,259.0903912200928,0.12961000061035155,0.0,0.12961000061035155,259.2200012207031,272,31630.356997413623,100993.46701328276,0.941104547175901,0.6868078903237022,policy_rebalance
2026-08-31,2026-08-31T09:40:00-04:00,2026-08-31T09:40:00-04:00,MSTR,5,buy,127.13500213623047,127.19856963729858,0.3178375053405762,0.0,0.3178375053405762,635.6750106811523,97,30994.36414922713,100993.14917577742,0.9474017478691459,0.6931042907149891,policy_rebalance
2026-08-31,2026-08-31T09:45:00-04:00,2026-08-31T09:45:00-04:00,MSTR,-1,sell,126.58499908447266,126.52170658493043,0.06329249954223633,0.0,0.06329249954223633,126.58499908447266,96,31120.885855812063,100919.80675424956,0.9460196630629307,0.6916275718641166,policy_rebalance
2026-08-31,2026-08-31T09:45:00-04:00,2026-08-31T09:45:00-04:00,AVGO,35,buy,366.760009765625,366.9433897705078,6.418300170898437,0.0,6.418300170898437,12836.600341796875,0,18277.867213844293,100913.38845407867,0.8188756963387295,0.8188756963387295,policy_rebalance
2026-08-31,2026-08-31T09:45:00-04:00,2026-08-31T09:45:00-04:00,SNDK,2,buy,1530.4000244140625,1531.1652244262696,1.5304000244140625,0.0,1.5304000244140625,3060.800048828125,2,15215.536764991753,100911.85805405426,0.8492195361536061,0.8492195361536061,policy_rebalance
2026-08-31,2026-08-31T09:45:00-04:00,2026-08-31T09:45:00-04:00,MARA,-896,sell,10.490099906921387,10.484854856967926,4.699564758300781,0.0,4.699564758300781,9399.129516601562,-896,24609.966716835013,100907.15848929595,0.9424053974897293,0.7561127764840827,policy_rebalance
2026-08-31,2026-08-31T09:50:00-04:00,2026-08-31T09:50:00-04:00,SNDK,-2,sell,1523.625,1522.8631875,1.523625,0.0,1.523625,3047.25,0,27655.69309183501,101028.01218363189,0.9115269770678697,0.7262571786370784,policy_rebalance
