symbol,available_at,label_mature_at,forecast_bps,realized_next_bar_bps,target_weight,executed_shares,executed_close_weight,marginal_risk_bps,forecast_minus_marginal_risk_bps
SNDK,2026-09-04T11:50:00-04:00,2026-09-04T11:55:00-04:00,1.2980787517492505,-5.778917305697684,-0.047290015567963445,-3,-0.0472100436197671,1.1405530830576587,0.1575256686915918
SNDK,2026-09-04T11:55:00-04:00,2026-09-04T12:00:00-04:00,1.2980787517492505,78.73328843348126,-0.04721004364032321,-3,-0.0476259731616235,1.1422603303453034,0.15581842140394717
SNDK,2026-09-04T12:00:00-04:00,2026-09-04T12:05:00-04:00,1.2980787517492505,-18.713679341115785,-0.04762597318128735,-3,-0.0475734372633625,1.135536560358918,0.16254219139033252
SNDK,2026-09-04T12:05:00-04:00,2026-09-04T12:10:00-04:00,1.2980787517492505,11.25476090340527,-0.04757343728319987,-3,-0.04767969844894,1.1359458083139933,0.1621329434352574
SNDK,2026-09-04T12:10:00-04:00,2026-09-04T12:15:00-04:00,1.2980787517492505,-5.296083613329783,-0.04767969846854598,-3,-0.047603076030113,1.1341180365310626,0.16396071521818806
SNDK,2026-09-04T12:15:00-04:00,2026-09-04T12:20:00-04:00,1.2980787517492505,-7.832485598866512,-0.047603076049821794,-3,-0.0476261772827125,1.1358574465393176,0.162221305209933
SNDK,2026-09-04T12:20:00-04:00,2026-09-04T12:25:00-04:00,1.2980787517492505,18.80556693139024,-0.047626177302478985,-3,-0.0476683381116629,1.1348348519538292,0.16324389979542137
SNDK,2026-09-04T12:25:00-04:00,2026-09-04T12:30:00-04:00,1.2980787517492505,51.094623692515825,-0.04766833813128463,-3,-0.0479335333915833,1.1345359397874877,0.16354281196176287
SNDK,2026-09-04T12:30:00-04:00,2026-09-04T12:35:00-04:00,1.2980787517492505,61.4928347442234,-0.04793353341081005,-3,-0.0480323925630305,1.1303684463524157,0.16771030539683474
SNDK,2026-09-04T12:35:00-04:00,2026-09-04T12:40:00-04:00,1.2980787517492505,-37.56517484311828,-0.04803239233613004,-2,-0.0318682987279902,1.1294575251432986,0.16862122660595197
SNDK,2026-09-04T12:40:00-04:00,2026-09-04T12:45:00-04:00,1.2980787517492505,35.018620956139834,-0.03186829875677684,-2,-0.0319403741405525,1.4053470265410994,-0.10726827479184882
SNDK,2026-09-04T12:45:00-04:00,2026-09-04T12:50:00-04:00,1.2980787517492505,21.65430074920316,-0.03194037416846872,-2,-0.0319917818758299,1.4047460891327128,-0.10666733738346228
SNDK,2026-09-04T12:50:00-04:00,2026-09-04T12:55:00-04:00,1.2980787517492505,28.403978471431834,-0.031991781904447264,-2,-0.0321164469622431,1.404164260144753,-0.10608550839550246
SNDK,2026-09-04T12:55:00-04:00,2026-09-04T13:00:00-04:00,1.2980787517492505,41.98639061821385,-0.03211644699021591,-2,-0.0322632418097856,1.4018560123866455,-0.10377726063739486
SNDK,2026-09-04T13:00:00-04:00,2026-09-04T13:05:00-04:00,1.2980787517492505,-65.90092051554363,-0.03226324183776399,-2,-0.0320762143651528,1.3995372667168475,-0.1014585149675969
SNDK,2026-09-04T13:05:00-04:00,2026-09-04T13:10:00-04:00,1.2980787517492505,-10.099897867316132,-0.032076214394040264,-2,-0.0320492094333951,1.4021592892115111,-0.10408053746226056
SNDK,2026-09-04T13:10:00-04:00,2026-09-04T13:15:00-04:00,1.2980787517492505,-19.75563808448433,-0.03204920946143202,-2,-0.032055207514914,1.4024610952304972,-0.10438234348124657
SNDK,2026-09-04T13:15:00-04:00,2026-09-04T13:20:00-04:00,1.2980787517492505,5.735311908139362,-0.032055207543727926,-2,-0.0320721515353841,1.4015001030428413,-0.10342135129359081
SNDK,2026-09-04T13:20:00-04:00,2026-09-04T13:25:00-04:00,1.2980787517492505,-2.387530270473448,-0.03207215156420451,-2,-0.032061278461064,1.4012106560664053,-0.10313190431715476
SNDK,2026-09-04T13:25:00-04:00,2026-09-04T13:30:00-04:00,1.2980787517492505,-15.250883535845583,-0.03206127848986268,-2,-0.0320841612166829,1.4013051797312734,-0.1032264279820228
SNDK,2026-09-04T13:30:00-04:00,2026-09-04T13:35:00-04:00,1.2980787517492505,4.524087421193812,-0.0320841612453924,-2,-0.0320913016573345,1.400152512368918,-0.10207376061966757
SNDK,2026-09-04T13:35:00-04:00,2026-09-04T13:40:00-04:00,1.2980787517492505,31.76597573316453,-0.03209130168606428,-2,-0.0322002785997846,1.4001979351777327,-0.10211918342848206
SNDK,2026-09-04T13:40:00-04:00,2026-09-04T13:45:00-04:00,1.2980787517492505,-20.62183461007838,-0.03220027862860934,-2,-0.0321276581362724,1.398449489395792,-0.10037073764654146
SNDK,2026-09-04T13:45:00-04:00,2026-09-04T13:50:00-04:00,1.2980787517492505,-14.124729229849642,-0.03212765816502768,-2,-0.0320453490177101,1.3995728544903256,-0.10149410274107508
SNDK,2026-09-04T13:50:00-04:00,2026-09-04T13:55:00-04:00,1.2980787517492505,17.22913029409856,-0.03204534904646699,-2,-0.0321550609333452,1.4014037630949685,-0.10332501134571796
SNDK,2026-09-04T13:55:00-04:00,2026-09-04T14:00:00-04:00,1.2980787517492505,2.973776446852927,-0.0321550609621241,-2,-0.0321991480165908,1.3991733353618476,-0.10109458361259709
SNDK,2026-09-04T14:00:00-04:00,2026-09-04T14:05:00-04:00,1.2980787517492505,-10.845204755591809,-0.03219914804534165,-2,-0.0321617556539961,1.3979878555829246,-0.0999091038336741
SNDK,2026-09-04T14:05:00-04:00,2026-09-04T14:10:00-04:00,1.2980787517492505,-6.372555357756493,-0.03216175568271974,-2,-0.0320912028666542,1.398593501771736,-0.10051475002248542
SNDK,2026-09-04T14:10:00-04:00,2026-09-04T14:15:00-04:00,1.2980787517492505,-3.8426357169263348,-0.03209120289541235,-2,-0.0321457480753888,1.4004013744415742,-0.10232262269232366
SNDK,2026-09-04T14:15:00-04:00,2026-09-04T14:20:00-04:00,1.2980787517492505,17.413226587568165,-0.03214574810410512,-2,-0.0321490936685463,1.3988500262145922,-0.10077127446534166
SNDK,2026-09-04T14:20:00-04:00,2026-09-04T14:25:00-04:00,1.2980787517492505,-4.766935733232502,-0.03214909369735438,-2,-0.0321283339576309,1.3994751680236344,-0.10139641627438374
SNDK,2026-09-04T14:25:00-04:00,2026-09-04T14:30:00-04:00,1.2980787517492505,10.81203295617783,-0.0321283339864265,-2,-0.0322122627816202,1.3998615760265851,-0.10178282427733445
SNDK,2026-09-04T14:30:00-04:00,2026-09-04T14:35:00-04:00,1.2980787517492505,-4.679236692595179,-0.03221226281040396,-2,-0.0320935622422337,1.3979203151569966,-0.099841563407746
SNDK,2026-09-04T14:35:00-04:00,2026-09-04T14:40:00-04:00,1.2980787517492505,-2.849857453879334,-0.032093562270983964,-2,-0.0320820327509876,1.400864528200571,-0.10278577645132043
SNDK,2026-09-04T14:40:00-04:00,2026-09-04T14:45:00-04:00,1.2980787517492505,2.675628328732138,-0.03208203277940409,-2,-0.0320216491878155,1.4010572376936847,-0.10297848594443426
SNDK,2026-09-04T14:45:00-04:00,2026-09-04T14:50:00-04:00,1.2980787517492505,5.817335660267542,-0.03202164921641608,-2,-0.0320390533308635,1.4027817892715315,-0.10470303752228095
SNDK,2026-09-04T14:50:00-04:00,2026-09-04T14:55:00-04:00,1.2980787517492505,-19.41456855430235,-0.03203905335952053,-2,-0.0319866612072367,1.4025108442621252,-0.10443209251287475
SNDK,2026-09-04T14:55:00-04:00,2026-09-04T15:00:00-04:00,1.2980787517492505,6.783994294705664,-0.0319866612349395,-2,-0.0319318132211159,1.4032623304343348,-0.10518357868508424
SNDK,2026-09-04T15:00:00-04:00,2026-09-04T15:05:00-04:00,1.2980787517492505,-47.155916761297824,-0.03193181327144545,-2,-0.0317092362847573,1.404377469233948,-0.10629871748469726
SNDK,2026-09-04T15:05:00-04:00,2026-09-04T15:10:00-04:00,1.2980787517492505,23.888675133292292,-0.03170923672022175,-2,-0.031806356956048,1.3086796475303808,-0.01060089578113014
SNDK,2026-09-04T15:10:00-04:00,2026-09-04T15:15:00-04:00,1.2980787517492505,-38.66726269767806,-0.03180635694532362,-1,-0.0158422108651519,1.304965505659728,-0.006886753910477397
SNDK,2026-09-04T15:15:00-04:00,2026-09-04T15:20:00-04:00,1.2980787517492505,10.680786165875311,-0.015842210865188153,-1,-0.0158307056400551,1.5763058211436327,-0.27822706939438213
SNDK,2026-09-04T15:20:00-04:00,2026-09-04T15:25:00-04:00,1.2980787517492505,3.990137914895442,-0.015830704238064975,0,0.0,1.5696436681590165,-0.271564916409766
SNDK,2026-09-04T15:25:00-04:00,2026-09-04T15:30:00-04:00,1.2980787517492505,8.76454945165861,0.0,0,0.0,1.8385563839932293,-0.5404776322439787
SNDK,2026-09-04T15:30:00-04:00,2026-09-04T15:35:00-04:00,1.2980787517492505,49.14288669948918,1.2540148968650887e-09,0,0.0,1.8310581866077755,-0.5329794348585248
SNDK,2026-09-04T15:35:00-04:00,2026-09-04T15:40:00-04:00,1.2980787517492505,11.063112982483414,-2.9297742502098114e-10,0,0.0,1.8216411883105412,-0.5235624365612905
SNDK,2026-09-04T15:40:00-04:00,2026-09-04T15:45:00-04:00,1.2980787517492505,-2.900450738259064,-2.9595178061329964e-10,0,0.0,1.81516566978655,-0.5170869180372994
SNDK,2026-09-04T15:45:00-04:00,2026-09-04T15:50:00-04:00,1.2980787517492505,0.3195242645026575,-2.9424594155916256e-10,0,0.0,1.810745434352316,-0.5126666826030652
SNDK,2026-09-04T15:50:00-04:00,2026-09-04T15:55:00-04:00,1.2980787517492505,31.6487250712294,-2.926000774784265e-10,0,0.0,1.8058902618116996,-0.5078115100624491
TSLA,2026-09-04T09:35:00-04:00,2026-09-04T09:40:00-04:00,10.12700358643568,25.60130498206359,-3.3287911296619245e-10,0,0.0,1.169605528372402,8.957398058063278
TSLA,2026-09-04T09:40:00-04:00,2026-09-04T09:45:00-04:00,10.12700358643568,-84.11289139959699,0.0,0,0.0,1.169605537457658,8.957398048978023
TSLA,2026-09-04T09:45:00-04:00,2026-09-04T09:50:00-04:00,17.050542703197866,-5.319217102829343,0.7,211,0.6988664240110052,1.5892865494843575,15.461256153713508
TSLA,2026-09-04T09:50:00-04:00,2026-09-04T09:55:00-04:00,17.050542703197866,33.04632339248714,0.7,211,0.699919340694372,1.5892865494843575,15.461256153713508
TSLA,2026-09-04T09:55:00-04:00,2026-09-04T10:00:00-04:00,17.050542703197866,37.33327155129862,0.6999999959856895,211,0.7007474498642834,1.589525254881109,15.461017448316758
TSLA,2026-09-04T10:00:00-04:00,2026-09-04T10:05:00-04:00,3.715120777509211,-70.36570338457837,0.25000000000000006,75,0.2484398191374161,1.1571700391474593,2.557950738361752
TSLA,2026-09-04T10:05:00-04:00,2026-09-04T10:10:00-04:00,17.050542703197866,-31.075784806109397,0.7,211,0.698707213223051,1.9627683504184137,15.087774352779451
TSLA,2026-09-04T10:10:00-04:00,2026-09-04T10:15:00-04:00,17.050542703197866,-10.396041683976565,0.7,211,0.698127828897025,1.9627683504184137,15.087774352779451
TSLA,2026-09-04T10:15:00-04:00,2026-09-04T10:20:00-04:00,17.050542703197866,-57.66005119138606,0.6981277993447264,210,0.6935711142297826,1.9594167031544334,15.091126000043433
TSLA,2026-09-04T10:20:00-04:00,2026-09-04T10:25:00-04:00,17.050542703197866,-4.950872838449527,0.11139417406304888,33,0.109059209779337,-0.5509405932826991,17.601483296480566
TSLA,2026-09-04T10:25:00-04:00,2026-09-04T10:30:00-04:00,17.050542703197866,-4.241959944395468,0.7,211,0.6978607321865115,1.8017575099349674,15.248785193262897
TSLA,2026-09-04T10:30:00-04:00,2026-09-04T10:35:00-04:00,17.050542703197866,22.221696212663122,0.7,211,0.6992582358019072,1.805047984192921,15.245494719004943
TSLA,2026-09-04T10:35:00-04:00,2026-09-04T10:40:00-04:00,17.050542703197866,-8.755509256378469,0.6999999814607869,211,0.6990879609817675,1.8310827005641677,15.219460002633697
TSLA,2026-09-04T10:40:00-04:00,2026-09-04T10:45:00-04:00,17.050542703197866,-28.901641851702962,0.7,211,0.6982872071425904,1.8292133703677735,15.221329332830093
TSLA,2026-09-04T10:45:00-04:00,2026-09-04T10:50:00-04:00,0.007191689452967368,27.641321218643267,0.07039517075944611,21,0.069588206131544,-0.9055908232915156,0.912782512744483
TSLA,2026-09-04T10:50:00-04:00,2026-09-04T10:55:00-04:00,0.007191689452967368,-6.784943602744509,0.06958820617350796,21,0.0697319107364544,-0.11047331613493702,0.1176650055879044
TSLA,2026-09-04T10:55:00-04:00,2026-09-04T11:00:00-04:00,0.007191689452967368,24.191120994287996,0.06973191091181147,21,0.069934552088248,-0.10138088048975064,0.108572569942718
TSLA,2026-09-04T11:00:00-04:00,2026-09-04T11:05:00-04:00,0.007191689452967368,21.73513782098402,0.06993455226318673,21,0.0701260199176829,-0.10363122597593247,0.11082291542889983
TSLA,2026-09-04T11:05:00-04:00,2026-09-04T11:10:00-04:00,0.007191689452967368,-44.36279222732264,0.07012601991768289,21,0.0697976016101962,0.3877251761303427,-0.38053348667737535
TSLA,2026-09-04T11:10:00-04:00,2026-09-04T11:15:00-04:00,0.007191689452967368,-6.224746774814438,1.1523593379923988e-10,0,0.0,0.9684463905770235,-0.9612547011240562
TSLA,2026-09-04T11:15:00-04:00,2026-09-04T11:20:00-04:00,0.007191689452967368,-4.954797302136882,0.0,0,0.0,0.9695498059000147,-0.9623581164470474
TSLA,2026-09-04T11:20:00-04:00,2026-09-04T11:25:00-04:00,0.007191689452967368,-1.679573217246988,0.0,0,0.0,0.9700802009138487,-0.9628885114608814
TSLA,2026-09-04T11:25:00-04:00,2026-09-04T11:30:00-04:00,0.007191689452967368,4.6749928863509815,-1.2709803881263728e-10,0,0.0,0.967314649703387,-0.9601229602504197
TSLA,2026-09-04T11:30:00-04:00,2026-09-04T11:35:00-04:00,0.007191689452967368,10.392897501108056,0.0,0,0.0,0.9682635814423091,-0.9610718919893417
TSLA,2026-09-04T11:35:00-04:00,2026-09-04T11:40:00-04:00,0.007191689452967368,-18.953703754862605,4.034861236957312e-09,0,0.0,0.9941969945736143,-0.987005305120647
TSLA,2026-09-04T11:40:00-04:00,2026-09-04T11:45:00-04:00,0.007191689452967368,-11.646471462555263,-1.2875950598938052e-10,0,0.0,1.0192503631678924,-1.012058673714925
TSLA,2026-09-04T11:45:00-04:00,2026-09-04T11:50:00-04:00,0.007191689452967368,-11.9892416365186,-1.293123093211464e-10,0,0.0,1.0201649744723964,-1.0129732850194288
TSLA,2026-09-04T11:50:00-04:00,2026-09-04T11:55:00-04:00,0.007191689452967368,-7.385984126246914,-1.2884382342397766e-10,0,0.0,1.0196249281696639,-1.0124332387166963
TSLA,2026-09-04T11:55:00-04:00,2026-09-04T12:00:00-04:00,0.007191689452967368,0.0,-1.2958599839299795e-10,0,0.0,1.0202684963804507,-1.0130768069274834
TSLA,2026-09-04T12:00:00-04:00,2026-09-04T12:05:00-04:00,0.007191689452967368,4.261737303459245,-1.2490957979745214e-10,0,0.0,1.0197480104755912,-1.0125563210226238
TSLA,2026-09-04T12:05:00-04:00,2026-09-04T12:10:00-04:00,0.007191689452967368,7.9572233548796945,-1.2572149489040433e-10,0,0.0,1.0195249321152062,-1.012333242662239
TSLA,2026-09-04T12:10:00-04:00,2026-09-04T12:15:00-04:00,0.007191689452967368,9.513153926419271,-1.2457176370104506e-10,0,0.0,1.019099904559073,-1.0119082151061056
TSLA,2026-09-04T12:15:00-04:00,2026-09-04T12:20:00-04:00,0.007191689452967368,-5.815964593356426,-1.2516491916728315e-10,0,0.0,1.0196757121638822,-1.0124840227109149
TSLA,2026-09-04T12:20:00-04:00,2026-09-04T12:25:00-04:00,0.007191689452967368,-17.743836529361403,-1.2529109686186776e-10,0,0.0,1.0192813031414196,-1.0120896136884523
TSLA,2026-09-04T12:25:00-04:00,2026-09-04T12:30:00-04:00,0.007191689452967368,9.385283462379768,-1.2462228545683867e-10,0,0.0,1.0194696478931715,-1.0122779584402042
TSLA,2026-09-04T12:30:00-04:00,2026-09-04T12:35:00-04:00,0.007191689452967368,9.803120730915715,-1.2268754582087663e-10,0,0.0,1.0191749562032832,-1.011983266750316
TSLA,2026-09-04T12:35:00-04:00,2026-09-04T12:40:00-04:00,0.007191689452967368,-4.399937037325996,-2.1675638891411925e-10,0,0.0,1.0199049709381962,-1.0127132814852289
TSLA,2026-09-04T12:40:00-04:00,2026-09-04T12:45:00-04:00,0.007191689452967368,-1.7038952466696955,-1.9192221088111606e-10,0,0.0,1.045188368154073,-1.0379966787011057
TSLA,2026-09-04T12:45:00-04:00,2026-09-04T12:50:00-04:00,0.007191689452967368,-0.9942527510120591,-1.8579298180714771e-10,0,0.0,1.0455445248916406,-1.0383528354386733
TSLA,2026-09-04T12:50:00-04:00,2026-09-04T12:55:00-04:00,0.007191689452967368,13.35078994702199,-1.8993957973230443e-10,0,0.0,1.0454482443300002,-1.0382565548770328
TSLA,2026-09-04T12:55:00-04:00,2026-09-04T13:00:00-04:00,0.007191689452967368,-15.601605869430824,-1.85848660180246e-10,0,0.0,1.045321528435038,-1.0381298389820706
TSLA,2026-09-04T13:00:00-04:00,2026-09-04T13:05:00-04:00,0.007191689452967368,-1.8840140927378624,-1.8594291440049867e-10,0,0.0,1.0451830652566958,-1.0379913758037282
TSLA,2026-09-04T13:05:00-04:00,2026-09-04T13:10:00-04:00,0.007191689452967368,-0.5689306289702323,-1.9154725123658366e-10,0,0.0,1.0450679915239,-1.0378763020709327
TSLA,2026-09-04T13:10:00-04:00,2026-09-04T13:15:00-04:00,0.007191689452967368,4.097794094561902,-1.861801522747713e-10,0,0.0,1.0452085903979085,-1.0380169009449411
TSLA,2026-09-04T13:15:00-04:00,2026-09-04T13:20:00-04:00,0.007191689452967368,12.499004145443138,-1.9168664918271924e-10,0,0.0,1.0444826385796604,-1.037290949126693
TSLA,2026-09-04T13:20:00-04:00,2026-09-04T13:25:00-04:00,0.007191689452967368,-8.313026263656598,-1.9161602829952382e-10,0,0.0,1.0445605998797376,-1.0373689104267703
TSLA,2026-09-04T13:25:00-04:00,2026-09-04T13:30:00-04:00,0.007191689452967368,0.1412489719365695,-1.9154981277656734e-10,0,0.0,1.0445335974811851,-1.0373419080282178
TSLA,2026-09-04T13:30:00-04:00,2026-09-04T13:35:00-04:00,0.007191689452967368,-2.13170284062425,-1.9133774303316175e-10,0,0.0,1.0437768049700926,-1.0365851155171253
TSLA,2026-09-04T13:35:00-04:00,2026-09-04T13:40:00-04:00,0.007191689452967368,2.4148138864110713,-1.9126627144758198e-10,0,0.0,1.0440873764342502,-1.0368956869812829
TSLA,2026-09-04T13:40:00-04:00,2026-09-04T13:45:00-04:00,0.007191689452967368,-5.650905743741497,-1.9144367487672992e-10,0,0.0,1.0438896002447315,-1.036697910791764
TSLA,2026-09-04T13:45:00-04:00,2026-09-04T13:50:00-04:00,0.007191689452967368,6.875710818874392,-1.9130944119790412e-10,0,0.0,1.0439966533759324,-1.036804963922965
TSLA,2026-09-04T13:50:00-04:00,2026-09-04T13:55:00-04:00,0.007191689452967368,7.0982393905505425,-1.9137173140692905e-10,0,0.0,1.044545771663622,-1.0373540822106546
TSLA,2026-09-04T13:55:00-04:00,2026-09-04T14:00:00-04:00,0.007191689452967368,-4.397752133026289,-1.9127239622427355e-10,0,0.0,1.0441048801710842,-1.0369131907181168
TSLA,2026-09-04T14:00:00-04:00,2026-09-04T14:05:00-04:00,0.007191689452967368,-5.815596226809161,-1.9119334436850437e-10,0,0.0,1.043589317040541,-1.0363976275875737
TSLA,2026-09-04T14:05:00-04:00,2026-09-04T14:10:00-04:00,0.007191689452967368,27.164775079164816,-1.910697298587824e-10,0,0.0,1.043745862349324,-1.0365541728963568
TSLA,2026-09-04T14:10:00-04:00,2026-09-04T14:15:00-04:00,0.007191689452967368,17.842614895540176,-1.9133905109211373e-10,0,0.0,1.0442616820437742,-1.037069992590807
TSLA,2026-09-04T14:15:00-04:00,2026-09-04T14:20:00-04:00,0.007191689452967368,3.957484178906956,-1.911213890584952e-10,0,0.0,1.0436665463539225,-1.0364748569009552
TSLA,2026-09-04T14:20:00-04:00,2026-09-04T14:25:00-04:00,0.007191689452967368,-11.66796238828427,-1.9142188150859383e-10,0,0.0,1.0441767340781556,-1.0369850446251883
TSLA,2026-09-04T14:25:00-04:00,2026-09-04T14:30:00-04:00,0.007191689452967368,-12.448788405997613,-1.9137613739825123e-10,0,0.0,1.0443031856318015,-1.037111496178834
TSLA,2026-09-04T14:30:00-04:00,2026-09-04T14:35:00-04:00,0.007191689452967368,16.051464267143878,-1.912828740577789e-10,0,0.0,1.043661863742741,-1.0364701742897737
TSLA,2026-09-04T14:35:00-04:00,2026-09-04T14:40:00-04:00,0.007191689452967368,-14.987805741053517,-1.9092703848829019e-10,0,0.0,1.0447078876055067,-1.0375161981525394
TSLA,2026-09-04T14:40:00-04:00,2026-09-04T14:45:00-04:00,0.007191689452967368,8.921433904853782,-1.8880020610954235e-10,0,0.0,1.044788002775267,-1.0375963133222996
TSLA,2026-09-04T14:45:00-04:00,2026-09-04T14:50:00-04:00,0.007191689452967368,-5.517956024739812,-1.9672962610812577e-10,0,0.0,1.045440843851539,-1.0382491543985717
TSLA,2026-09-04T14:50:00-04:00,2026-09-04T14:55:00-04:00,0.007191689452967368,11.607600381984273,-1.9070198668702734e-10,0,0.0,1.04536189824974,-1.0381702087967724
TSLA,2026-09-04T14:55:00-04:00,2026-09-04T15:00:00-04:00,0.007191689452967368,18.048021043510776,-1.8615174345482873e-10,0,0.0,1.0453211738509245,-1.0381294843979572
TSLA,2026-09-04T15:00:00-04:00,2026-09-04T15:05:00-04:00,0.007191689452967368,-18.20562876522103,0.0,0,0.0,1.0457246847170902,-1.038532995264123
TSLA,2026-09-04T15:05:00-04:00,2026-09-04T15:10:00-04:00,0.007191689452967368,14.42085813037508,-1.766272610460422e-10,0,0.0,0.9869065220312068,-0.9797148325782393
TSLA,2026-09-04T15:10:00-04:00,2026-09-04T15:15:00-04:00,0.007191689452967368,8.416978203145131,0.0,0,0.0,0.9854425293866614,-0.9782508399336941
TSLA,2026-09-04T15:15:00-04:00,2026-09-04T15:20:00-04:00,0.007191689452967368,-8.604188640249921,0.0,0,0.0,1.0098228335332713,-1.002631144080304
TSLA,2026-09-04T15:20:00-04:00,2026-09-04T15:25:00-04:00,0.007191689452967368,10.87349989603803,3.2425557518073544e-09,0,0.0,1.0071666668119323,-0.9999749773589651
TSLA,2026-09-04T15:25:00-04:00,2026-09-04T15:30:00-04:00,0.007191689452967368,4.93576830088438,0.0,0,0.0,1.031242488313932,-1.0240507988609646
