date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SPY_net_pnl,SPY_costs,SPY_fill_count,QQQ_net_pnl,QQQ_costs,QQQ_fill_count,IWM_net_pnl,IWM_costs,IWM_fill_count,XLK_net_pnl,XLK_costs,XLK_fill_count,SOXX_net_pnl,SOXX_costs,SOXX_fill_count,AAPL_net_pnl,AAPL_costs,AAPL_fill_count,MSFT_net_pnl,MSFT_costs,MSFT_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count,AMD_net_pnl,AMD_costs,AMD_fill_count,AVGO_net_pnl,AVGO_costs,AVGO_fill_count,MU_net_pnl,MU_costs,MU_fill_count,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,META_net_pnl,META_costs,META_fill_count,AMZN_net_pnl,AMZN_costs,AMZN_fill_count,GOOGL_net_pnl,GOOGL_costs,GOOGL_fill_count,NFLX_net_pnl,NFLX_costs,NFLX_fill_count,ORCL_net_pnl,ORCL_costs,ORCL_fill_count,PLTR_net_pnl,PLTR_costs,PLTR_fill_count,COIN_net_pnl,COIN_costs,COIN_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,MARA_net_pnl,MARA_costs,MARA_fill_count,HOOD_net_pnl,HOOD_costs,HOOD_fill_count,SMCI_net_pnl,SMCI_costs,SMCI_fill_count,INTC_net_pnl,INTC_costs,INTC_fill_count,TSM_net_pnl,TSM_costs,TSM_fill_count,CRM_net_pnl,CRM_costs,CRM_fill_count,UBER_net_pnl,UBER_costs,UBER_fill_count,JPM_net_pnl,JPM_costs,JPM_fill_count,XLF_net_pnl,XLF_costs,XLF_fill_count
2026-08-31,100000.0,99619.0736362421,-380.9263637578988,-0.003809263637578988,591.0112312355038,210.08486747760503,1182022.4624710083,11.820224624710082,285,-0.017373728156611423,0.9581816693536174,0.8364835283398306,0.703788445747147,26491.46213162996,99619.0736362421,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-7.07846488952589,4.5982097625732425,8,0.0,0.0,0,-3.7411477966306848,0.9411600036621094,2,-14.137927673338595,16.173633239746092,15,0.0,0.0,0,536.3882428589168,206.44342218017582,55,-52.950394393912575,25.244492294311527,18,0.0,0.0,0,0.0,0.0,0,-253.1862473602232,63.05126811218261,10,0.0,0.0,0,-13.79510402679307,4.818251609802246,9,-40.838678024292676,17.021173141479494,11,0.0,0.0,0,190.16925704194048,41.046486976623555,35,-75.75349942969933,16.123320978164674,39,-51.74038596343962,11.745207740783691,6,-676.9971143703588,71.2946722011566,48,178.99384048843686,34.17737075424194,13,0.0,0.0,0,-96.25874021910477,78.33256224060058,16,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-01,99619.0736362421,98860.03133254984,-759.0423036922584,-0.0076194475213039285,704.5982109417905,-54.44409275046792,1409196.421883583,14.145849488916626,306,-0.01023443897584908,0.9557186954285972,0.9470491838536644,0.7056370501321219,5272.4146347925125,98860.03133254984,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,373.7077324905549,32.34681768035888,34,53.34179301452946,25.226841018676758,7,-166.41515200805804,19.470022613525387,31,21.80089276123067,1.9192000122070314,2,-825.8820049438582,104.65141412353518,48,-76.53464564515343,69.15784510803222,13,0.0,0.0,0,-0.9823094787595039,2.290475982666016,10,0.0,0.0,0,0.0,0.0,0,-39.49799977874659,9.566343894958496,20,-14.477380859374762,1.2823125,2,-58.79317107391398,6.737827445983887,6,385.45750177765876,72.18759404754638,5,-329.80670763442777,112.67581678819656,46,-61.94793616867105,29.46889411544799,11,155.2756731605623,43.53096746444703,16,257.89193007278493,81.04753068161013,29,0.0,0.0,0,-432.1805193786595,93.03830746459963,26,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-02,98860.03133254984,97063.57301790269,-1796.458314647156,-0.018171735234476592,650.167656650066,-1146.29065799709,1300335.3133001328,13.153296592897144,343,-0.024735647105988634,0.9521106451771763,0.944717778907797,0.699903669363594,5344.815356833333,97063.57301790269,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,-0.6573246612549326,2.017310012817383,12,-0.5355056457519254,0.5005325012207031,2,0.0,0.0,0,0.0,0.0,0,-0.26530861663809446,0.22751259613037111,2,0.0,0.0,0,25.826427124026054,20.23411975097656,15,0.0,0.0,0,75.88888281251002,52.67727929687501,28,448.33787977601014,81.74747789001464,20,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-291.49410607910033,27.938136840820306,39,-4.93461170196494,1.2357744216918944,7,-479.1455405349679,46.21849280548095,13,185.20707731486527,147.7358271574974,54,61.64121871947941,36.63673538208008,41,237.94499279212687,16.346354711532594,30,-1038.6684755668614,83.34090751266483,30,0.0,0.0,0,-1015.6039203796518,133.3111957702637,50,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-03,97063.57301790269,96736.29712750706,-327.27589039562736,-0.0033717684216638473,911.2688475108196,583.9929571151922,1822537.6950216293,18.776742276790852,313,-0.024108724461402664,0.9524675566011775,0.9498556428017553,0.6997326054322653,4944.121276788132,96736.29712750706,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-1.96922975158202,21.52437501525879,25,-814.960920944175,165.0840593719482,40,2.3695005798342663,1.8856874084472657,3,-342.70438067626037,156.91568438720705,39,53.066297363284775,22.96299951171875,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,114.97236416626302,38.5124685974121,11,2.0138265991216713,5.126310119628906,2,-16.44803657531523,12.153602981567381,4,340.6815303878797,72.03705176544189,28,-1207.0664965471997,230.57530754423132,52,1416.989991432185,129.56082033538817,38,32.3946194114651,28.10020785903931,32,33.788505203253635,13.266197555541996,29,0.0,0.0,0,59.59653895568772,13.564075057983398,3,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-04,96736.29712750706,95870.87736227654,-865.4197652305156,-0.008946174196535714,587.0225036110887,-278.3972616194269,1174045.0072221756,12.136551037039176,400,-0.01886993407786819,0.9594107101446074,0.7349166503073767,0.7090191154566565,25460.38780189595,95870.87736227654,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-50.66690274047539,40.503328521728506,27,-718.4948228607186,78.46903550720216,13,-1.963684356689214,1.998657501220703,3,1016.1041648559731,143.85103533935546,41,-24.383238693238127,12.76058854675293,20,0.0,0.0,0,0.0,0.0,0,-0.05869120788571536,0.3386899871826172,2,-86.82051099014281,3.613746768951416,46,-6.693188781723308,43.12699615478516,24,-12.751010902403323,5.932910926818847,19,-117.18777845000841,24.20488355255127,2,-341.06864258574296,71.13738343048097,44,-201.98294419527065,61.13185948610307,55,35.55224317550892,11.712977466583252,6,44.88043628502419,18.579833642959592,46,-428.79381927108443,52.48773559188842,27,21.67864910888784,12.84076007080078,12,0.0,0.0,0,7.229976379394884,4.332081115722656,13,0.0,0,0,0.0,0,0
2026-09-08,95870.87736227654,95225.66704924115,-645.2103130353935,-0.006729992785997722,540.4974767699246,-104.71283626546892,1080994.9535398483,11.27552999702911,378,-0.014657887731261088,0.9510882867249973,0.6981526751698187,0.6981526751698187,39288.99760216616,95225.66704924115,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,-14.017282104490903,5.306344604492187,11,0.0,0.0,0,0.0,0.0,0,0.32341577148508804,1.8250217285156247,5,-48.14293940734615,23.316798049926756,34,40.90807417297492,85.21945878601072,37,-83.30910247802865,16.25368255615234,9,-79.42591815185187,53.20729022216796,34,480.6764642181379,44.55037294006349,43,49.7057811889681,27.669707092285158,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-222.3964619522103,16.187614906311026,44,7.381741470337033,2.9205046234130854,13,0.0,0.0,0,0.0,0.0,0,171.05369859362236,86.7926577982903,48,-1042.832038700097,91.43492108535767,40,107.3325495624631,43.170597562789915,13,-14.475216804503361,18.731305061340333,37,0.0,0.0,0,0.0,0.0,0,2.0069215850867295,23.91119975280762,2,0.0,0,0,0.0,0,0
2026-09-09,95225.66704924115,92780.99305993794,-2444.6739893032063,-0.025672427036284938,718.0641126708924,-1726.609876632314,1436128.2253417969,15.081314417038167,316,-0.025829034481301583,0.9531140047357962,0.9469298504864903,0.6990516738127162,54023.16400075551,92780.99305993794,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,-117.55294564819417,68.48684457397458,20,-16.450057739257602,1.5850675048828127,6,0.0,0.0,0,0.0,0.0,0,12.262974426267874,9.929286315917969,19,-0.23823748779295784,0.3632374877929687,2,0.0,0.0,0,-80.53599652098546,115.9946146850586,30,174.84222685242094,36.65694917297363,7,-57.699602142340154,119.22920419311521,44,0.0,0.0,0,4.684000946047092,23.69972708129883,4,0.0,0.0,0,0.0,0.0,0,-12.450039268491196,16.507061363220217,5,-560.75800255584,51.16646508026121,43,-92.01441862487644,18.837172531127926,36,-1173.7322449703097,194.98950624656683,44,-404.6874574470545,19.207225208282473,14,-118.67920023917941,21.733822889328007,8,-1.6649888839710911,19.67792833709717,34,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-10,92780.99305993794,93228.86894541609,447.8758854781481,0.004827237462190272,587.9692034807249,1035.845088958873,1175938.406961441,12.674345985947433,313,-0.009397782562950208,0.9512727851372206,0.9493995324906008,0.6093754488367775,4699.753548545348,93228.86894541609,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-22.713183288572736,8.275866394042968,5,0.0,0.0,0,0.0,0.0,0,-0.7109071655271464,2.9546815795898436,4,-475.7604656982403,147.81100280761726,45,16.03673265075804,10.63444044494629,7,331.1002052917404,47.476027618408196,48,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-286.99024462889975,54.049082519531254,4,0.0,0.0,0,6.733953849797899,29.160348518371578,47,472.7581774911923,82.18321350002286,34,70.27981589508641,34.42472817230225,8,386.07442540169177,65.82727366447449,28,33.04899370575731,64.89166486358644,42,0.0,0.0,0,33.42573664856059,8.849562423706056,18,-115.40735467528066,31.431310974121097,23,0.0,0,0,0.0,0,0
2026-09-11,93228.86894541609,93340.62430681431,111.75536139821634,0.0011987205536478963,734.5792228379305,846.3345842361468,1469158.44567585,15.75862136154432,341,-0.02601071410211553,0.9548423301323392,0.948025920896493,0.7005194320774164,4866.288369219423,93340.62430681431,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,-433.53064721679243,67.73914331054686,26,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,83.23250473022495,15.973122711181643,16,18.99456587219447,21.934602828979493,21,0.0,0.0,0,321.49045611573365,126.57826947021482,37,-378.12294674682744,60.75252438354492,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0138481903077547,0.9161750030517578,7,0.41997318267840456,1.335077476501465,4,1112.4938074798633,66.12685902404783,22,-1084.7524179611069,49.98552648162844,45,239.5904204726321,130.9182741761207,62,196.20336810686223,72.22849377059937,19,-5.281357353196654,54.52883202362062,49,4.335846363068413,7.099998058319092,17,0.0,0.0,0,34.66794016266908,58.462324119567874,3,0.0,0.0,0,0.0,0,0,0.0,0,0
