date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,IBIT_net_pnl,IBIT_costs,IBIT_fill_count
2026-08-31,100000.0,99885.80003436089,-114.19996563911263,-0.0011419996563911264,31.001040620803835,-83.1989250183088,62002.081241607666,0.6200208124160766,12,-0.001754083085266367,0.3119592413003143,0.1342369478378604,0.17737069926769164,95660.01935050583,99885.80003436089,0.0,0.0,-113.75838778686375,13.35906527709961,6,-0.4415778522452456,17.641975343704225,6
2026-09-01,99885.80003436089,99890.42185102082,4.6218166599282995,4.627100807460506e-05,1.8581599941253728,6.479976654053672,3716.3199882507324,0.03720568876629423,4,-7.432968167209175e-05,0.018890388774543024,0.007697820136007447,0.011109277625277709,99549.26329012489,99890.42185102082,0.0,0.0,17.720305229187147,0.7596599807739257,2,-13.098488569259644,1.0985000133514404,2
2026-09-02,99890.42185102082,99890.42185102082,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99890.42185102082,99890.42185102082,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2026-09-03,99890.42185102082,98731.72010558128,-1158.701745439539,-0.01159972822186753,96.77501432991029,-1061.926731109629,193550.02865982056,1.9376234985621157,74,-0.0115997282218675,0.9564232003909551,0.40982680121458137,0.546708427059303,85246.8670702152,98731.72010558128,0.0,0.0,-2573.4501014480657,41.75797803497315,29,1414.7483560085602,55.01703629493714,45
2026-09-04,98731.72010558128,98235.65793718335,-496.06216839792614,-0.005024344434265395,94.7234881305695,-401.3386802673566,189446.97626113892,1.9188055880982218,48,-0.008653952280665678,0.9536448128026145,0.39838734552794897,0.5517356352918966,83165.42100461766,98235.65793718335,0.0,0.0,-646.4591004028116,40.27227178955078,23,150.39693200491456,54.45121634101868,25
2026-09-08,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2026-09-09,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2026-09-10,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2026-09-11,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98235.65793718335,98235.65793718335,0.0,0.0,0.0,0.0,0,0.0,0.0,0
