candidate,symbol,mean_abs_weight,max_abs_weight,net_pnl,costs
liquid_dynamic_70,PG,2.1826209605692306e-06,0.0015321999143196,-0.17717378234860348,0.14717500305175782
liquid_dynamic_70,PLTR,0.027958620007096018,0.6992804907976036,-1551.408026748566,588.7696600494385
liquid_dynamic_70,SMCI,0.007902721465783993,0.704860483687397,-726.2727564601519,359.9597643642426
liquid_dynamic_70,SNDK,0.008121760486405026,0.6966380769753722,-414.6551707152885,287.2785838012695
liquid_dynamic_70,TSLA,0.045334311123038006,0.6999043978268732,-681.8408944243929,415.6944405670166
liquid_dynamic_70,TSM,0.0007019618035420331,0.2466229812821689,-54.92869131469706,24.479045318603514
liquid_dynamic_70,UBER,0.03607838872279434,0.7091272848801486,278.0156392402994,531.3710566215516
liquid_dynamic_70,UNH,0.00972509181869393,0.7000406805572629,-182.21124127195435,69.88433697509767
liquid_dynamic_70,V,0.0,0.0,0.0,0.0
liquid_dynamic_70,WMT,0.0012267676930378688,0.3487458964550791,-31.907349605558665,45.44609930038452
liquid_dynamic_70,XOM,0.015799176867279344,0.7004756213153999,187.2298877945076,311.1667949447632
four_concentrated_95,SNDK,0.03267981146852452,0.9606654146806168,-758.0188811644475,913.0412200317382
four_concentrated_95,TSLA,0.2770422391656292,0.9590193103014308,1366.6814447786346,1549.9160588836671
four_concentrated_95,MSTR,0.324399748457082,0.958714602695892,10406.752417118318,1707.6590284996037
four_concentrated_95,NVDA,0.16868913146092535,0.9499207681577776,-803.0974748686349,952.2648027496338
liquid_single_95,AAPL,0.03104128767560239,0.9503689460746152,-358.1698463134235,445.33818127441407
liquid_single_95,AMD,0.014871253396743344,0.9506404918951412,-757.7648533172469,187.50688822937013
liquid_single_95,AMZN,0.0013492835369710524,0.9471970429536788,-85.81212562561268,92.98818153381347
liquid_single_95,AVGO,0.014882530425948438,0.9602650018258384,-1579.7619117583672,458.9820350494385
liquid_single_95,COIN,0.012166046617145564,0.950003909962985,217.517706924511,621.4908074798584
liquid_single_95,COST,0.0,0.0,0.0,0.0
liquid_single_95,CRM,0.06623523020260022,0.951612988080945,-1030.1319553603098,999.6828434219359
liquid_single_95,GOOGL,0.010826948296213708,0.9586420950211244,-1249.9965048522572,452.9036093444824
liquid_single_95,HOOD,0.02163120641889276,0.9526297505510598,2056.5782141686796,927.4564919471742
liquid_single_95,INTC,0.04193419153914197,0.950353442478316,-199.79377029791067,1174.4433445777895
liquid_single_95,JNJ,0.004054199224330412,0.9493051906587596,-348.6448417968495,179.184392578125
liquid_single_95,JPM,0.1458439488409246,0.9523614781608292,-890.0221182861133,653.9989859619141
liquid_single_95,MA,0.0121323629672192,0.950728939818593,-136.5276495666476,88.15856997680663
liquid_single_95,MARA,0.04464746938788245,0.9525503877954192,2127.536225370626,1535.563118883133
liquid_single_95,META,0.055329100778717284,0.9546662148416444,-402.10406750474067,913.6389796142578
liquid_single_95,MSFT,0.029689497617954058,0.9521164978528284,-181.14620639037457,88.67794467163087
liquid_single_95,MSTR,0.005409058672268712,0.949590637120551,-1525.1233667525667,268.7276300582886
liquid_single_95,MU,0.01750354293877912,0.9540596788516484,-579.9632943725155,449.4941781616211
liquid_single_95,NFLX,0.1082064562698535,0.9547017021274972,-448.3857440070569,649.5321444587707
liquid_single_95,NVDA,0.013494206066393864,0.9492938106743232,683.5140089111665,184.65029772949217
liquid_single_95,ORCL,0.10685198567350371,0.9611337007642292,-1215.3739569243626,891.2024176177977
liquid_single_95,PG,0.0,0.0,0.0,0.0
liquid_single_95,PLTR,0.014867207038978281,0.9497141716920368,-2702.7288799208764,832.4544811172485
liquid_single_95,SMCI,0.004059737312454044,0.957034348050681,-330.9991257629008,267.24395303344727
liquid_single_95,SNDK,0.004012297766036456,0.9440365095749608,-250.5487727050495,271.79340161132814
liquid_single_95,TSLA,0.06351804986951659,0.9498985365024752,-625.6301843566034,643.1013147277832
liquid_single_95,TSM,0.0,0.0,0.0,0.0
liquid_single_95,UBER,0.04193228428330954,0.9643833581692436,633.743975410529,535.2396976852417
liquid_single_95,UNH,0.004054990645490689,0.9520055849613128,-74.34481010436139,87.28856620788575
liquid_single_95,V,0.0,0.0,0.0,0.0
liquid_single_95,WMT,0.0,0.0,0.0,0.0
liquid_single_95,XOM,0.018934396492521263,0.950139571016451,250.7111149521079,367.25362198638913
liquid_dynamic_95_g25,AAPL,0.029868809260862432,0.9492289335697244,-363.50079795834245,364.37430259704587
liquid_dynamic_95_g25,AMD,0.011349716349633786,0.6297958699425356,-480.52436045833474,162.05124644470214
liquid_dynamic_95_g25,AMZN,0.0013498678932858993,0.9476072610867012,-85.57309463499405,92.72916152954102
liquid_dynamic_95_g25,AVGO,0.036847672073883675,0.959582734879658,-1393.68381674189,595.9413851013184
liquid_dynamic_95_g25,COIN,0.021406507180772277,0.9495423590278202,-138.9458420562005,610.5901291656494
liquid_dynamic_95_g25,COST,0.0,0.0,0.0,0.0
liquid_dynamic_95_g25,CRM,0.06334983146526382,0.9524272234069684,-781.571133506659,1033.6791809921265
liquid_dynamic_95_g25,GOOGL,0.010186592183899737,0.9500009986765636,-1135.447837142914,421.6600868988037
liquid_dynamic_95_g25,HOOD,0.024326629950908847,0.9533917574116354,1967.922173439165,1013.4403143539429
liquid_dynamic_95_g25,INTC,0.042584262826612186,0.9500664557522098,-407.56736236940446,1202.9736657752992
liquid_dynamic_95_g25,JNJ,0.002086777750807727,0.5970939016054031,-274.28586175536475,83.23538568115234
liquid_dynamic_95_g25,JPM,0.1176982452541329,0.95214263602624,-1060.5272699431953,588.1872736053467
liquid_dynamic_95_g25,MA,0.01300027368966077,0.7434709445035821,-197.74038183593075,89.47805273437498
liquid_dynamic_95_g25,MARA,0.055285659845633744,0.952545658191816,1156.9393821870844,1659.788053878784
liquid_dynamic_95_g25,META,0.0466137523330275,0.9508124013507344,-789.7871919554964,849.5717378540038
liquid_dynamic_95_g25,MSFT,0.028635243383622794,0.9488454292958264,-169.87579655455193,87.19790959167482
liquid_dynamic_95_g25,MSTR,0.010912889148630225,0.94969017744091,-1079.5989635276055,342.82655599594113
liquid_dynamic_95_g25,MU,0.024202628355932457,0.9620466019158916,-677.6473616637377,458.0721053161621
liquid_dynamic_95_g25,NFLX,0.1057173623360184,0.9527093274438788,-424.83568865194684,627.3934889450073
liquid_dynamic_95_g25,NVDA,0.015292403820857557,0.9452745676438624,651.5686839523696,177.99294629669188
liquid_dynamic_95_g25,ORCL,0.10098217125731036,0.9520161461976704,-973.6720314253471,930.0512275924684
liquid_dynamic_95_g25,PG,0.0,0.0,0.0,0.0
liquid_dynamic_95_g25,PLTR,0.02065610960247878,0.9497949663520256,-2456.1077049864834,794.9830101623536
liquid_dynamic_95_g25,SMCI,0.006825059010991592,0.9570507157480844,-660.7976259212155,303.01550235557556
liquid_dynamic_95_g25,SNDK,0.009081029687718867,0.9483170510265396,-302.2703873901046,336.6545426635742
liquid_dynamic_95_g25,TSLA,0.049021459175956336,0.9491950896951432,-625.6884780425753,477.7724319000244
liquid_dynamic_95_g25,TSM,0.0,0.0,0.0,0.0
liquid_dynamic_95_g25,UBER,0.04356461700621526,0.9640865622483878,799.3631257629786,495.37709335327156
liquid_dynamic_95_g25,UNH,0.004055291955615885,0.9506877941528836,-73.6887515563867,87.672516204834
liquid_dynamic_95_g25,V,0.0001765919097949131,0.0193671483822117,-1.044847259521248,1.9023912048339846
liquid_dynamic_95_g25,WMT,0.0007507115965304028,0.1953956430922793,-17.482549667353524,27.031484603881836
liquid_dynamic_95_g25,XOM,0.01611067543325954,0.9499965207715096,296.8943360672065,325.00201097869876
