date,timestamp,phase,cash,equity,gross_dollars,net_dollars,gross_exposure,net_exposure,costs_to_date,turnover_dollars_to_date,drawdown,SNDK_shares,SNDK_price,SNDK_weight,SNDK_pnl,TSLA_shares,TSLA_price,TSLA_weight,TSLA_pnl,PLTR_shares,PLTR_price,PLTR_weight,PLTR_pnl,NVDA_shares,NVDA_price,NVDA_weight,NVDA_pnl
2026-09-14,2026-09-14T09:30:00-04:00,open_before_orders,47006.42,47006.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1521.5250244140625,0.0,0.0,0,359.95001220703125,0.0,0.0,0,169.6999969482422,0.0,0.0,0,211.0800018310547,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,bar_close,47006.42,47006.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1518.5,0.0,0.0,0,365.3699951171875,0.0,0.0,0,168.0500030517578,0.0,0.0,0,209.67999267578125,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,open_before_orders,47006.42,47006.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1519.0,0.0,0.0,0,365.33099365234375,0.0,0.0,0,168.1699981689453,0.0,0.0,0,209.6699981689453,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,after_fill,56135.128203887936,47001.85336257934,9133.274841308594,-9133.274841308594,0.19431733406027935,-0.19431733406027935,4.566637420654297,9133.274841308594,-9.714922814063609e-05,0,1519.0,0.0,0.0,-25,365.33099365234375,-0.19431733406027935,-4.566637420653933,0,168.1699981689453,0.0,0.0,0,209.6699981689453,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,after_fill,58488.33098826599,47000.67617259216,11487.654815673828,-11487.654815673828,0.24441467125897876,-0.24441467125897876,5.743827407836914,11487.654815673828,-0.00012219240282151933,0,1519.0,0.0,0.0,-25,365.33099365234375,-0.19432220097792008,-4.566637420653933,-14,168.1699981689453,-0.050092470281058656,-1.1771899871823734,0,209.6699981689453,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,after_fill,91180.49644276428,46984.32191273499,44196.1745300293,-44196.1745300293,0.940657920148679,-0.940657920148679,22.098087265014648,44196.1745300293,-0.00047010785473577954,0,1519.0,0.0,0.0,-25,365.33099365234375,-0.19438984047214783,-4.566637420653933,-14,168.1699981689453,-0.050109906422360975,-1.1771899871823734,-156,209.6699981689453,-0.6961581732541702,-16.354259857176658
2026-09-14,2026-09-14T09:40:00-04:00,bar_close,91180.49644276428,47156.16544911194,44024.330993652344,-44024.330993652344,0.9335858964436097,-0.9335858964436097,22.098087265014648,44196.1745300293,0.0,0,1513.1400146484375,0.0,0.0,-25,361.6700134277344,-0.19174057622328655,86.95786819458044,-14,166.88999938964844,-0.049547285475882115,16.742792922973877,-156,209.27000427246094,-0.692298034744441,46.04478799438584
2026-09-14,2026-09-14T09:40:00-04:00,open_before_orders,91180.49644276428,47153.035505264284,44027.4609375,-44027.4609375,0.933714244814306,-0.933714244814306,22.098087265014648,44196.1745300293,-6.637401107245644e-05,0,1513.1199951171875,0.0,0.0,-25,361.70001220703125,-0.1917692086687877,86.20789871215857,-14,167.05999755859375,-0.04960104775352583,14.362818557739502,-156,209.27000427246094,-0.6923439883919925,46.04478799438584
2026-09-14,2026-09-14T09:40:00-04:00,after_fill,88840.48705696106,47151.86608528138,41688.62097167969,-41688.62097167969,0.884135124075035,-0.884135124075035,23.267507247924804,46535.01449584961,-9.117288883897512e-05,0,1513.1199951171875,0.0,0.0,-25,361.70001220703125,-0.19177396476357975,86.20789871215857,0,167.05999755859375,0.0,13.193398574829644,-156,209.27000427246094,-0.6923611593114553,46.04478799438584
2026-09-14,2026-09-14T09:40:00-04:00,after_fill,74812.38622556305,47144.85554013825,27667.530685424805,-27667.530685424805,0.5868621373093229,-0.5868621373093229,30.278052391052245,60556.10478210449,-0.00023983945399241868,0,1513.1199951171875,0.0,0.0,-25,361.70001220703125,-0.19180248197976058,86.20789871215857,0,167.05999755859375,0.0,13.193398574829644,-89,209.27000427246094,-0.39505965532956233,39.03424285125948
2026-09-14,2026-09-14T09:40:00-04:00,after_fill,57763.746414711,47136.33548026276,44707.65043640137,-10627.410934448242,0.9484753106257412,-0.22546111881985867,38.79811226654053,77596.22453308105,-0.0004205169920056262,0,1513.1199951171875,0.0,0.0,-25,361.70001220703125,-0.19183715095888432,86.20789871215857,102,167.05999755859375,0.3615070959029413,4.673338699343731,-89,209.27000427246094,-0.39513106376391566,39.03424285125948
2026-09-14,2026-09-14T09:45:00-04:00,bar_close,57763.746414711,47096.25198416901,44778.3358001709,-10667.494430541992,0.9507834257219182,-0.22650410555234368,38.79811226654053,77596.22453308105,-0.001270533012434738,0,1518.3900146484375,0.0,0.0,-25,361.81500244140625,-0.1920614630666508,83.33314285278357,102,167.2100067138672,0.36213966008478726,19.974272537234356,-89,209.86000061035156,-0.39658230257048016,-13.475431221006147
2026-09-14,2026-09-14T09:45:00-04:00,open_before_orders,57763.746414711,47096.336334754946,44774.17057800293,-10667.410079956055,0.9506932823766514,-0.22650190885620955,38.79811226654053,77596.22453308105,-0.0012687442625409773,0,1518.7099609375,0.0,0.0,-25,361.7300109863281,-0.19201600333367538,85.45792922973669,102,167.19000244140625,0.3620956867602209,17.93383674621873,-89,209.86000061035156,-0.3965815922827551,-13.475431221006147
2026-09-14,2026-09-14T09:45:00-04:00,after_fill,74808.59997360993,47087.80964463044,27720.790328979492,-27720.790328979492,0.5887041792384704,-0.5887041792384704,47.324802391052245,94649.60478210449,-0.0014495624025084863,0,1518.7099609375,0.0,0.0,-25,361.7300109863281,-0.1920507737120754,85.45792922973669,0,167.19000244140625,0.0,9.407146621710126,-89,209.86000061035156,-0.39665340552639494,-13.475431221006147
2026-09-14,2026-09-14T09:45:00-04:00,after_fill,65760.8280738144,47083.288019493106,18677.54005432129,-18677.54005432129,0.3966914979809511,-0.3966914979809511,51.84642752838135,103692.8550567627,-0.0015454485945741725,0,1518.7099609375,0.0,0.0,0,361.7300109863281,0.0,80.93630409240723,0,167.19000244140625,0.0,9.407146621710126,-89,209.86000061035156,-0.3966914979809511,-13.475431221006147
2026-09-14,2026-09-14T09:45:00-04:00,after_fill,50566.134914634706,47075.69446968842,33864.63966369629,-3490.440444946289,0.7193656948704474,-0.07414527781833893,59.439977333068846,118879.9546661377,-0.0017064784351552564,10,1518.7099609375,0.32261020852605427,-7.593549804687427,0,361.7300109863281,0.0,80.93630409240723,0,167.19000244140625,0.0,9.407146621710126,-89,209.86000061035156,-0.3967554863443932,-13.475431221006147
2026-09-14,2026-09-14T09:45:00-04:00,after_fill,59795.35802147675,47071.07754967499,43098.47969055176,-12724.280471801758,0.9156042719665621,-0.2703205691089945,64.05689734649658,128113.79469299316,-0.0018043854632067147,10,1518.7099609375,0.3226418514287838,-7.593549804687427,0,361.7300109863281,0.0,80.93630409240723,0,167.19000244140625,0.0,9.407146621710126,-133,209.86000061035156,-0.5929624205377783,-18.09235123443068
2026-09-14,2026-09-14T09:50:00-04:00,bar_close,59795.35802147675,47151.12834618378,43564.22967529297,-12644.229675292969,0.9239276174992932,-0.26816388321524315,64.05689734649658,128113.79469299316,-0.00010681748357155296,10,1546.0,0.327881867142025,265.3068408203126,0,360.68560791015625,0.0,80.93630409240723,0,167.52999877929688,0.0,9.407146621710126,-133,211.30999755859375,-0.5960457503572681,-210.94194535064162
