,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date,VWAP,EMA_9,EMA_21,EMA_50,RSI,ATR,Plus_DI,Minus_DI,ADX,MACD,MACD_Signal,MACD_Hist,Donchian_High,Donchian_Low,Donchian_High_55,Donchian_Low_55,OBV,ROC,RVOL,BB_Basis,BB_Std,BB_Upper,BB_Lower,KC_Basis,KC_Upper,KC_Lower,Squeeze_On,ATR_Ratio,Regime,Is_Regular_Hours,Is_Pre_Market,PMH,PML,ORB_High,ORB_Low,PDH,PDL,PDC,body_ratio,upper_shadow_ratio,lower_shadow_ratio,gap_flag,ticker,feature_rvol,feature_vwap_dist_pct,feature_mom_3_pct,feature_mom_10_pct,feature_atr_pct,feature_high_to_now_pct,feature_low_to_now_pct,feature_session_range_pct,future_close_1d,future_ret_1d_pct,label_win_long,label_win_short,Capital Gains
0,205.80999755859375,214.38999938964844,204.9499969482422,212.05999755859375,137645600,0.0,0.0,2026-07-22,210.46666463216147,207.36287134245003,206.23290630439982,205.23102376081025,43.7013754123168,8.02999986921038,10.753805973751678,5.2522359663370395,26.145570036561587,1.0403003482898612,0.7189447496015775,0.3213555986882837,214.38999938964844,190.00999450683594,,,211914100.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,206.2986335668135,221.66492101057014,189.5449215337286,False,0.040863060880758625,trend_up,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.6620760999579737,0.24682216403194,0.09110173601008631,-0.00713973551740509,NVDA,1.0400398619508613,0.7570476442038909,4.56091914173391,3.8898699937984116,3.786664133574571,-1.0868052790186205,8.715267206385255,4.586756014473348,208.75999450683594,-1.5561648070122218,0,0,
1,209.4600067138672,210.8699951171875,205.9600067138672,208.75999450683594,110505300,0.0,0.0,2026-07-23,208.52999877929688,207.64229597532722,206.46264159553039,205.36941477045832,43.7013754123168,8.02999986921038,10.207794365340984,4.985559980669084,26.733160249064635,1.1041485691453659,0.7959855135103353,0.30816305563503055,214.38999938964844,190.00999450683594,,,101408800.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,206.53304889443467,221.66492101057014,189.5449215337286,False,0.040863060880758625,trend_up,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.1425690143296217,0.28716735916663816,0.5702636265037401,-0.012260637906899718,NVDA,1.0400398619508613,0.11029383248713506,2.6957869738521323,2.9490066887945865,3.846522360847942,-2.6260576047580035,7.023478478270189,2.3441173713068775,206.83999633789062,-0.9197155678610833,0,0,
2,207.4499969482422,211.91000366210938,204.80999755859375,206.83999633789062,114836800,0.0,0.0,2026-07-24,207.85333251953125,207.48183604783992,206.49694657210858,205.42708463584782,43.7013754123168,8.02999986921038,9.597007438017272,5.656418233124822,26.668943515908392,0.9884269672314474,0.8344738042545579,0.15395316297688955,214.38999938964844,190.00999450683594,,,-13428000.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,206.5622819842876,221.66492101057014,189.5449215337286,False,0.040863060880758625,trend_up,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.08591550506548379,0.628169419693707,0.2859150752408093,-0.006275136965900342,NVDA,1.0400398619508613,-0.48752462582980494,-0.217085707374709,-1.9529817239552383,3.8822278144371536,-3.5216209120071276,6.039166885439082,3.42251444105205,196.50999450683594,-4.994199387907432,0,1,
3,208.1999969482422,208.75,195.44000244140625,196.50999450683594,154353700,0.0,0.0,2026-07-27,200.23333231608072,205.28746773963914,205.58904183890198,205.077394826867,43.7013754123168,8.02999986921038,8.562651469511811,12.634220528443066,26.136043876789365,0.06245203941156774,0.68006945128596,-0.6176174118743922,214.38999938964844,190.00999450683594,,,-167781700.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,205.60492127214937,221.66492101057014,189.5449215337286,False,0.040863060880758625,range_bound,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.8782873467815528,0.04132255091231755,0.08039010230612965,0.00657513360261395,NVDA,1.0400398619508613,-1.8594994979992956,-7.332831854560984,-3.4491250992799705,4.086306088075863,-8.33994352988268,0.7433594619043432,6.392890371608686,197.00999450683594,0.2544399847217983,0,0,
4,195.0,198.6999969482422,192.74000549316406,197.00999450683594,134111500,0.0,0.0,2026-07-28,196.1499989827474,203.63197309307853,204.8091284450778,204.76102618686576,44.16352125946221,7.734284537179129,8.13960333983634,14.248212940611516,26.218142139343982,-0.623852556907849,0.41928504964719815,-1.0431376065550473,214.38999938964844,190.00999450683594,,,-33670200.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,204.78635681831,220.25492589266827,189.31778774395173,False,0.03925833588564849,range_bound,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.3372478839920736,0.28355786315201975,0.37919425285590663,-0.007684059584595678,NVDA,1.0400398619508613,0.4384376898029829,-5.628473035630033,-6.983006766674893,3.925833588564849,-8.10672369620412,2.215413973215498,3.0564058743990383,190.00999450683594,-3.553119230079015,0,0,
5,195.85000610351562,197.07000732421875,190.00999450683594,190.00999450683594,147680800,0.0,0.0,2026-07-29,192.36333211263022,200.90757737583002,203.46375263251034,204.18255435627634,40.4085925038273,7.836429050990513,7.657005883099854,15.696101223837932,26.80428149627734,-1.712850715768866,-0.0071421034360146796,-1.7057086123328513,214.38999938964844,190.00999450683594,,,-181351000.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,203.37908421721724,219.05194231919828,187.7062261152362,False,0.04124219397684675,trend_down,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.8271956082431892,0.17280439175681078,0.0,-0.0058879672889954986,NVDA,1.0400398619508613,-1.2233815977030296,-8.136725067216432,-10.58353199678309,4.1242193976846755,-11.371801367703936,0.0,3.6048060236726647,195.0399932861328,2.647228527295132,0,0,
6,193.4499969482422,197.25,191.52000427246094,195.0399932861328,129010200,0.0,0.0,2026-07-30,194.60333251953125,199.7340605578906,202.6979563282942,203.82402254960405,37.44874640725608,7.705000741141183,7.3392284697656045,14.731502004058214,27.282087162135895,-2.1452812713340563,-0.434769937015623,-1.7105113343184333,214.38999938964844,190.00999450683594,,,-52340800.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,202.58488508092347,217.99488656320582,187.17488359864112,False,0.03950472214094873,trend_down,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.27748647878547406,0.3856908135630231,0.33682270765150285,0.01810432367072905,NVDA,1.0400398619508613,0.2243850405582018,-0.7480541762734605,-5.959499023187331,3.950472214094873,-9.025610410281999,2.647228527295132,2.962003524389887,200.75,2.927608137009285,0,0,
7,198.44000244140625,202.0,194.9499969482422,200.75,139961200,0.0,0.0,2026-07-31,199.23333231608072,199.93724844631248,202.52086938935835,203.703472645698,47.74716513023634,7.640000479561942,10.97405107870621,13.839606547265356,26.15824517734751,-2.0041333787608835,-0.7486426253646752,-1.2554907533962083,214.38999938964844,190.00999450683594,,,87620400.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,202.41013412083552,217.69013507995942,187.13013316171163,False,0.03805728756942437,trend_down,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.3276590863344076,0.17730488778842887,0.49503602587716355,0.017432369114734027,NVDA,1.0400398619508613,0.7612519784154941,1.8983836340517701,-1.0157278158827387,3.805728756942437,-6.362236778058887,5.652337142074741,3.5527126411115018,206.63999938964844,2.9339972053043275,0,0,
8,197.69000244140625,208.74000549316406,196.85000610351562,206.63999938964844,128406900,0.0,0.0,2026-08-03,204.07667032877603,201.2777986349797,202.89533575302107,203.8186305572255,45.650705474540054,7.845000130789621,15.502701968562635,12.468536582647943,25.064616763899338,-1.4008507950491378,-0.8790842593015677,-0.52176653574757,214.38999938964844,190.00999450683594,,,216027300.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,202.81297843215103,218.50297869373026,187.1229781705718,False,0.03796457681940263,trend_down,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.7527331713771283,0.17661952996767294,0.07064729865519884,-0.015242827190243197,NVDA,1.0400398619508613,1.2560617814582997,8.75217376116193,1.6528928721607938,3.7964576819402627,-3.614907422017652,8.75217376116192,6.014466711928206,211.94000244140625,2.564848561465547,0,0,
9,211.3000030517578,213.05999755859375,209.0500030517578,211.94000244140625,134922000,0.0,0.0,2026-08-04,211.3500010172526,203.410239396265,203.7175781792379,204.13711572915417,49.56195444230714,7.748571123395648,18.323483339330547,11.789387865327903,24.824192688577877,-0.4894371222567031,-0.801154831892595,0.31171770963589185,214.38999938964844,190.00999450683594,,,350949300.0,7.397612416581989,1.0400398619508613,204.60149765014648,6.314405975446998,217.2303096010405,191.97268569925248,203.68221881398486,219.17936106077616,188.18507656719356,True,0.036560210597986795,trend_down,True,False,0.0,0.0,0.0,0.0,223.6300048828125,217.0,218.99000549316406,0.15960106393098908,0.2793009105818515,0.5610980254871594,0.022551314729230023,NVDA,1.0400398619508613,0.2791584676195451,8.664894245807497,2.2432386057607667,3.6560210597986793,-1.1427757615640362,11.541502325437593,1.8977730472884524,219.22000122070312,3.4349337998660876,0,0,
