date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,PLTR_net_pnl,PLTR_costs,PLTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count
2026-08-31,47006.42,47023.52975210574,17.109752105738153,0.0003639875596937217,152.89009530639655,169.9998474121347,305780.19061279297,6.505072937117802,133,-0.01332668087715394,0.9485591857834466,0.9207065836920018,0.6654952912572549,41208.27248286439,47023.52975210574,0.0,0.0,570.3570809936573,26.965550842285158,14,-218.3578387908903,16.49007145690918,23,37.107890968330594,71.88364040374756,48,-371.99738106536824,37.55083260345458,48
2026-09-01,47023.52975210574,46673.54452439889,-349.9852277068494,-0.007442768111025883,387.51754582214346,37.53231811529409,775035.0916442871,16.48185697096847,149,-0.01393199715321336,0.9290423919360076,0.9194403171502901,0.6998300902271363,9700.103621643098,46673.54452439889,0.0,0.0,-165.77255908202596,54.40122119140625,38,124.03545779419863,80.75665646362303,43,-303.9759472655983,243.67592895507815,53,-4.272179153441357,8.683739212036134,15
2026-09-02,46673.54452439889,46101.6911799775,-571.8533444213899,-0.012252194476518706,405.53809783935617,-166.31524658203375,811076.1956787109,17.37764302976209,182,-0.02386101102892091,0.9494135633229341,0.9467853648046526,0.6930696007950151,2493.1773674012175,46101.6911799775,0.0,0.0,36.06379071045353,61.77300128173829,42,-41.73578013609267,177.25021495056154,54,-566.3123235626072,112.77075862121585,56,0.13096856689571723,53.74412298583984,30
2026-09-03,46101.6911799775,47482.656800247285,1380.965620269788,0.029954771396099183,193.70323348998977,1574.6688537597777,387406.46697998047,8.40330272196686,128,-0.0075128607114094414,0.9455447599405506,0.9131319238785032,0.7009727225015657,4123.211797210784,47482.656800247285,0.0,0.0,-336.08565344237354,49.29219641113282,44,777.7280201568601,68.92777207946779,35,939.3232535552961,75.48326499938969,49,0.0,0.0,0
2026-09-04,47482.656800247285,46908.08955956284,-574.567240684446,-0.01210057059573494,355.03823372650186,-219.52900695794415,710076.4674530029,14.954438426648968,134,-0.016899797794050597,0.9500859410557099,0.9500859410557099,0.7003280093515747,10531.283091659647,46908.08955956284,0.0,0.0,-19.04682226562477,1.6618125,2,-686.9805516815104,191.50719352722174,57,143.00207155609405,149.82460385894777,58,-11.541938293454677,12.044623840332031,17
2026-09-08,46908.08955956284,46829.619247825816,-78.47031173702271,-0.0016728524327852422,203.7123161315924,125.24200439456968,407424.6322631836,8.685594235208512,130,-0.012076622235117185,0.9504140191498651,0.7894317613412009,0.7027184165176658,9765.73732775896,46829.619247825816,0.0,0.0,-6.619204956054546,1.7930330810546875,2,322.67537565613475,38.1787808380127,37,-20.984579154948733,103.4430599899292,55,-373.5419032821551,60.297442222595215,36
2026-09-09,46829.619247825816,46743.193220680485,-86.42602714533132,-0.0018455419568533832,106.96151908874504,20.535491943413717,213923.03817749023,4.56811397601577,85,-0.007876108221522515,0.9503798577693898,0.6994532642700811,0.7016636053733988,30581.853958183485,46743.193220680485,0.0,0.0,-30.656900085449024,3.536904968261719,4,-245.26269148253687,43.83004377746581,42,189.49356442261706,59.594570343017566,39,0.0,0.0,0
2026-09-10,46743.193220680485,46492.02386032895,-251.16936035153776,-0.0053733890015972095,230.12291259765607,-21.046447753881694,460245.8251953125,9.84626409715815,179,-0.011543026135256373,0.9593883070594493,0.9593883070594493,0.7001294423264431,6607.755787407197,46492.02386032895,0.0,0.0,-12.309575378415502,27.212041198730468,29,-154.87728709410658,74.31078929138181,45,-42.40582866667319,87.53499431610106,54,-41.57666921233249,41.06508779144287,51
2026-09-11,46492.02386032895,45936.054711540535,-555.969148788412,-0.011958376999432228,139.136049423219,-416.833099365193,278272.09884643555,5.9853728820758345,164,-0.014029960266773833,0.9499953505855923,0.805387979610545,0.6072909614393157,29711.237758034025,45936.054711540535,0.0,0.0,-282.0090087280223,49.31918939208986,45,-147.3001717071498,22.7040718536377,36,-154.43240211486773,40.10723731994629,41,27.772433761607317,27.005550857543945,42
2026-09-14,45936.054711540535,45621.56387902872,-314.4908325118158,-0.006846274336938347,112.89261168670646,-201.59822082510937,225785.2233734131,4.915207124147929,161,-0.01091726402096993,0.9504140067176551,0.9453421059852049,0.7058202465251027,45621.56387902872,45621.56387902872,0.0,0.0,33.819866394047494,29.359454895019525,29,87.02494026184382,28.256706466674803,46,-86.42427983093285,11.828393600463865,36,-348.91135933685655,43.44805672454834,50
