date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count
2026-09-08,100000.0,100990.82632364659,990.8263236465864,0.009908263236465865,246.5577858505249,1237.3841094971112,493115.5717010498,4.9311557170104985,68,-0.006783818344202275,0.9486870465233969,0.49302830140714454,0.5748666219740657,50684.675369583136,100990.82632364659,0.0,0.0,-106.14884710691695,90.2280707397461,19,-173.65710275267702,53.45849435424805,20,195.74956762696002,57.54004418945313,18,1074.8827058792158,45.331176567077634,11
2026-09-09,100990.82632364659,97485.06737248234,-3505.7589511642436,-0.0347136376518922,276.67565343475343,-3229.0832977294904,553351.3068695068,5.479223480122589,46,-0.036414631507178274,0.9494092902071829,0.9484910657122219,0.7001386056629446,5162.829261833229,97485.06737248234,0.0,0.0,-372.19641613769136,131.0802052001953,19,-77.42250572204466,41.240773544311516,12,-3056.140029304529,104.3546746902466,15,0.0,0.0,0
2026-09-10,97485.06737248234,96811.70480722815,-673.3625652541959,-0.006907340615371722,193.2960216751095,-480.06654357908644,386592.0433502197,3.965653958806672,47,-0.011302963463315274,0.9561717197393466,0.6946655097064619,0.7036042714831443,62148.53768618781,96811.70480722815,0.0,0.0,-506.1255658569339,91.7575238647461,10,-117.20955592345308,35.25139552307129,7,-19.33224314116569,59.74714487457275,19,-30.695200332640525,6.539957412719726,11
2026-09-11,96811.70480722815,98100.59029378521,1288.885486557061,0.013313322899575986,286.05949024963377,1574.9449768066947,572118.9804992676,5.909605472173775,48,-0.031845249886679916,0.9500243203627451,0.9500243203627451,0.7024832366422274,5009.652254928668,98100.59029378521,0.0,0.0,404.5419896240319,128.86548107910158,18,-68.6716045837311,55.57144589233397,16,953.0151015167362,101.62256327819824,14,0.0,0.0,0
