date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,NVDA_net_pnl,NVDA_costs,NVDA_fill_count,AMD_net_pnl,AMD_costs,AMD_fill_count
2026-08-31,100000.0,99753.97130679016,-246.02869320983882,-0.0024602869320983884,38.539572726440426,-207.48912048339838,192697.86363220215,1.9269786363220214,22,-0.006063513156514766,0.9506602492051518,0.6394012220768595,0.6473501076487709,99753.97130679016,99753.97130679016,0.0,0.0,-422.17564799499814,26.13916423034668,11,176.14695478515932,12.40040849609375,11
2026-09-01,99753.97130679016,100097.0868867279,343.11557993774477,0.003439618247202447,38.42589345092773,381.5414733886725,192129.46725463867,1.9260332670240328,20,-0.005248678051055777,0.925375990055301,0.6326828132719863,0.6406838176319122,99749.45234093323,100097.0868867279,0.0,0.0,259.05114361573214,26.705570251464845,12,84.0644363220199,11.72032319946289,8
2026-09-02,100097.0868867279,99787.63202173471,-309.4548649931967,-0.0030915471630396465,117.45323230285648,-192.00163269034022,587266.1615142822,5.866965560934313,48,-0.01163115468648479,0.9504544245034179,0.6793150656103579,0.6823026122823931,32095.267181158444,99787.63202173471,0.0,0.0,217.59639861144387,84.35610077819824,28,-527.0512636047388,33.0971315246582,20
2026-09-03,99787.63202173471,100190.37759449171,402.745572757005,0.00403602695641964,105.51033239440915,508.25590515141414,527551.6619720459,5.28674397100775,51,-0.008673405998180339,0.9259796516782147,0.6255218816557154,0.7028946427433247,37429.451264611955,100190.37759449171,0.0,0.0,21.663519723515492,79.80310930480958,28,381.0820530334422,25.70722308959961,23
2026-09-04,100190.37759449171,100817.21164711314,626.8340526214306,0.006256429685877267,73.32746166076669,700.1615142821972,366637.308303833,3.659406393174329,40,-0.004924174402165193,0.8647624647090415,0.6992984631233924,0.7003632318076946,83891.78034313064,100817.21164711314,0.0,0.0,438.7064204559283,59.195816482543954,20,188.1276321655314,14.131645178222657,20
2026-09-08,100817.21164711314,102835.50891160592,2018.2972644927795,0.020019372005222212,35.214713656616254,2053.511978149396,176073.56828308105,1.7464633806713978,32,-0.0026371900550458127,0.8550568651122995,0.6255380432221672,0.7042097315906344,100817.21164711314,102835.50891160592,0.0,0.0,1702.3137773102135,28.627766268920897,17,315.9834871826188,6.586947387695313,15
2026-09-09,102835.50891160592,102949.79901376046,114.29010215454036,0.0011113875291148744,39.297513812256,153.58761596679636,196487.5690612793,1.910697687412367,22,-0.003392885769328613,0.8833254886655851,0.6839381237413806,0.700768845953527,102835.50891160592,102949.79901376046,0.0,0.0,62.39575120239169,30.976532733154297,11,51.89435095215231,8.320981079101562,11
2026-09-10,102949.79901376046,102718.2228331666,-231.57618059386732,-0.002249408768276608,21.396966116333033,-210.1792144775343,106984.83058166504,1.0391941665409685,23,-0.0026024695119903907,0.520866650877742,0.4058465600787813,0.4073711705302304,102718.2228331666,102718.2228331666,0.0,0.0,-188.38985087585388,16.74570109558105,12,-43.18632971801435,4.6512650207519535,11
2026-09-11,102718.2228331666,102624.61947005932,-93.60336310727871,-0.0009112634596424812,87.1912384735108,-6.412124633767917,435956.1923675537,4.244195239588863,37,-0.005352240849188505,0.8928989528168287,0.6980581310001691,0.6985141846408145,30949.027926696872,102624.61947005932,0.0,0.0,177.41894269106342,68.23979449157716,20,-271.0223057983412,18.95144398193359,17
