date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,PLTR_net_pnl,PLTR_costs,PLTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count
2026-09-14,47006.42,46663.90979837807,-342.5102016219316,-0.007286455799482956,113.10207479095456,-229.40812683097707,226204.14958190918,4.812196920801652,170,-0.011664357132628811,0.9497697879485587,0.9449792098587303,0.7032416837393467,46663.90979837807,46663.90979837807,0.0,0.0,10.453059631350698,26.278996032714844,28,91.02994692993843,29.342611663818357,47,-89.62045988464206,12.339576095581052,37,-354.37274829865055,45.14089099884032,58
