date,timestamp,phase,cash,equity,gross_dollars,net_dollars,gross_exposure,net_exposure,costs_to_date,turnover_dollars_to_date,drawdown,SNDK_shares,SNDK_price,SNDK_weight,SNDK_pnl,TSLA_shares,TSLA_price,TSLA_weight,TSLA_pnl,PLTR_shares,PLTR_price,PLTR_weight,PLTR_pnl,NVDA_shares,NVDA_price,NVDA_weight,NVDA_pnl
2026-09-14,2026-09-14T09:30:00-04:00,open_before_orders,47006.42,47006.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1521.5250244140625,0.0,0.0,0,359.95001220703125,0.0,0.0,0,169.6999969482422,0.0,0.0,0,211.0800018310547,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,bar_close,47006.42,47006.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1518.5,0.0,0.0,0,365.3699951171875,0.0,0.0,0,168.0500030517578,0.0,0.0,0,209.67999267578125,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,open_before_orders,47006.42,47006.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1519.0,0.0,0.0,0,365.33099365234375,0.0,0.0,0,168.1699981689453,0.0,0.0,0,209.6699981689453,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,after_fill,58691.166500976564,47000.574704101564,11690.591796875,-11690.591796875,0.2487329542345959,-0.2487329542345959,5.8452958984375,11690.591796875,-0.00012435101201990761,0,1519.0,0.0,0.0,-32,365.33099365234375,-0.2487329542345959,-5.845295898436234,0,168.1699981689453,0.0,0.0,0,209.6699981689453,0.0,0.0
2026-09-14,2026-09-14T09:35:00-04:00,after_fill,91383.33195547486,46984.22044424439,44399.11151123047,-44399.11151123047,0.9449792098587303,-0.9449792098587303,22.199555755615233,44399.11151123047,-0.00047226646393427885,0,1519.0,0.0,0.0,-32,365.33099365234375,-0.24881953316109787,-5.845295898436234,0,168.1699981689453,0.0,0.0,-156,209.6699981689453,-0.6961596766976325,-16.354259857176658
2026-09-14,2026-09-14T09:40:00-04:00,bar_close,91383.33195547486,47163.77085928345,44219.561096191406,-44219.561096191406,0.937574758984469,-0.937574758984469,22.199555755615233,44399.11151123047,0.0,0,1513.1400146484375,0.0,0.0,-32,361.6700134277344,-0.24538836099890535,111.30607128906377,0,166.88999938964844,0.0,0.0,-156,209.27000427246094,-0.6921863979855637,46.04478799438584
2026-09-14,2026-09-14T09:40:00-04:00,open_before_orders,91383.33195547486,47162.81089834595,44220.521057128906,-44220.521057128906,0.937614196754328,-0.937614196754328,22.199555755615233,44399.11151123047,-2.0353778334758488e-05,0,1513.1199951171875,0.0,0.0,-32,361.70001220703125,-0.24541370987349115,110.34611035156377,0,167.05999755859375,0.0,0.0,-156,209.27000427246094,-0.6922004868808368,46.04478799438584
2026-09-14,2026-09-14T09:40:00-04:00,after_fill,91173.95731620026,47162.70626334382,44011.251052856445,-44011.251052856445,0.9331790844891195,-0.9331790844891195,22.304190757751464,44608.38151550293,-2.2572324482106332e-05,0,1513.1199951171875,0.0,0.0,-32,361.70001220703125,-0.24541425434742173,110.34611035156377,0,167.05999755859375,0.0,0.0,-155,209.27000427246094,-0.6877648301416978,45.94015299225066
2026-09-14,2026-09-14T09:45:00-04:00,bar_close,91173.95731620026,47067.57714347077,44106.38017272949,-44106.38017272949,0.9370862672256318,-0.9370862672256318,22.304190757751464,44608.38151550293,-0.002039567957780153,0,1518.3900146484375,0.0,0.0,-32,361.81500244140625,-0.2459884442921897,106.66642285156377,0,167.2100067138672,0.0,0.0,-155,209.86000061035156,-0.6910978229334421,-45.509279380796215
2026-09-14,2026-09-14T09:45:00-04:00,open_before_orders,91173.95731620026,47070.29687003327,44103.66044616699,-44103.66044616699,0.9369743421831921,-0.9369743421831921,22.304190757751464,44608.38151550293,-0.0019819023701278526,0,1518.7099609375,0.0,0.0,-32,361.7300109863281,-0.24591645095257114,109.38614941406377,0,167.19000244140625,0.0,0.0,-155,209.86000061035156,-0.691057891230621,-45.509279380796215
2026-09-14,2026-09-14T09:45:00-04:00,after_fill,90812.04644020845,47070.11600502778,43741.930435180664,-43741.930435180664,0.9292930238478354,-0.9292930238478354,22.485055763244628,44970.11152648926,-0.0019857371993239337,0,1518.7099609375,0.0,0.0,-31,361.7300109863281,-0.2382324772553862,109.20528440857015,0,167.19000244140625,0.0,0.0,-155,209.86000061035156,-0.6910605465924492,-45.509279380796215
2026-09-14,2026-09-14T09:45:00-04:00,after_fill,91021.80151081849,47070.011075027476,43951.790435791016,-43951.790435791016,0.933753560536322,-0.933753560536322,22.5899857635498,45179.97152709961,-0.001987962000233545,0,1518.7099609375,0.0,0.0,-31,361.7300109863281,-0.23823300833097638,109.20528440857015,0,167.19000244140625,0.0,0.0,-156,209.86000061035156,-0.6955205522053456,-45.61420938110314
2026-09-14,2026-09-14T09:50:00-04:00,bar_close,91021.80151081849,46876.18804646302,44145.61346435547,-44145.61346435547,0.9417492186139145,-0.9417492186139145,22.5899857635498,45179.97152709961,-0.006097536468796294,0,1546.0,0.0,0.0,-31,360.68560791015625,-0.23852736989048984,141.58177976989828,0,167.52999877929688,0.0,0.0,-156,211.30999755859375,-0.7032218487234246,-271.8137333068844
2026-09-14,2026-09-14T09:50:00-04:00,open_before_orders,91021.80151081849,46875.58730793763,44146.21420288086,-44146.21420288086,0.9417741032847903,-0.9417741032847903,22.5899857635498,45179.97152709961,-0.006110273756643414,0,1546.699951171875,0.0,0.0,-31,360.7049865722656,-0.23854324235521132,140.98104124450765,0,167.50999450683594,0.0,0.0,-156,211.30999755859375,-0.703230860929579,-271.8137333068844
2026-09-14,2026-09-14T09:50:00-04:00,after_fill,89578.26015455628,46874.86589796448,42703.3942565918,-42703.3942565918,0.9110083503928738,-0.9110083503928738,23.311395736694333,46622.79147338867,-0.006125569606826864,0,1546.699951171875,0.0,0.0,-27,360.7049865722656,-0.2077666666535271,140.2596312713631,0,167.50999450683594,0.0,0.0,-156,211.30999755859375,-0.7032416837393467,-271.8137333068844
2026-09-14,2026-09-14T09:50:00-04:00,after_fill,89366.8445019989,46874.7602429657,42492.0842590332,-42492.0842590332,0.9065024341198591,-0.9065024341198591,23.41705073547363,46834.101470947266,-0.006127809779672644,0,1546.699951171875,0.0,0.0,-27,360.7049865722656,-0.2077671349564432,140.2596312713631,0,167.50999450683594,0.0,0.0,-155,211.30999755859375,-0.6987352991634159,-271.91938830566505
2026-09-14,2026-09-14T09:50:00-04:00,after_fill,87819.37120085144,46873.98689299011,44038.78421020508,-40945.38430786133,0.9395143688276912,-0.873520411253616,24.190400711059567,48380.80142211914,-0.006144206898933802,1,1546.699951171875,0.03299697878703764,-0.7733499755859157,-27,360.7049865722656,-0.20777056280031558,140.2596312713631,0,167.50999450683594,0.0,0.0,-155,211.30999755859375,-0.698746827240338,-271.91938830566505
2026-09-14,2026-09-14T09:55:00-04:00,bar_close,87819.37120085144,46919.30355863953,43949.607681274414,-40900.067642211914,0.9367063095117428,-0.871710885288295,24.190400711059567,48380.80142211914,-0.005183370544592614,1,1524.77001953125,0.0324977121117239,-22.703281616210916,-27,361.8597106933594,-0.2082343821772618,109.08208000183186,0,168.39500427246094,0.0,0.0,-155,210.6750030517578,-0.6959742152227572,-173.49523974609474
