date,hour,symbol,direction,gross_pnl,costs,net_pnl
2026-09-09,9,SOXX,short,45.358154296875,0.0,45.358154296875
2026-09-09,9,SOXX,short,-23.3096923828125,0.0,-23.3096923828125
2026-09-09,9,SOXX,short,63.0,0.0,63.0
2026-09-09,9,SOXX,short,-3.1453857421875,0.0,-3.1453857421875
2026-09-09,9,SOXX,short,-16.380615234375,0.0,-16.380615234375
2026-09-09,9,SOXX,short,-3.78369140625,0.0,-3.78369140625
2026-09-09,9,SOXX,short,-181.894775390625,0.0,-181.894775390625
2026-09-09,9,SOXX,short,4.27764892578125,0.0,4.27764892578125
2026-09-09,10,SOXX,short,-212.1617431640625,0.0,-212.1617431640625
2026-09-09,10,SOXX,short,21.4222412109375,0.0,21.4222412109375
2026-09-09,10,SOXX,short,-79.11865234375,0.0,-79.11865234375
2026-09-09,10,SOXX,short,2.757080078125,0.0,2.757080078125
2026-09-09,10,SOXX,short,0.9208984375,0.0,0.9208984375
2026-09-09,10,SOXX,short,-19.8843994140625,0.0,-19.8843994140625
2026-09-09,10,SOXX,short,3.4833984375,0.0,3.4833984375
2026-09-09,10,SOXX,short,93.07080078125,0.0,93.07080078125
2026-09-09,10,SOXX,short,37.60009765625,0.0,37.60009765625
2026-09-09,10,SOXX,short,1.201171875,0.0,1.201171875
2026-09-09,10,SOXX,short,-71.76104736328125,0.0,-71.76104736328125
2026-09-09,10,SOXX,short,14.059814453125,0.0,14.059814453125
2026-09-09,10,SOXX,short,-0.7607421875,0.0,-0.7607421875
2026-09-09,10,SOXX,short,8.3612060546875,0.0,8.3612060546875
2026-09-09,10,SOXX,short,3.0406494140625,0.0,3.0406494140625
2026-09-11,14,SOXX,long,-65.4068603515625,0.0,-65.4068603515625
2026-09-11,14,SOXX,long,1.9068603515625,0.0,1.9068603515625
2026-09-11,14,SOXX,long,-28.9775390625,0.0,-28.9775390625
2026-09-11,14,SOXX,long,3.7760009765625,0.0,3.7760009765625
2026-09-11,14,SOXX,long,5.0048828125,0.0,5.0048828125
2026-09-11,14,SOXX,long,3.12042236328125,0.0,3.12042236328125
2026-09-11,14,SOXX,long,-48.126220703125,0.0,-48.126220703125
2026-09-11,14,SOXX,long,11.25335693359375,0.0,11.25335693359375
2026-09-11,14,SOXX,long,6.87408447265625,0.0,6.87408447265625
2026-09-11,14,SOXX,long,8.75091552734375,0.0,8.75091552734375
2026-09-11,14,SOXX,long,-73.6900634765625,0.0,-73.6900634765625
2026-09-11,14,SOXX,long,5.32476806640625,0.0,5.32476806640625
2026-09-11,14,SOXX,long,24.54345703125,0.0,24.54345703125
2026-09-11,14,SOXX,long,0.6591796875,0.0,0.6591796875
2026-09-11,14,SOXX,long,61.201171875,0.0,61.201171875
2026-09-11,14,SOXX,long,-1.201171875,0.0,-1.201171875
2026-09-11,14,SOXX,long,-41.765380859375,0.0,-41.765380859375
2026-09-11,14,SOXX,long,-4.637451171875,0.0,-4.637451171875
2026-09-11,14,SOXX,long,-11.4971923828125,0.0,-11.4971923828125
2026-09-11,14,SOXX,long,0.5755615234375,0.0,0.5755615234375
2026-09-11,14,SOXX,long,-37.6219482421875,0.0,-37.6219482421875
2026-09-11,14,SOXX,long,-6.8397216796875,0.0,-6.8397216796875
2026-09-11,14,SOXX,long,-47.8780517578125,0.0,-47.8780517578125
2026-09-11,14,SOXX,long,-1.711669921875,0.0,-1.711669921875
2026-09-11,15,SOXX,long,18.2369384765625,0.0,18.2369384765625
2026-09-11,15,SOXX,long,8.5513916015625,0.0,8.5513916015625
2026-09-11,15,SOXX,long,-120.34527587890625,0.0,-120.34527587890625
2026-09-11,15,SOXX,long,3.9588623046875,0.0,3.9588623046875
2026-09-11,15,SOXX,long,-15.256103515625,0.0,-15.256103515625
2026-09-11,15,SOXX,long,-2.26220703125,0.0,-2.26220703125
2026-09-11,15,SOXX,long,-48.1591796875,0.0,-48.1591796875
2026-09-11,15,SOXX,long,1.681640625,0.0,1.681640625
2026-09-11,15,SOXX,long,14.97930908203125,0.0,14.97930908203125
2026-09-11,15,SOXX,long,6.66650390625,0.0,6.66650390625
2026-09-11,15,SOXX,long,-26.64569091796875,0.0,-26.64569091796875
2026-09-11,15,SOXX,long,4.4443359375,0.0,4.4443359375
2026-09-11,15,SOXX,long,-41.0694580078125,0.0,-41.0694580078125
2026-09-11,15,SOXX,long,1.65985107421875,0.0,1.65985107421875
2026-09-11,15,SOXX,long,6.1109619140625,0.0,6.1109619140625
2026-09-11,15,SOXX,long,-2.22216796875,0.0,-2.22216796875
2026-09-11,15,SOXX,long,-16.502685546875,0.0,-16.502685546875
2026-09-11,15,SOXX,long,-0.550537109375,0.0,-0.550537109375
2026-09-11,15,SOXX,long,15.80712890625,0.0,15.80712890625
2026-09-11,15,SOXX,long,13.0794677734375,0.0,13.0794677734375
2026-09-11,15,SOXX,long,-17.277099609375,0.0,-17.277099609375
2026-09-11,15,SOXX,long,-7.560791015625,0.0,-7.560791015625
2026-09-11,15,SOXX,long,20.520263671875,0.0,20.520263671875
2026-09-11,15,SOXX,long,-11.885009765625,0.0,-11.885009765625
2026-08-31,11,MSFT,long,0.83001708984375,0.0,0.83001708984375
2026-08-31,11,MSFT,long,-0.02001953125,0.0,-0.02001953125
2026-08-31,11,MSFT,long,-0.67657470703125,0.0,-0.67657470703125
2026-08-31,11,MSFT,long,-0.013397216796875,0.0,-0.013397216796875
2026-09-11,14,AMD,short,10.037109375,0.0,10.037109375
2026-09-11,14,AMD,short,1.494140625,0.0,1.494140625
2026-09-11,14,AMD,short,-13.67724609375,0.0,-13.67724609375
2026-09-11,14,AMD,short,3.357421875,0.0,3.357421875
2026-09-11,14,AMD,short,-3.0,0.0,-3.0
2026-09-11,14,AMD,short,-2.279296875,0.0,-2.279296875
2026-09-11,14,AMD,short,-13.80084228515625,0.0,-13.80084228515625
2026-09-11,14,AMD,short,-0.22882080078125,0.0,-0.22882080078125
2026-09-11,14,AMD,short,-4.60028076171875,0.0,-4.60028076171875
2026-09-11,14,AMD,short,0.68927001953125,0.0,0.68927001953125
2026-09-11,14,AMD,short,0.5755615234375,0.0,0.5755615234375
2026-09-11,14,AMD,short,5.5,0.0,5.5
2026-09-11,14,AMD,short,-3.04541015625,0.0,-3.04541015625
2026-09-11,14,AMD,short,1.15484619140625,0.0,1.15484619140625
2026-09-11,14,AMD,short,20.16046142578125,0.0,20.16046142578125
2026-09-11,15,AMD,short,-10.3974609375,0.0,-10.3974609375
2026-09-11,15,AMD,short,27.001953125,0.0,27.001953125
2026-09-11,15,AMD,short,7.60009765625,0.0,7.60009765625
2026-09-11,15,AMD,short,-0.10009765625,0.0,-0.10009765625
2026-09-11,15,AMD,short,-12.15911865234375,0.0,-12.15911865234375
2026-09-11,15,AMD,short,-1.61541748046875,0.0,-1.61541748046875
2026-09-11,15,AMD,short,-2.520263671875,0.0,-2.520263671875
2026-09-11,15,AMD,short,0.8997802734375,0.0,0.8997802734375
2026-09-11,15,AMD,short,9.51373291015625,0.0,9.51373291015625
2026-09-11,15,AMD,short,0.5167236328125,0.0,0.5167236328125
2026-09-11,15,AMD,short,-3.40020751953125,0.0,-3.40020751953125
2026-09-11,15,AMD,short,-1.6995849609375,0.0,-1.6995849609375
2026-09-11,15,AMD,short,-3.1201171875,0.0,-3.1201171875
2026-09-11,15,AMD,short,0.8798828125,0.0,0.8798828125
2026-09-11,15,AMD,short,11.759765625,0.0,11.759765625
2026-09-11,15,AMD,short,-0.8798828125,0.0,-0.8798828125
2026-09-11,15,AMD,short,4.10980224609375,0.0,4.10980224609375
2026-09-11,15,AMD,short,-0.35980224609375,0.0,-0.35980224609375
2026-09-11,15,AMD,short,1.820068359375,0.0,1.820068359375
2026-09-11,15,AMD,short,1.399658203125,0.0,1.399658203125
2026-09-11,15,AMD,short,-8.9593505859375,0.0,-8.9593505859375
2026-09-11,15,AMD,short,3.2197265625,0.0,3.2197265625
2026-08-31,9,AVGO,short,3.630523681640625,0.0,3.630523681640625
2026-08-31,9,AVGO,short,0.659637451171875,0.0,0.659637451171875
2026-08-31,10,AVGO,long,-12.25,0.0,-12.25
2026-08-31,10,AVGO,long,-1.960418701171875,0.0,-1.960418701171875
2026-08-31,10,AVGO,long,11.51953125,0.0,11.51953125
