date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
2026-09-08,2026-09-08T09:35:00-04:00,2026-09-08T09:35:00-04:00,TSLA,59,buy,361.489990234375,361.56228823242185,4.265581884765625,0.0,4.265581884765625,21327.909423828125,59,78667.8249942871,99995.73441811523,0.21328819222077097,0.21328819222077097,policy_rebalance
2026-09-08,2026-09-08T09:35:00-04:00,2026-09-08T09:35:00-04:00,MSTR,157,buy,136.63999938964844,136.66732738952638,4.290495980834961,0.0,4.290495980834961,21452.479904174805,157,57211.05459413146,99991.4439221344,0.42784049964631965,0.42784049964631965,policy_rebalance
2026-09-08,2026-09-08T09:35:00-04:00,2026-09-08T09:35:00-04:00,NVDA,-223,sell,231.80999755859375,231.76363555908205,10.338725891113281,0.0,10.338725891113281,51693.629455566406,-223,108894.34532380676,99981.10519624328,0.9449187283750803,-0.08914924585068884,policy_rebalance
2026-09-08,2026-09-08T09:40:00-04:00,2026-09-08T09:40:00-04:00,TSLA,-59,sell,359.3349914550781,359.2631244567871,4.240152899169922,0.0,4.240152899169922,21200.76449584961,0,130090.86966675721,100028.87989014588,0.7286112603025161,-0.3005331041357869,policy_rebalance
2026-09-08,2026-09-08T09:40:00-04:00,2026-09-08T09:40:00-04:00,NVDA,223,buy,230.81649780273438,230.8626611022949,10.294415802001954,0.0,10.294415802001954,51472.079010009766,0,78608.49624094545,100018.58547434388,0.21406110806166534,0.21406110806166534,policy_rebalance
2026-09-08,2026-09-08T09:40:00-04:00,2026-09-08T09:40:00-04:00,SNDK,-6,sell,1782.3900146484375,1782.0335366455079,2.138868017578125,0.0,2.138868017578125,10694.340087890625,-6,89300.6974608185,100016.44660632631,0.3209915010043795,0.10713987058234493,policy_rebalance
2026-09-08,2026-09-08T09:40:00-04:00,2026-09-08T09:40:00-04:00,TSLA,-44,sell,359.3349914550781,359.2631244567871,3.1621479248046875,0.0,3.1621479248046875,15810.739624023438,-44,105108.27493691714,100013.28445840151,0.47908804520105364,-0.05094313726527782,policy_rebalance
2026-09-08,2026-09-08T09:40:00-04:00,2026-09-08T09:40:00-04:00,MSTR,338,buy,136.3699951171875,136.39726911621094,9.218611669921875,0.0,9.218611669921875,46093.058349609375,495,59005.99797563784,100004.0658467316,0.9400440521988469,0.40996401020262796,policy_rebalance
2026-09-08,2026-09-08T09:45:00-04:00,2026-09-08T09:45:00-04:00,TSLA,3,buy,357.67999267578125,357.7515286743164,0.21460799560546875,0.0,0.21460799560546875,1073.0399780273438,-41,57932.74338961489,100830.66489840395,0.9240014533483244,0.4254451912224581,policy_rebalance
2026-09-08,2026-09-08T09:45:00-04:00,2026-09-08T09:45:00-04:00,MSTR,18,buy,137.44000244140625,137.46749044189454,0.4947840087890625,0.0,0.4947840087890625,2473.9200439453125,513,55458.32856166078,100830.17011439515,0.94854150145378,0.44998279286109033,policy_rebalance
2026-09-08,2026-09-08T09:50:00-04:00,2026-09-08T09:50:00-04:00,MSTR,-1,sell,137.43499755859375,137.40751055908203,0.02748699951171875,0.0,0.02748699951171875,137.43499755859375,512,55595.736072219865,100633.61320845033,0.950930383127035,0.4475430792983649,policy_rebalance
2026-09-08,2026-09-08T09:50:00-04:00,2026-09-08T09:50:00-04:00,TSLA,41,buy,358.47711181640625,358.54880723876954,2.939512316894531,0.0,2.939512316894531,14697.561584472656,0,40895.234975430314,100630.67369613344,0.8049036720541113,0.5936106410365646,policy_rebalance
2026-09-08,2026-09-08T09:50:00-04:00,2026-09-08T09:50:00-04:00,SNDK,-2,sell,1771.8800048828125,1771.525628881836,0.708752001953125,0.0,0.708752001953125,3543.760009765625,-8,44438.28623319398,100629.96494413148,0.8401250943096228,0.5583990687280317,policy_rebalance
2026-09-08,2026-09-08T09:50:00-04:00,2026-09-08T09:50:00-04:00,TSLA,24,buy,358.47711181640625,358.54880723876954,1.72069013671875,0.0,1.72069013671875,8603.45068359375,24,35833.114859463516,100628.24425399477,0.9256368345009512,0.6439059915522575,policy_rebalance
2026-09-08,2026-09-08T09:50:00-04:00,2026-09-08T09:50:00-04:00,NVDA,-5,sell,230.3444061279297,230.2983372467041,0.2303444061279297,0.0,0.2303444061279297,1151.7220306396484,-5,36984.60654569704,100628.01390958864,0.9370842953138175,0.6324621235302662,policy_rebalance
2026-09-08,2026-09-08T09:55:00-04:00,2026-09-08T09:55:00-04:00,SNDK,1,buy,1774.4100341796875,1774.7649161865234,0.3548820068359375,0.0,0.3548820068359375,1774.4100341796875,-7,35209.84162951051,100556.78497362672,0.9197329034393618,0.649851159832277,policy_rebalance
2026-09-08,2026-09-08T09:55:00-04:00,2026-09-08T09:55:00-04:00,NVDA,5,buy,229.6699981689453,229.7159321685791,0.22966999816894532,0.0,0.22966999816894532,1148.3499908447266,0,34061.26196866762,100556.55530362856,0.9083150624808713,0.6612725857024407,policy_rebalance
2026-09-08,2026-09-08T09:55:00-04:00,2026-09-08T09:55:00-04:00,TSLA,6,buy,358.67999267578125,358.7517286743164,0.4304159912109375,0.0,0.4304159912109375,2152.0799560546875,30,31908.75159662172,100556.12488763734,0.9297207293339629,0.6826771951258369,policy_rebalance
2026-09-08,2026-09-08T10:00:00-04:00,2026-09-08T10:00:00-04:00,TSLA,-1,sell,360.20001220703125,360.12797220458987,0.07204000244140625,0.0,0.07204000244140625,360.20001220703125,29,32268.879568826313,100715.28502536929,0.9271005411735166,0.6796029563864305,policy_rebalance
2026-09-08,2026-09-08T10:00:00-04:00,2026-09-08T10:00:00-04:00,MSTR,-117,sell,137.625,137.597475,3.220425,0.0,3.220425,16102.125,395,48367.78414382631,100712.06460036928,0.7672474053439424,0.5197419064364116,policy_rebalance
