ticker,date,candidate,is_selected,fill_time,signal_data_cutoff,reference_price,from_position,to_position,turnover,cost_fraction_of_day_start_equity,slippage_bps_per_side,commission_bps_per_side
SNDK,2026-08-31,trend_12,False,2026-08-31T15:55:00-04:00,2026-08-31T15:55:00-04:00,1545.8199462890625,-1.0,1.0,2.0,0.0003719964873156563,2.0,0.0
SNDK,2026-08-31,trend_12,False,2026-08-31T16:00:00-04:00,,1569.6099853515625,1.0,0.0,1.0,0.00018878519670000946,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T09:50:00-04:00,2026-08-31T09:50:00-04:00,1523.625,0.0,-1.0,1.0,0.0002,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T10:10:00-04:00,2026-08-31T10:10:00-04:00,1518.2850341796875,-1.0,1.0,2.0,0.00040131050673527125,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T10:30:00-04:00,2026-08-31T10:30:00-04:00,1513.8199462890625,1.0,-1.0,2.0,0.0003999702502102479,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T10:50:00-04:00,2026-08-31T10:50:00-04:00,1521.2349853515625,-1.0,1.0,2.0,0.00039782540445115045,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T10:55:00-04:00,2026-08-31T10:55:00-04:00,1526.93505859375,1.0,-1.0,2.0,0.00039915633132278313,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T11:00:00-04:00,2026-08-31T11:00:00-04:00,1525.31005859375,-1.0,1.0,2.0,0.00039942129037657165,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T11:05:00-04:00,2026-08-31T11:05:00-04:00,1524.0,1.0,-1.0,2.0,0.00039891860404845216,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T11:30:00-04:00,2026-08-31T11:30:00-04:00,1532.010009765625,-1.0,1.0,2.0,0.00039665171337591713,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T12:30:00-04:00,2026-08-31T12:30:00-04:00,1496.25,1.0,-1.0,2.0,0.00038723815530358025,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T12:55:00-04:00,2026-08-31T12:55:00-04:00,1502.25,-1.0,1.0,2.0,0.00038553386818876065,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T13:00:00-04:00,2026-08-31T13:00:00-04:00,1505.8199462890625,1.0,-1.0,2.0,0.00038629547069604837,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T13:15:00-04:00,2026-08-31T13:15:00-04:00,1504.25244140625,-1.0,1.0,2.0,0.0003865430696874029,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T13:45:00-04:00,2026-08-31T13:45:00-04:00,1500.486572265625,1.0,-1.0,2.0,0.0003854211358646811,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T14:45:00-04:00,2026-08-31T14:45:00-04:00,1504.800048828125,-1.0,1.0,2.0,0.0003841556539394622,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T15:30:00-04:00,2026-08-31T15:30:00-04:00,1475.989990234375,1.0,-1.0,2.0,0.0003766501047019575,2.0,0.0
SNDK,2026-08-31,reversal_3,False,2026-08-31T16:00:00-04:00,,1569.6099853515625,-1.0,0.0,1.0,0.00017672170713381967,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T09:35:00-04:00,2026-08-31T09:35:00-04:00,1516.385009765625,0.0,1.0,1.0,0.0002,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T13:25:00-04:00,2026-08-31T13:25:00-04:00,1502.0,1.0,-1.0,2.0,0.0003961262055029429,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T13:35:00-04:00,2026-08-31T13:35:00-04:00,1498.5899658203125,-1.0,1.0,2.0,0.00039686651805470103,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T14:35:00-04:00,2026-08-31T14:35:00-04:00,1508.429931640625,1.0,-1.0,2.0,0.0003993126139999641,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T15:00:00-04:00,2026-08-31T15:00:00-04:00,1472.2099609375,-1.0,1.0,2.0,0.00040887781610925497,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T15:05:00-04:00,2026-08-31T15:05:00-04:00,1468.2049560546875,1.0,-1.0,2.0,0.0004076023973346065,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T15:10:00-04:00,2026-08-31T15:10:00-04:00,1465.885009765625,-1.0,1.0,2.0,0.0004080831611925299,2.0,0.0
SNDK,2026-08-31,ml_ridge,True,2026-08-31T16:00:00-04:00,,1569.6099853515625,1.0,0.0,1.0,0.00021839202523877811,2.0,0.0
SNDK,2026-08-31,buy_hold_session,False,2026-08-31T09:30:00-04:00,,1486.2049560546875,0.0,1.0,1.0,0.0002,2.0,0.0
SNDK,2026-08-31,buy_hold_session,False,2026-08-31T16:00:00-04:00,,1569.6099853515625,1.0,0.0,1.0,0.0002111816485285286,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T09:50:00-04:00,2026-09-01T09:50:00-04:00,1543.155029296875,0.0,-1.0,1.0,0.0002,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T09:55:00-04:00,2026-09-01T09:55:00-04:00,1542.77001953125,-1.0,1.0,2.0,0.0004000197781185595,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T10:10:00-04:00,2026-09-01T10:10:00-04:00,1535.9849853515625,1.0,-1.0,2.0,0.00039810120465730026,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T10:30:00-04:00,2026-09-01T10:30:00-04:00,1536.64501953125,-1.0,1.0,2.0,0.0003977681398144821,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T11:15:00-04:00,2026-09-01T11:15:00-04:00,1557.5201416015625,1.0,-1.0,2.0,0.00040301049938103076,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T11:30:00-04:00,2026-09-01T11:30:00-04:00,1566.949951171875,-1.0,1.0,2.0,0.0004004073302816999,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T12:05:00-04:00,2026-09-01T12:05:00-04:00,1591.6800537109375,1.0,-1.0,2.0,0.0004065639954538428,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T12:50:00-04:00,2026-09-01T12:50:00-04:00,1571.6400146484375,-1.0,1.0,2.0,0.0004115274473953764,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T12:55:00-04:00,2026-09-01T12:55:00-04:00,1571.18994140625,1.0,-1.0,2.0,0.00041124503373655784,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T13:00:00-04:00,2026-09-01T13:00:00-04:00,1571.5799560546875,-1.0,1.0,2.0,0.0004109784936806631,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T13:05:00-04:00,2026-09-01T13:05:00-04:00,1566.945068359375,1.0,-1.0,2.0,0.00040960253349192594,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T14:00:00-04:00,2026-09-01T14:00:00-04:00,1563.5400390625,-1.0,1.0,2.0,0.0004103163582026176,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T14:10:00-04:00,2026-09-01T14:10:00-04:00,1555.56494140625,1.0,-1.0,2.0,0.0004080601815552834,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T15:00:00-04:00,2026-09-01T15:00:00-04:00,1537.4300537109375,-1.0,1.0,2.0,0.00041265643577383955,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T15:10:00-04:00,2026-09-01T15:10:00-04:00,1538.260009765625,1.0,-1.0,2.0,0.00041271404980967364,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T15:15:00-04:00,2026-09-01T15:15:00-04:00,1542.18505859375,-1.0,1.0,2.0,0.000411496297658632,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T15:30:00-04:00,2026-09-01T15:30:00-04:00,1539.6400146484375,1.0,-1.0,2.0,0.00041065288485293237,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T15:50:00-04:00,2026-09-01T15:50:00-04:00,1543.0400390625,-1.0,1.0,2.0,0.0004095789028279701,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T15:55:00-04:00,2026-09-01T15:55:00-04:00,1534.68994140625,1.0,-1.0,2.0,0.0004071995384611603,2.0,0.0
SNDK,2026-09-01,trend_3,False,2026-09-01T16:00:00-04:00,,1536.989990234375,-1.0,0.0,1.0,0.0002032133152075076,2.0,0.0
SNDK,2026-09-01,trend_12,False,2026-09-01T10:35:00-04:00,2026-09-01T10:35:00-04:00,1544.300048828125,0.0,1.0,1.0,0.0002,2.0,0.0
SNDK,2026-09-01,trend_12,False,2026-09-01T12:35:00-04:00,2026-09-01T12:35:00-04:00,1568.3050537109375,1.0,-1.0,2.0,0.0004061364613411879,2.0,0.0
SNDK,2026-09-01,trend_12,False,2026-09-01T15:45:00-04:00,2026-09-01T15:45:00-04:00,1538.5849609375,-1.0,1.0,2.0,0.00041371922715984475,2.0,0.0
SNDK,2026-09-01,trend_12,False,2026-09-01T15:55:00-04:00,2026-09-01T15:55:00-04:00,1534.68994140625,1.0,-1.0,2.0,0.00041250680352891315,2.0,0.0
SNDK,2026-09-01,trend_12,False,2026-09-01T16:00:00-04:00,,1536.989990234375,-1.0,0.0,1.0,0.0002058619108645136,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T09:50:00-04:00,2026-09-01T09:50:00-04:00,1543.155029296875,0.0,1.0,1.0,0.0002,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T09:55:00-04:00,2026-09-01T09:55:00-04:00,1542.77001953125,1.0,-1.0,2.0,0.00039982022188144063,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T10:10:00-04:00,2026-09-01T10:10:00-04:00,1535.9849853515625,-1.0,1.0,2.0,0.0004014153208000635,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T10:30:00-04:00,2026-09-01T10:30:00-04:00,1536.64501953125,1.0,-1.0,2.0,0.00040142717943850305,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T11:15:00-04:00,2026-09-01T11:15:00-04:00,1557.5201416015625,-1.0,1.0,2.0,0.00039583200874268435,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T11:30:00-04:00,2026-09-01T11:30:00-04:00,1566.949951171875,1.0,-1.0,2.0,0.0003980692323858958,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T12:05:00-04:00,2026-09-01T12:05:00-04:00,1591.6800537109375,-1.0,1.0,2.0,0.0003916473142042826,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T12:50:00-04:00,2026-09-01T12:50:00-04:00,1571.6400146484375,1.0,-1.0,2.0,0.00038656159431179704,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T12:55:00-04:00,2026-09-01T12:55:00-04:00,1571.18994140625,-1.0,1.0,2.0,0.00038651762569964055,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T13:00:00-04:00,2026-09-01T13:00:00-04:00,1571.5799560546875,1.0,-1.0,2.0,0.0003864589250912979,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T13:05:00-04:00,2026-09-01T13:05:00-04:00,1566.945068359375,-1.0,1.0,2.0,0.0003874436263742303,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T14:00:00-04:00,2026-09-01T14:00:00-04:00,1563.5400390625,1.0,-1.0,2.0,0.0003864470564374087,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T14:10:00-04:00,2026-09-01T14:10:00-04:00,1555.56494140625,-1.0,1.0,2.0,0.00038826249614494436,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T15:00:00-04:00,2026-09-01T15:00:00-04:00,1537.4300537109375,1.0,-1.0,2.0,0.00038358260966625437,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T15:10:00-04:00,2026-09-01T15:10:00-04:00,1538.260009765625,-1.0,1.0,2.0,0.0003832222432375466,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T15:15:00-04:00,2026-09-01T15:15:00-04:00,1542.18505859375,1.0,-1.0,2.0,0.00038404639920703546,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T15:30:00-04:00,2026-09-01T15:30:00-04:00,1539.6400146484375,-1.0,1.0,2.0,0.00038452509945543107,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T15:50:00-04:00,2026-09-01T15:50:00-04:00,1543.0400390625,1.0,-1.0,2.0,0.0003852201058634186,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T15:55:00-04:00,2026-09-01T15:55:00-04:00,1534.68994140625,-1.0,1.0,2.0,0.00038714978672629407,2.0,0.0
SNDK,2026-09-01,reversal_3,False,2026-09-01T16:00:00-04:00,,1536.989990234375,1.0,0.0,1.0,0.00019378745919058153,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T09:35:00-04:00,2026-09-01T09:35:00-04:00,1543.22998046875,0.0,1.0,1.0,0.0002,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T11:15:00-04:00,2026-09-01T11:15:00-04:00,1557.5201416015625,1.0,-1.0,2.0,0.00040362322072054246,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T11:30:00-04:00,2026-09-01T11:30:00-04:00,1566.949951171875,-1.0,1.0,2.0,0.0004010160938651235,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T12:05:00-04:00,2026-09-01T12:05:00-04:00,1591.6800537109375,1.0,-1.0,2.0,0.00040718211938925973,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T12:30:00-04:00,2026-09-01T12:30:00-04:00,1584.1199951171875,-1.0,1.0,2.0,0.0004089556074619634,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T13:45:00-04:00,2026-09-01T13:45:00-04:00,1561.6199951171875,1.0,-1.0,2.0,0.00040298576016596616,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T13:50:00-04:00,2026-09-01T13:50:00-04:00,1556.23876953125,-1.0,1.0,2.0,0.00040421266915670784,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T14:15:00-04:00,2026-09-01T14:15:00-04:00,1550.0799560546875,1.0,-1.0,2.0,0.0004024519526969821,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T14:20:00-04:00,2026-09-01T14:20:00-04:00,1544.989990234375,-1.0,1.0,2.0,0.0004036119665451636,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T15:25:00-04:00,2026-09-01T15:25:00-04:00,1537.8682861328125,1.0,-1.0,2.0,0.00040159079758314846,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T15:50:00-04:00,2026-09-01T15:50:00-04:00,1543.0400390625,-1.0,1.0,2.0,0.0004000790658427537,2.0,0.0
SNDK,2026-09-01,ml_ridge,True,2026-09-01T16:00:00-04:00,,1536.989990234375,1.0,0.0,1.0,0.0001991755032060882,2.0,0.0
SNDK,2026-09-01,buy_hold_session,False,2026-09-01T09:30:00-04:00,,1526.530029296875,0.0,1.0,1.0,0.0002,2.0,0.0
SNDK,2026-09-01,buy_hold_session,False,2026-09-01T16:00:00-04:00,,1536.989990234375,1.0,0.0,1.0,0.00020133014912836376,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T09:50:00-04:00,2026-09-02T09:50:00-04:00,1554.81005859375,0.0,1.0,1.0,0.0002,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T09:55:00-04:00,2026-09-02T09:55:00-04:00,1519.5,1.0,-1.0,2.0,0.0003908377339349191,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T10:10:00-04:00,2026-09-02T10:10:00-04:00,1528.3299560546875,-1.0,1.0,2.0,0.00038841948110974713,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T10:50:00-04:00,2026-09-02T10:50:00-04:00,1527.18994140625,1.0,-1.0,2.0,0.00038797449864679917,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T11:10:00-04:00,2026-09-02T11:10:00-04:00,1533.93994140625,-1.0,1.0,2.0,0.00038610090803149137,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T11:45:00-04:00,2026-09-02T11:45:00-04:00,1545.3599853515625,1.0,-1.0,2.0,0.0003888198041675352,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T12:05:00-04:00,2026-09-02T12:05:00-04:00,1544.699951171875,-1.0,1.0,2.0,0.0003888186749752178,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T12:15:00-04:00,2026-09-02T12:15:00-04:00,1542.1400146484375,1.0,-1.0,2.0,0.0003880190398998264,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T12:20:00-04:00,2026-09-02T12:20:00-04:00,1545.7099609375,-1.0,1.0,2.0,0.00038696595463620105,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T12:35:00-04:00,2026-09-02T12:35:00-04:00,1541.3599853515625,1.0,-1.0,2.0,0.00038572259460159357,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T12:50:00-04:00,2026-09-02T12:50:00-04:00,1541.489990234375,-1.0,1.0,2.0,0.00038553524788327397,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T12:55:00-04:00,2026-09-02T12:55:00-04:00,1536.9100341796875,1.0,-1.0,2.0,0.0003842360194082745,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T13:15:00-04:00,2026-09-02T13:15:00-04:00,1540.5203857421875,-1.0,1.0,2.0,0.000383179281095762,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T13:30:00-04:00,2026-09-02T13:30:00-04:00,1539.6800537109375,1.0,-1.0,2.0,0.0003828170741251695,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T13:35:00-04:00,2026-09-02T13:35:00-04:00,1541.30712890625,-1.0,1.0,2.0,0.0003822595626213891,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T13:40:00-04:00,2026-09-02T13:40:00-04:00,1541.030029296875,1.0,-1.0,2.0,0.00038203796281491916,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T13:45:00-04:00,2026-09-02T13:45:00-04:00,1540.7249755859375,-1.0,1.0,2.0,0.00038196074348400866,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T14:00:00-04:00,2026-09-02T14:00:00-04:00,1539.47998046875,1.0,-1.0,2.0,0.00038149943621695924,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T14:20:00-04:00,2026-09-02T14:20:00-04:00,1540.2900390625,-1.0,1.0,2.0,0.0003811419383954923,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T15:05:00-04:00,2026-09-02T15:05:00-04:00,1539.0,1.0,-1.0,2.0,0.0003806703915129289,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T15:20:00-04:00,2026-09-02T15:20:00-04:00,1541.4949951171875,-1.0,1.0,2.0,0.0003799010740889107,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T15:30:00-04:00,2026-09-02T15:30:00-04:00,1540.7099609375,1.0,-1.0,2.0,0.0003795557195614202,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T15:35:00-04:00,2026-09-02T15:35:00-04:00,1542.5699462890625,-1.0,1.0,2.0,0.00037894587096809604,2.0,0.0
SNDK,2026-09-02,trend_3,False,2026-09-02T16:00:00-04:00,,1553.0050048828125,1.0,0.0,1.0,0.0001906783655660618,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T10:35:00-04:00,2026-09-02T10:35:00-04:00,1542.3599853515625,0.0,-1.0,1.0,0.0002,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T10:55:00-04:00,2026-09-02T10:55:00-04:00,1524.39599609375,-1.0,1.0,2.0,0.00040458821191637713,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T12:30:00-04:00,2026-09-02T12:30:00-04:00,1543.1700439453125,1.0,-1.0,2.0,0.0004094071822534909,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T12:50:00-04:00,2026-09-02T12:50:00-04:00,1541.489990234375,-1.0,1.0,2.0,0.00040968831204835543,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T12:55:00-04:00,2026-09-02T12:55:00-04:00,1536.9100341796875,1.0,-1.0,2.0,0.0004083076893327669,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T13:35:00-04:00,2026-09-02T13:35:00-04:00,1541.30712890625,-1.0,1.0,2.0,0.0004069750823222152,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T13:40:00-04:00,2026-09-02T13:40:00-04:00,1541.030029296875,1.0,-1.0,2.0,0.0004067391546743567,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T13:50:00-04:00,2026-09-02T13:50:00-04:00,1542.9749755859375,-1.0,1.0,2.0,0.0004060630805525718,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T14:05:00-04:00,2026-09-02T14:05:00-04:00,1538.3299560546875,1.0,-1.0,2.0,0.0004046787194487115,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T14:10:00-04:00,2026-09-02T14:10:00-04:00,1537.97998046875,-1.0,1.0,2.0,0.0004046088769956196,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T14:15:00-04:00,2026-09-02T14:15:00-04:00,1535.760009765625,1.0,-1.0,2.0,0.0004038632413430935,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T14:20:00-04:00,2026-09-02T14:20:00-04:00,1540.2900390625,-1.0,1.0,2.0,0.00040251089768049636,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T15:25:00-04:00,2026-09-02T15:25:00-04:00,1540.18994140625,1.0,-1.0,2.0,0.0004023237461151887,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T15:55:00-04:00,2026-09-02T15:55:00-04:00,1556.8399658203125,-1.0,1.0,2.0,0.0003978320378069789,2.0,0.0
SNDK,2026-09-02,trend_12,False,2026-09-02T16:00:00-04:00,,1553.0050048828125,1.0,0.0,1.0,0.00019834665903930182,2.0,0.0
