ticker,date,selected_candidate,selection_data_cutoff,validation_start_date,validation_end_date,available_prior_sessions,selection_mode,selection_score,bar_data_start,bar_data_end,candidate,is_selected,status,validation_score,model_train_sessions,model_train_last_date,net_return,gross_return,cost_fraction_of_day_start_equity,slippage_cost_fraction,commission_cost_fraction,max_drawdown,trade_count,fill_count,turnover,exposed_bars
SNDK,2026-09-02,ml_ridge,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,trend_3,False,ok,0.05869130071466011,0,,-0.05987156944865679,-0.037987204416524034,0.021970544773635962,0.021970544773635962,0.0,-0.065721406096798,23,24,46.0,74
SNDK,2026-09-02,ml_ridge,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,trend_12,False,ok,-0.07318534021256695,0,,-0.01676464044786108,-0.002895802266600467,0.014109755386454084,0.014109755386454084,0.0,-0.041776274412966496,14,15,28.0,65
SNDK,2026-09-02,ml_ridge,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,reversal_3,False,ok,-0.16411490036796827,0,,0.014783335913310935,0.038405522233778466,0.023536241853172615,0.023536241853172615,0.0,-0.01686458270810054,23,24,46.0,74
SNDK,2026-09-02,ml_ridge,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,ml_ridge,True,ok,0.09802321573066575,27,2026-09-01,-0.04305539330809616,-0.028585980289768664,0.014467388570404475,0.014467388570404475,0.0,-0.06499470903540217,15,16,30.0,77
SNDK,2026-09-02,ml_ridge,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,buy_hold_session,False,ok,,0,,0.012948638092489695,0.013962346948851678,0.0010067276828876887,0.0010067276828876887,0.0,-0.04010763847279597,1,2,2.0,78
SNDK,2026-09-03,trend_3,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,flat,False,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
SNDK,2026-09-03,trend_3,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,trend_3,True,ok,0.04398629142982413,0,,-0.031642261152674656,-0.011081580173291972,0.02045725398496271,0.02045725398496271,0.0,-0.0547535479182818,21,22,42.0,74
SNDK,2026-09-03,trend_3,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,trend_12,False,ok,-0.05363974503107716,0,,-0.03719190262229788,-0.024587586080756174,0.012687948923426211,0.012687948923426211,0.0,-0.038460270370746286,13,14,26.0,65
SNDK,2026-09-03,trend_3,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,reversal_3,False,ok,-0.14907842353600553,0,,-0.010629752781656565,0.010377076830470289,0.02112263987591538,0.02112263987591538,0.0,-0.03064161316900027,21,22,42.0,74
SNDK,2026-09-03,trend_3,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,ml_ridge,False,ok,0.029040074043735764,28,2026-09-02,-0.0036889987538010205,0.011375651039847945,0.015070924516582715,0.015070924516582715,0.0,-0.036499923214742824,15,16,30.0,77
SNDK,2026-09-03,trend_3,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,buy_hold_session,False,ok,,0,,0.006312801646516153,0.007319869686235325,0.001003408104875696,0.001003408104875696,0.0,-0.023665982043107214,1,2,2.0,78
SNDK,2026-09-04,flat,2026-09-03T16:00:00-0400,2026-09-01,2026-09-03,29,fixed_external_daily_choices,,2026-09-04T09:30:00-04:00,2026-09-04T16:00:00-04:00,flat,True,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
SNDK,2026-09-04,flat,2026-09-03T16:00:00-0400,2026-09-01,2026-09-03,29,fixed_external_daily_choices,,2026-09-04T09:30:00-04:00,2026-09-04T16:00:00-04:00,trend_3,False,ok,-0.08566787746326798,0,,-0.00020774965944281298,0.022042152047662356,0.02192106537778363,0.021921065377783627,0.0,-0.0407349049793303,22,24,44.0,73
SNDK,2026-09-04,flat,2026-09-03T16:00:00-0400,2026-09-01,2026-09-03,29,fixed_external_daily_choices,,2026-09-04T09:30:00-04:00,2026-09-04T16:00:00-04:00,trend_12,False,ok,-0.028118280481470914,0,,0.009331355584490275,0.020500650666991582,0.011093933745981837,0.011093933745981837,0.0,-0.03103174550598664,11,12,22.0,65
SNDK,2026-09-04,flat,2026-09-03T16:00:00-0400,2026-09-01,2026-09-03,29,fixed_external_daily_choices,,2026-09-04T09:30:00-04:00,2026-09-04T16:00:00-04:00,reversal_3,False,ok,-0.03841729361617097,0,,-0.04364021087043046,-0.022356877960505228,0.02160862377250246,0.02160862377250246,0.0,-0.04364021087043046,22,24,44.0,73
SNDK,2026-09-04,flat,2026-09-03T16:00:00-0400,2026-09-01,2026-09-03,29,fixed_external_daily_choices,,2026-09-04T09:30:00-04:00,2026-09-04T16:00:00-04:00,ml_ridge,False,ok,-0.056954766059178485,29,2026-09-03,0.016555498013604675,0.03295921249652367,0.016205515430869084,0.016205515430869084,0.0,-0.023976022221302462,16,17,32.0,77
SNDK,2026-09-04,flat,2026-09-03T16:00:00-0400,2026-09-01,2026-09-03,29,fixed_external_daily_choices,,2026-09-04T09:30:00-04:00,2026-09-04T16:00:00-04:00,buy_hold_session,False,ok,,0,,0.09616662750305949,0.09726361680395934,0.0010483574924977786,0.0010483574924977786,0.0,-0.014875231649107756,1,2,2.0,78
SNDK,2026-09-08,flat,2026-09-04T16:00:00-0400,2026-09-02,2026-09-04,30,fixed_external_daily_choices,,2026-09-08T09:30:00-04:00,2026-09-08T16:00:00-04:00,flat,True,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
SNDK,2026-09-08,flat,2026-09-04T16:00:00-0400,2026-09-02,2026-09-04,30,fixed_external_daily_choices,,2026-09-08T09:30:00-04:00,2026-09-08T16:00:00-04:00,trend_3,False,ok,-0.08980849003339642,0,,0.005435140274828498,0.0288397187460947,0.02272422809807685,0.02272422809807685,0.0,-0.024898977420229507,23,24,46.0,74
SNDK,2026-09-08,flat,2026-09-04T16:00:00-0400,2026-09-02,2026-09-04,30,fixed_external_daily_choices,,2026-09-08T09:30:00-04:00,2026-09-08T16:00:00-04:00,trend_12,False,ok,-0.04449934811710843,0,,0.021474857089839983,0.03381234491760843,0.011945909315690988,0.011945909315690988,0.0,-0.014394486659675354,12,13,24.0,65
SNDK,2026-09-08,flat,2026-09-04T16:00:00-0400,2026-09-02,2026-09-04,30,fixed_external_daily_choices,,2026-09-08T09:30:00-04:00,2026-09-08T16:00:00-04:00,reversal_3,False,ok,-0.03981817642590735,0,,-0.050737919215701255,-0.028640940534967463,0.02276558040596897,0.02276558040596897,0.0,-0.06290419857296559,23,24,46.0,74
SNDK,2026-09-08,flat,2026-09-04T16:00:00-0400,2026-09-02,2026-09-04,30,fixed_external_daily_choices,,2026-09-08T09:30:00-04:00,2026-09-08T16:00:00-04:00,ml_ridge,False,ok,-0.030801309914818886,30,2026-09-04,-0.007685206759255991,0.009336682683511732,0.017201759293600606,0.017201759293600606,0.0,-0.031840494360588556,17,18,34.0,77
SNDK,2026-09-08,flat,2026-09-04T16:00:00-0400,2026-09-02,2026-09-04,30,fixed_external_daily_choices,,2026-09-08T09:30:00-04:00,2026-09-08T16:00:00-04:00,buy_hold_session,False,ok,,0,,-0.01882950590118926,-0.017847599038327444,0.0009908306623805957,0.0009908306623805955,0.0,-0.037678291848809664,1,2,2.0,78
SNDK,2026-09-09,ml_ridge,2026-09-08T16:00:00-0400,2026-09-03,2026-09-08,31,fixed_external_daily_choices,,2026-09-09T09:30:00-04:00,2026-09-09T16:00:00-04:00,flat,False,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
SNDK,2026-09-09,ml_ridge,2026-09-08T16:00:00-0400,2026-09-03,2026-09-08,31,fixed_external_daily_choices,,2026-09-09T09:30:00-04:00,2026-09-09T16:00:00-04:00,trend_3,False,ok,-0.02658137041601616,0,,-0.04213415834553491,-0.01787363019879251,0.024492886028151625,0.024492886028151625,0.0,-0.0763783931936669,25,26,50.0,74
SNDK,2026-09-09,ml_ridge,2026-09-08T16:00:00-0400,2026-09-03,2026-09-08,31,fixed_external_daily_choices,,2026-09-09T09:30:00-04:00,2026-09-09T16:00:00-04:00,trend_12,False,ok,-0.007338494950079877,0,,-0.021468853468103788,-0.015577308865573847,0.005924234147871505,0.005924234147871504,0.0,-0.036273450987690525,6,7,12.0,65
SNDK,2026-09-09,ml_ridge,2026-09-08T16:00:00-0400,2026-09-03,2026-09-08,31,fixed_external_daily_choices,,2026-09-09T09:30:00-04:00,2026-09-09T16:00:00-04:00,reversal_3,False,ok,-0.10181398972532141,0,,-0.007999924973806305,0.017125144420227834,0.024899650526610147,0.024899650526610143,0.0,-0.030751878422910717,25,26,50.0,74
SNDK,2026-09-09,ml_ridge,2026-09-08T16:00:00-0400,2026-09-03,2026-09-08,31,fixed_external_daily_choices,,2026-09-09T09:30:00-04:00,2026-09-09T16:00:00-04:00,ml_ridge,True,ok,0.00502180694218568,31,2026-09-08,-0.0019208355925028897,0.011145221658128479,0.01320707401411461,0.01320707401411461,0.0,-0.04671129091404769,13,14,26.0,77
SNDK,2026-09-09,ml_ridge,2026-09-08T16:00:00-0400,2026-09-03,2026-09-08,31,fixed_external_daily_choices,,2026-09-09T09:30:00-04:00,2026-09-09T16:00:00-04:00,buy_hold_session,False,ok,,0,,0.007010676245207792,0.008018442683280336,0.0010037572167309694,0.0010037572167309694,0.0,-0.030219627282820793,1,2,2.0,78
SNDK,2026-09-10,ml_ridge,2026-09-09T16:00:00-0400,2026-09-04,2026-09-09,32,fixed_external_daily_choices,,2026-09-10T09:30:00-04:00,2026-09-10T16:00:00-04:00,flat,False,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
SNDK,2026-09-10,ml_ridge,2026-09-09T16:00:00-0400,2026-09-04,2026-09-09,32,fixed_external_daily_choices,,2026-09-10T09:30:00-04:00,2026-09-10T16:00:00-04:00,trend_3,False,ok,-0.03712810100688957,0,,-0.023304594959327796,-0.003564317380486126,0.019646896934877655,0.019646896934877655,0.0,-0.028049940382283922,20,21,40.0,74
SNDK,2026-09-10,ml_ridge,2026-09-09T16:00:00-0400,2026-09-04,2026-09-09,32,fixed_external_daily_choices,,2026-09-10T09:30:00-04:00,2026-09-10T16:00:00-04:00,trend_12,False,ok,0.008872072534640285,0,,-0.010943791297228,-0.0009988628174799619,0.009938530064638079,0.009938530064638079,0.0,-0.024140375546543247,10,11,20.0,65
SNDK,2026-09-10,ml_ridge,2026-09-09T16:00:00-0400,2026-09-04,2026-09-09,32,fixed_external_daily_choices,,2026-09-10T09:30:00-04:00,2026-09-10T16:00:00-04:00,reversal_3,False,ok,-0.09942653714820637,0,,-0.016736199699089127,0.0031368336447690215,0.0199730393083001,0.019973039308300095,0.0,-0.04002061810791946,20,21,40.0,74
SNDK,2026-09-10,ml_ridge,2026-09-09T16:00:00-0400,2026-09-04,2026-09-09,32,fixed_external_daily_choices,,2026-09-10T09:30:00-04:00,2026-09-10T16:00:00-04:00,ml_ridge,True,ok,0.006805429258022633,32,2026-09-09,-0.012945655029040437,-0.004017834369732132,0.008845687562707113,0.008845687562707113,0.0,-0.027093024628914497,9,10,18.0,77
SNDK,2026-09-10,ml_ridge,2026-09-09T16:00:00-0400,2026-09-04,2026-09-09,32,fixed_external_daily_choices,,2026-09-10T09:30:00-04:00,2026-09-10T16:00:00-04:00,buy_hold_session,False,ok,,0,,-0.019368217675114763,-0.01838684992833106,0.0009905611717483168,0.0009905611717483168,0.0,-0.02770426307532947,1,2,2.0,78
SNDK,2026-09-11,trend_12,2026-09-10T16:00:00-0400,2026-09-08,2026-09-10,33,fixed_external_daily_choices,,2026-09-11T09:30:00-04:00,2026-09-11T16:00:00-04:00,flat,False,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
SNDK,2026-09-11,trend_12,2026-09-10T16:00:00-0400,2026-09-08,2026-09-10,33,fixed_external_daily_choices,,2026-09-11T09:30:00-04:00,2026-09-11T16:00:00-04:00,trend_3,False,ok,-0.05937202546927156,0,,-0.014123798883863614,0.001784857112010485,0.015926501829860874,0.01592650182986087,0.0,-0.040022972131173784,16,17,32.0,74
SNDK,2026-09-11,trend_12,2026-09-10T16:00:00-0400,2026-09-08,2026-09-10,33,fixed_external_daily_choices,,2026-09-11T09:30:00-04:00,2026-09-11T16:00:00-04:00,trend_12,True,ok,-0.011393848406315965,0,,-0.038190356378111634,-0.018750939293608604,0.01948023077453214,0.01948023077453214,0.0,-0.04381178334924296,20,21,40.0,65
SNDK,2026-09-11,trend_12,2026-09-10T16:00:00-0400,2026-09-08,2026-09-10,33,fixed_external_daily_choices,,2026-09-11T09:30:00-04:00,2026-09-11T16:00:00-04:00,reversal_3,False,ok,-0.0740918892671717,0,,-0.018224562492197394,-0.002382078737312554,0.015827512639440065,0.015827512639440065,0.0,-0.024250377520346422,16,17,32.0,74
SNDK,2026-09-11,trend_12,2026-09-10T16:00:00-0400,2026-09-08,2026-09-10,33,fixed_external_daily_choices,,2026-09-11T09:30:00-04:00,2026-09-11T16:00:00-04:00,ml_ridge,False,ok,-0.022412769955641565,33,2026-09-10,0.02426196616533871,0.03456088740804608,0.010223898874524165,0.010223898874524165,0.0,-0.015089843011518056,10,11,20.0,77
SNDK,2026-09-11,trend_12,2026-09-10T16:00:00-0400,2026-09-08,2026-09-10,33,fixed_external_daily_choices,,2026-09-11T09:30:00-04:00,2026-09-11T16:00:00-04:00,buy_hold_session,False,ok,,0,,-0.04726405953408941,-0.04631060856500213,0.0009766062733696402,0.0009766062733696402,0.0,-0.05504661891981377,1,2,2.0,78
TSLA,2026-08-31,trend_3,2026-08-28T16:00:00-0400,2026-08-26,2026-08-28,25,fixed_external_daily_choices,,2026-08-31T09:30:00-04:00,2026-08-31T16:00:00-04:00,flat,False,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
TSLA,2026-08-31,trend_3,2026-08-28T16:00:00-0400,2026-08-26,2026-08-28,25,fixed_external_daily_choices,,2026-08-31T09:30:00-04:00,2026-08-31T16:00:00-04:00,trend_3,True,ok,-0.033485731976286015,0,,-0.051092487672516396,-0.027058853304979702,0.024490215775241506,0.024490215775241506,0.0,-0.06527243524750048,25,26,50.0,74
TSLA,2026-08-31,trend_3,2026-08-28T16:00:00-0400,2026-08-26,2026-08-28,25,fixed_external_daily_choices,,2026-08-31T09:30:00-04:00,2026-08-31T16:00:00-04:00,trend_12,False,ok,-0.03375850189310792,0,,-0.02557822164980139,-0.010844546297638091,0.014762072646031727,0.014762072646031722,0.0,-0.031904446557731836,15,16,30.0,65
TSLA,2026-08-31,trend_3,2026-08-28T16:00:00-0400,2026-08-26,2026-08-28,25,fixed_external_daily_choices,,2026-08-31T09:30:00-04:00,2026-08-31T16:00:00-04:00,reversal_3,False,ok,-0.08298060763039283,0,,0.0020546482045995518,0.027434376701181984,0.024912215915559355,0.024912215915559355,0.0,-0.02033234419656127,25,26,50.0,74
TSLA,2026-08-31,trend_3,2026-08-28T16:00:00-0400,2026-08-26,2026-08-28,25,fixed_external_daily_choices,,2026-08-31T09:30:00-04:00,2026-08-31T16:00:00-04:00,ml_ridge,False,ok,-0.04884582280674965,25,2026-08-28,-0.026916738123977102,-0.010224740972380686,0.016753628714222334,0.016753628714222334,0.0,-0.028511411851952717,17,18,34.0,77
TSLA,2026-08-31,trend_3,2026-08-28T16:00:00-0400,2026-08-26,2026-08-28,25,fixed_external_daily_choices,,2026-08-31T09:30:00-04:00,2026-08-31T16:00:00-04:00,buy_hold_session,False,ok,,0,,0.05877053681847211,0.05983010196290972,0.001029650093455964,0.001029650093455964,0.0,-0.008812512963673358,1,2,2.0,78
TSLA,2026-09-01,flat,2026-08-31T16:00:00-0400,2026-08-27,2026-08-31,26,fixed_external_daily_choices,,2026-09-01T09:30:00-04:00,2026-09-01T16:00:00-04:00,flat,True,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
TSLA,2026-09-01,flat,2026-08-31T16:00:00-0400,2026-08-27,2026-08-31,26,fixed_external_daily_choices,,2026-09-01T09:30:00-04:00,2026-09-01T16:00:00-04:00,trend_3,False,ok,-0.06354091798365213,0,,-0.018915477778102874,0.000913259057894189,0.01975353842889841,0.019753538428898407,0.0,-0.02744627336909966,20,22,40.0,73
TSLA,2026-09-01,flat,2026-08-31T16:00:00-0400,2026-08-27,2026-08-31,26,fixed_external_daily_choices,,2026-09-01T09:30:00-04:00,2026-09-01T16:00:00-04:00,trend_12,False,ok,-0.04482326315857754,0,,-0.016133717373984613,-0.005246219654258533,0.010881251033948417,0.010881251033948417,0.0,-0.017741980590920914,11,12,22.0,65
TSLA,2026-09-01,flat,2026-08-31T16:00:00-0400,2026-08-27,2026-08-31,26,fixed_external_daily_choices,,2026-09-01T09:30:00-04:00,2026-09-01T16:00:00-04:00,reversal_3,False,ok,-0.0649932421213072,0,,-0.020826864151796798,-0.0010367584189702184,0.019866841641460437,0.019866841641460437,0.0,-0.020926090771591688,20,22,40.0,73
TSLA,2026-09-01,flat,2026-08-31T16:00:00-0400,2026-08-27,2026-08-31,26,fixed_external_daily_choices,,2026-09-01T09:30:00-04:00,2026-09-01T16:00:00-04:00,ml_ridge,False,ok,-0.058897419091386016,26,2026-08-31,-0.002478846423458414,0.012604101392626577,0.015055255206693822,0.015055255206693824,0.0,-0.02603029909078447,15,16,30.0,77
TSLA,2026-09-01,flat,2026-08-31T16:00:00-0400,2026-08-27,2026-08-31,26,fixed_external_daily_choices,,2026-09-01T09:30:00-04:00,2026-09-01T16:00:00-04:00,buy_hold_session,False,ok,,0,,-0.014108289144561414,-0.013121657521668273,0.000993192451653546,0.000993192451653546,0.0,-0.02134289166803416,1,2,2.0,78
TSLA,2026-09-02,flat,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,flat,True,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
TSLA,2026-09-02,flat,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,trend_3,False,ok,-0.05783110605094122,0,,-0.028101108144340636,-0.006471711252480916,0.02157079281092872,0.02157079281092872,0.0,-0.03831960302828963,22,23,44.0,74
TSLA,2026-09-02,flat,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,trend_12,False,ok,-0.04404587872753796,0,,-0.033996642086907,-0.016442534154874844,0.017522922127144246,0.017522922127144246,0.0,-0.04499241462119796,18,19,36.0,65
TSLA,2026-09-02,flat,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,reversal_3,False,ok,-0.06494891757810428,0,,-0.015692772733878035,0.006212768943832936,0.021967820026248662,0.02196782002624866,0.0,-0.023324187390059703,22,23,44.0,74
TSLA,2026-09-02,flat,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,ml_ridge,False,ok,-0.05597989485598853,27,2026-09-01,0.00997075926846347,0.023192491804980175,0.013291033842446915,0.013291033842446915,0.0,-0.027487585178458174,13,14,26.0,77
TSLA,2026-09-02,flat,2026-09-01T16:00:00-0400,2026-08-28,2026-09-01,27,fixed_external_daily_choices,,2026-09-02T09:30:00-04:00,2026-09-02T16:00:00-04:00,buy_hold_session,False,ok,,0,,-0.011028246641721084,-0.010038532664752742,0.00099473324330079,0.00099473324330079,0.0,-0.028106033841923117,1,2,2.0,78
TSLA,2026-09-03,ml_ridge,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,flat,False,ok,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
TSLA,2026-09-03,ml_ridge,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,trend_3,False,ok,-0.09520249137333014,0,,-0.06979527055334223,-0.045280615069224206,0.024702243338533394,0.024702243338533394,0.0,-0.07618401148767928,26,27,52.0,74
TSLA,2026-09-03,ml_ridge,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,trend_12,False,ok,-0.07389187290537436,0,,0.012461340917088393,0.021618709983538542,0.009052842932479873,0.009052842932479873,0.0,-0.016575115403772434,9,11,18.0,64
TSLA,2026-09-03,ml_ridge,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,reversal_3,False,ok,-0.03421252091830895,0,,0.020078150786378313,0.046961334285434475,0.026685726695896327,0.026685726695896327,0.0,-0.01265080919085615,26,27,52.0,74
TSLA,2026-09-03,ml_ridge,2026-09-02T16:00:00-0400,2026-08-31,2026-09-02,28,fixed_external_daily_choices,,2026-09-03T09:30:00-04:00,2026-09-03T16:00:00-04:00,ml_ridge,True,ok,-0.01965053384243376,28,2026-09-02,-0.0972437643970121,-0.06787369312608704,0.030175642263605897,0.030175642263605893,0.0,-0.09898692692477107,32,33,64.0,77
