date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count
2026-08-31,100000.0,99572.26868160255,-427.73131839744747,-0.004277313183974475,337.5174740982055,-90.21384429924194,1687587.3704910278,16.87587370491028,119,-0.00963907368679584,0.9541199389820109,0.9527357692626929,0.7034593381210957,5259.379604443377,99572.26868160255,0.0,0.0,-1150.8287184631045,188.18708638305662,55,870.1317265640209,84.75780743255616,46,-147.0343264984167,64.57258028259278,18
2026-09-01,99572.26868160255,101080.09860485233,1507.8299232497811,0.015143070889258295,92.90273513641364,1600.7326583861945,464513.6756820679,4.665090811252085,129,-0.010764308481990503,0.9520793713636785,0.9486857169063544,0.7026361364317714,5189.558478877338,101080.09860485233,0.0,0.0,91.67408869018254,9.959486749267578,34,1232.6041854873915,44.84560546722412,45,183.55164907225662,38.09764291992188,50
2026-09-02,101080.09860485233,101156.07388877572,75.97528392338427,0.0007516344460682697,162.5487334106441,238.52401733402837,812743.6670532227,8.040590366165382,91,-0.02034639004145322,0.949214304845671,0.947996412040226,0.7033852727102538,5316.054534402501,101156.07388877572,0.0,0.0,-334.7706026916494,56.658450592041014,40,263.07266309204306,47.172728753662106,8,147.67322352294013,58.7175540649414,43
2026-09-03,101156.07388877572,105220.55758380442,4064.483695028699,0.04018032273077073,316.0035944000243,4380.487289428724,1580017.972000122,15.61960553883696,57,-0.01100821933454843,0.9514291052277091,0.9494780029813323,0.7012620799209612,5188.53546652841,105220.55758380442,0.0,0.0,115.41959577638045,65.14980119628906,11,3231.2979270416545,164.33691487731932,32,717.7661722106923,86.51687832641602,14
2026-09-04,105220.55758380442,105399.86929203503,179.31170823061257,0.0017041509030951219,178.07386611023014,357.3855743408427,890369.3305511475,8.461933209601176,46,-0.013205399809503748,0.9506715277398641,0.9499470479270835,0.7001224811427053,5250.356942501958,105399.86929203503,0.0,0.0,-275.4108545715135,48.666012042236325,6,1163.585140478528,58.99502919921874,9,-708.8625776763947,70.41282486877438,31
2026-09-08,105399.86929203503,107244.94958391125,1845.0802918762201,0.017505527324365014,199.46612536010753,2044.546417236328,997330.6268005371,9.462351647108774,72,-0.008051897437257871,0.9508569023925487,0.9475033629612993,0.700236193502162,5632.121106433213,107244.94958391125,0.0,0.0,2039.240513507073,89.90063029174806,33,-51.8505346038728,60.11754815368652,27,-142.30968702695827,49.44794691467285,12
2026-09-09,107244.94958391125,106286.26269782739,-958.6868860838586,-0.00893922641395581,336.97292734375014,-621.7139587401084,1684864.63671875,15.710433388758021,66,-0.009472779676168885,0.9508934179415315,0.9484142235585431,0.7009265861057045,5517.269409338565,106286.26269782739,0.0,0.0,15.841141510019952,59.76576156616211,13,-1112.144477593938,157.78144048461914,32,137.6164499999868,119.42572529296872,21
2026-09-10,106286.26269782739,107342.8772325808,1056.6145347534039,0.009941214489377301,170.22778092041108,1226.8423156738152,851138.9046020508,8.007986008707869,108,-0.0077923006929879746,0.9491267351174809,0.9489430230837788,0.7012114618960918,5478.249803183222,107342.8772325808,0.0,0.0,1188.0915145690815,79.21906282348633,47,-52.86020126649055,80.28941574401858,40,-78.61677854918986,10.719302352905277,21
2026-09-11,107342.8772325808,110036.33855648211,2693.4613239013124,0.025092129010715496,300.147349194335,2993.6086730956476,1500736.7459716797,13.980776225329041,101,-0.007612440978572943,0.9534544280789593,0.9490219464483212,0.7056134416482079,5511.37622613854,110036.33855648211,0.0,0.0,-404.5638722046024,111.6534107788086,42,2860.2434753448742,131.55942687683103,42,237.7817207611052,56.934511538696285,17
