date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,NVDA_net_pnl,NVDA_costs,NVDA_fill_count,AMD_net_pnl,AMD_costs,AMD_fill_count
2026-08-31,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2026-09-01,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2026-09-02,100000.0,100057.65165786743,57.65165786743455,0.0005765165786743455,13.568129730224609,71.21978759765916,27136.25946044922,0.2713625946044922,4,-0.00028177725238254236,0.13600104560907075,0.09945594281080382,0.09945776003426393,100000.0,100057.65165786743,0.0,0.0,56.74820339965845,9.911769744873046,2,0.9034544677738268,3.6563599853515623,2
2026-09-03,100057.65165786743,99726.70394853974,-330.9477093276946,-0.0033075702242075606,74.27615476226806,-256.67155456542656,148552.30952453613,1.4846671600138,13,-0.008968554655782723,0.7378254247638784,0.4434016514576828,0.5590916020817616,99726.70394853974,99726.70394853974,0.0,0.0,-531.4535855941594,55.652239768981936,5,200.50587626648712,18.62391499328613,8
2026-09-04,99726.70394853974,100333.9205963364,607.216647796653,0.006088806946933537,85.93746597290038,693.1541137695534,171874.93194580078,1.7234594661274523,7,-0.0028992714413431653,0.8609598758474726,0.6903954134066322,0.7000074821087019,99726.70394853974,100333.9205963364,0.0,0.0,481.96246539306594,69.8020609741211,4,125.25418240356703,16.135404998779297,3
2026-09-08,100333.9205963364,101630.60824485787,1296.6876485214743,0.012923721517255468,84.5137217178345,1381.2013702393087,169027.44343566895,1.6846490442220479,8,-0.003023555155276969,0.8510505986457687,0.6936433469760672,0.7033483556778645,100333.9205963364,101630.60824485787,0.0,0.0,953.7107729263371,69.58590370941162,4,342.9768755950936,14.92781800842285,4
2026-09-09,101630.60824485787,101707.33909342202,76.73084856415517,0.0007549974352144789,90.15048383331293,166.8813323974681,180300.96766662598,1.774081359743791,13,-0.003301199924149234,0.8804051184749168,0.6986548138806721,0.7005776085742507,101630.60824485787,101707.33909342202,0.0,0.0,187.33134731295286,70.85082736968994,5,-110.60049874877222,19.299656463623048,8
2026-09-10,101707.33909342202,101707.33909342202,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,101707.33909342202,101707.33909342202,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2026-09-11,101707.33909342202,101707.33909342202,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,101707.33909342202,101707.33909342202,0.0,0.0,0.0,0.0,0,0.0,0.0,0
