candidate,symbol,mean_abs_weight,max_abs_weight,net_pnl,costs
largecap_equal,NVDA,0.0312475673185394,0.0339941595799481,-81.00897194671279,28.79264809417725
largecap_equal,ORCL,0.03108862081068872,0.0335983060725092,-402.00530319976406,28.755104835510252
largecap_equal,PG,0.03168956931876231,0.0329958653769489,24.372397880557855,29.187614936828613
largecap_equal,PLTR,0.031240806004525334,0.0347224795529175,-180.91153776550118,28.783974288940428
largecap_equal,SMCI,0.0,0.0,0.0,0.0
largecap_equal,SNDK,0.024493651467218807,0.0338716473146162,342.0233707275413,22.486394897460936
largecap_equal,TSLA,0.031977969368870963,0.033841101427937,258.14053646850925,29.365628082275386
largecap_equal,TSM,0.029018021116352172,0.0303279608492378,71.74371627808023,26.74633499145508
largecap_equal,UBER,0.031604190485261335,0.034074251665639,-305.8827112503018,29.298177558898928
largecap_equal,UNH,0.030760786096816903,0.0319138189924497,-206.19783740234107,28.43856005859375
largecap_equal,V,0.03038240070384003,0.0329783776029798,-70.24951181029974,28.00885018920898
largecap_equal,WMT,0.03195159634546852,0.0330597324858843,75.30935021591586,29.404173648834227
largecap_equal,XOM,0.03161734000339085,0.0330875963765307,-54.78961471557341,29.18970016479492
largecap_tree,AAPL,0.03918033057921062,0.7009006017418595,-119.59269055172899,352.53366955566406
largecap_tree,AMD,0.01958555923016589,0.6941561609026321,37.94485849001899,195.9933128967285
largecap_tree,AMZN,0.001701543547638566,0.6992210347764736,-51.327429504377506,90.89957305908203
largecap_tree,AVGO,0.051845597497843336,0.7037939824329328,-445.50440290827464,723.7341697540282
largecap_tree,COIN,0.0,0.0,0.0,0.0
largecap_tree,COST,0.0008387027787547156,0.5887693506858104,-64.99664318846771,57.75225842285156
largecap_tree,CRM,0.056469879970850394,0.7017975494703248,-1127.731694602866,914.2025655746459
largecap_tree,GOOGL,0.017145379274375216,0.699328772944939,-697.7665943298489,323.316887298584
largecap_tree,HOOD,0.03775009923625143,0.7044815602975572,906.0758438188022,956.3718948287965
largecap_tree,INTC,0.04171485874618797,0.7011905314530703,-328.3297201765927,1125.1272818222044
largecap_tree,JNJ,0.016265959522149227,0.6308106421014791,-190.58662803649872,99.62022789001466
largecap_tree,JPM,0.10027571789196198,0.7014165116180081,-503.0932476195808,375.57121392822273
largecap_tree,MA,0.00816260584204366,0.6403320232553588,-92.5759805603011,60.48985995483398
largecap_tree,MARA,0.0,0.0,0.0,0.0
largecap_tree,META,0.054162252137301053,0.7009952647644119,-433.220126251128,749.2798796691895
largecap_tree,MSFT,0.025673658698206737,0.69978912858317,-31.50157229614706,132.59825198364257
largecap_tree,MSTR,0.017642194655456557,0.6984080217895212,-220.58870686331556,414.05126179504396
largecap_tree,MU,0.024233743604902394,0.7069327197465599,-228.26186404412147,527.3654407043457
largecap_tree,NFLX,0.10719013787235068,0.7010362867949878,-516.82479309072,619.9250585937501
largecap_tree,NVDA,0.01754269460217732,0.6970943680309485,391.2826011734287,238.14050978851316
largecap_tree,ORCL,0.09464373141347059,0.7014434547566112,-2647.8365915984396,837.4766062469482
largecap_tree,PG,2.1593476799480057e-06,0.0015158620713235,-0.17717378234860348,0.14717500305175782
largecap_tree,PLTR,0.029665306938725176,0.7002766428174471,-1697.7646284789319,620.2278853149415
largecap_tree,SMCI,0.0,0.0,0.0,0.0
largecap_tree,SNDK,0.007684753346252735,0.6882972398111503,-530.0920808715673,295.1024568481446
largecap_tree,TSLA,0.049193831620882686,0.700455733373753,-248.86331628413967,474.7316634521485
largecap_tree,TSM,0.0007019597350637841,0.2466224136029445,-54.92869131469706,24.479045318603514
largecap_tree,UBER,0.038765507997329064,0.7089563216102039,256.3343566628073,531.2187668113708
largecap_tree,UNH,0.011852888881768253,0.7013567252363568,-301.21274653623186,161.986946975708
largecap_tree,V,0.002167087776313719,0.24329884510216,-49.1933590850839,30.007293411254878
largecap_tree,WMT,0.0025358096101333947,0.4986662688897242,-21.015039817798282,94.13158644866944
largecap_tree,XOM,0.022307805060375167,0.7000210946323399,-6.626232353190801,452.7424585494994
largecap_calibrated,AAPL,0.0,0.0,0.0,0.0
largecap_calibrated,AMD,0.011759470719103082,0.2053357268396398,-188.586307159419,21.152042022705075
largecap_calibrated,AMZN,0.0,0.0,0.0,0.0
largecap_calibrated,AVGO,0.05056632862067684,0.5349494499572149,160.6089900817824,56.56630288696291
largecap_calibrated,COIN,0.0,0.0,0.0,0.0
largecap_calibrated,COST,0.0,0.0,0.0,0.0
largecap_calibrated,CRM,0.1662501816520787,0.6979926058404167,-2089.3721284789717,164.7327241821289
largecap_calibrated,GOOGL,0.0,0.0,0.0,0.0
largecap_calibrated,HOOD,0.1461390781858979,0.7015257896034889,2428.0215759926323,211.69628136825568
largecap_calibrated,INTC,0.05830188615965448,0.4109248329196826,561.1786109924069,62.402916717529294
largecap_calibrated,JNJ,0.0,0.0,0.0,0.0
largecap_calibrated,JPM,0.0,0.0,0.0,0.0
largecap_calibrated,MA,0.0,0.0,0.0,0.0
largecap_calibrated,MARA,0.0,0.0,0.0,0.0
largecap_calibrated,META,0.0,0.0,0.0,0.0
largecap_calibrated,MSFT,0.0,0.0,0.0,0.0
largecap_calibrated,MSTR,0.00548079173434852,0.0869857363142587,-297.7569221878041,8.620615425109863
largecap_calibrated,MU,0.00017142171308254104,0.0308277789430146,-18.642305786132056,6.0629600830078125
largecap_calibrated,NFLX,0.0,0.0,0.0,0.0
largecap_calibrated,NVDA,0.0,0.0,0.0,0.0
largecap_calibrated,ORCL,0.0,0.0,0.0,0.0
largecap_calibrated,PG,0.0,0.0,0.0,0.0
largecap_calibrated,PLTR,0.002749717539181166,0.0449076501798387,-60.82695191192511,4.755830696105956
largecap_calibrated,SMCI,0.0,0.0,0.0,0.0
largecap_calibrated,SNDK,0.014888892846431587,0.2779390370615296,-706.3582591552627,77.81675524902343
largecap_calibrated,TSLA,0.0,0.0,0.0,0.0
largecap_calibrated,TSM,0.0,0.0,0.0,0.0
largecap_calibrated,UBER,0.0,0.0,0.0,0.0
largecap_calibrated,UNH,0.0,0.0,0.0,0.0
largecap_calibrated,V,0.0,0.0,0.0,0.0
largecap_calibrated,WMT,0.0,0.0,0.0,0.0
largecap_calibrated,XOM,0.0,0.0,0.0,0.0
largecap_integrated,AAPL,0.0,0.0,0.0,0.0
largecap_integrated,AMD,0.013645215377946367,0.2393311385587996,-253.39355828857242,24.460086608886716
largecap_integrated,AMZN,0.0,0.0,0.0,0.0
largecap_integrated,AVGO,0.033462197511211295,0.500094610778277,47.214097640971886,50.441084243774384
largecap_integrated,COIN,0.0,0.0,0.0,0.0
largecap_integrated,COST,0.0,0.0,0.0,0.0
largecap_integrated,CRM,0.1640252192023419,0.6973313260468769,-2172.489937896731,168.57410537719727
largecap_integrated,GOOGL,0.0,0.0,0.0,0.0
largecap_integrated,HOOD,0.12251385226134695,0.6060365930442974,1720.1126392288434,187.368027885437
largecap_integrated,INTC,0.04847184301753682,0.3893719492414514,493.6011653366196,55.296539741516106
largecap_integrated,JNJ,0.0,0.0,0.0,0.0
largecap_integrated,JPM,0.0,0.0,0.0,0.0
largecap_integrated,MA,0.0,0.0,0.0,0.0
largecap_integrated,MARA,0.0,0.0,0.0,0.0
largecap_integrated,META,0.0,0.0,0.0,0.0
largecap_integrated,MSFT,0.0,0.0,0.0,0.0
largecap_integrated,MSTR,0.0039238325207462165,0.0530441066149761,-189.02435190582196,5.195021461486816
largecap_integrated,MU,0.00010201846922124488,0.0103762025234736,5.741101318359597,2.039050048828125
largecap_integrated,NFLX,0.0,0.0,0.0,0.0
largecap_integrated,NVDA,0.0,0.0,0.0,0.0
largecap_integrated,ORCL,0.0,0.0,0.0,0.0
largecap_integrated,PG,0.0,0.0,0.0,0.0
largecap_integrated,PLTR,0.002875161868807862,0.0507137694436925,-72.22495018768097,5.281514518737794
largecap_integrated,SMCI,0.0,0.0,0.0,0.0
largecap_integrated,SNDK,0.009996199910905779,0.2162959829418614,-632.4549232788013,62.93649066162109
largecap_integrated,TSLA,0.0,0.0,0.0,0.0
largecap_integrated,TSM,0.0,0.0,0.0,0.0
largecap_integrated,UBER,0.0,0.0,0.0,0.0
largecap_integrated,UNH,0.0,0.0,0.0,0.0
largecap_integrated,V,0.0,0.0,0.0,0.0
largecap_integrated,WMT,0.0,0.0,0.0,0.0
largecap_integrated,XOM,0.0,0.0,0.0,0.0
largecap_integrated_25pct,AAPL,0.0,0.0,0.0,0.0
largecap_integrated_25pct,AMD,0.015029557356402995,0.2432996954375987,-234.27358496092933,24.918482421874987
largecap_integrated_25pct,AMZN,0.0,0.0,0.0,0.0
largecap_integrated_25pct,AVGO,0.02102760357323039,0.2508418232399784,24.958390411376968,34.268050018310554
largecap_integrated_25pct,COIN,0.0,0.0,0.0,0.0
largecap_integrated_25pct,COST,0.0,0.0,0.0,0.0
largecap_integrated_25pct,CRM,0.07984457435623787,0.2483421564662574,-799.0731732559134,89.99436161041257
largecap_integrated_25pct,GOOGL,0.0,0.0,0.0,0.0
largecap_integrated_25pct,HOOD,0.07122289256133055,0.2520126355977172,319.1349819641182,101.95515170288085
largecap_integrated_25pct,INTC,0.03509900661017661,0.2503973014722073,376.43350922775426,40.704544666290275
largecap_integrated_25pct,JNJ,0.0,0.0,0.0,0.0
largecap_integrated_25pct,JPM,0.0,0.0,0.0,0.0
largecap_integrated_25pct,MA,0.0,0.0,0.0,0.0
largecap_integrated_25pct,MARA,0.0,0.0,0.0,0.0
largecap_integrated_25pct,META,0.0,0.0,0.0,0.0
largecap_integrated_25pct,MSFT,0.0,0.0,0.0,0.0
largecap_integrated_25pct,MSTR,0.018927903672601817,0.1076910439747958,188.96947610473762,26.537359832763673
largecap_integrated_25pct,MU,0.00273321997793591,0.151576042940998,107.76112268066481,16.239609741210938
largecap_integrated_25pct,NFLX,0.0,0.0,0.0,0.0
largecap_integrated_25pct,NVDA,0.0,0.0,0.0,0.0
largecap_integrated_25pct,ORCL,0.0,0.0,0.0,0.0
largecap_integrated_25pct,PG,0.0,0.0,0.0,0.0
largecap_integrated_25pct,PLTR,0.04187100971649341,0.2093392467356691,39.66681981658621,50.80234217071532
largecap_integrated_25pct,SMCI,0.0,0.0,0.0,0.0
largecap_integrated_25pct,SNDK,0.006803771976506586,0.1497879866694491,-369.857623596183,69.9170718383789
largecap_integrated_25pct,TSLA,0.0,0.0,0.0,0.0
largecap_integrated_25pct,TSM,0.0,0.0,0.0,0.0
largecap_integrated_25pct,UBER,0.0,0.0,0.0,0.0
largecap_integrated_25pct,UNH,0.0,0.0,0.0,0.0
largecap_integrated_25pct,V,0.0,0.0,0.0,0.0
largecap_integrated_25pct,WMT,0.0,0.0,0.0,0.0
largecap_integrated_25pct,XOM,0.0,0.0,0.0,0.0
