strategy,date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
calibrated_context_curve,2026-09-14,2026-09-14T13:55:00-04:00,2026-09-14T13:55:00-04:00,SNDK,-1,sell,1577.6700439453125,1576.88120892334,0.7888350219726562,0.0,0.7888350219726562,1577.6700439453125,5,71976.73236017613,46357.50170832066,0.8929715702060467,-0.5526447653079005,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T14:00:00-04:00,2026-09-14T14:00:00-04:00,SNDK,1,buy,1578.5250244140625,1579.3142869262697,0.7892625122070313,0.0,0.7892625122070313,1578.5250244140625,6,71285.94079228214,46373.93619938663,0.9456670811231308,-0.5371984057118923,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T14:10:00-04:00,2026-09-14T14:10:00-04:00,SNDK,-1,sell,1578.52001953125,1577.7307595214843,0.789260009765625,0.0,0.789260009765625,1578.52001953125,5,73036.70498692326,46357.49615513615,0.9160203321808352,-0.5755101341648109,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T14:15:00-04:00,2026-09-14T14:15:00-04:00,SNDK,-3,sell,1572.81005859375,1572.0236535644533,2.359215087890625,0.0,2.359215087890625,4718.43017578125,2,78232.20345725253,46339.21262778476,0.8240155345442297,-0.6882505985944375,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T14:45:00-04:00,2026-09-14T14:45:00-04:00,SNDK,-1,sell,1563.9949951171875,1563.212997619629,0.7819974975585937,0.0,0.7819974975585937,1563.9949951171875,1,84312.87654364014,46320.19249212647,0.8877483410445187,-0.8202186132532089,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T14:50:00-04:00,2026-09-14T14:50:00-04:00,SNDK,-1,sell,1563.929931640625,1563.1479666748048,0.7819649658203125,0.0,0.7819649658203125,1563.929931640625,0,83624.07910825349,46328.20964719392,0.8050358463036046,-0.8050358463036046,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T14:50:00-04:00,2026-09-14T14:50:00-04:00,SNDK,-2,sell,1563.929931640625,1563.1479666748048,1.563929931640625,0.0,1.563929931640625,3127.85986328125,-2,86577.17848599244,46326.55916226197,0.8688454323307263,-0.8688454323307263,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:00:00-04:00,2026-09-14T15:00:00-04:00,SNDK,-3,sell,1564.3199462890625,1563.537786315918,2.3464799194335937,0.0,2.3464799194335937,4692.959838867188,-5,87695.76676524353,46305.255839950565,0.8938620503114179,-0.8938620503114179,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:05:00-04:00,2026-09-14T15:05:00-04:00,SNDK,1,buy,1564.5550537109375,1565.3373312377928,0.7822775268554687,0.0,0.7822775268554687,1564.5550537109375,-4,86130.42943400574,46301.32233256531,0.8602153263650367,-0.8602153263650367,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:10:00-04:00,2026-09-14T15:10:00-04:00,SNDK,-3,sell,1561.8499755859375,1561.0690505981447,2.3427749633789063,0.0,2.3427749633789063,4685.5499267578125,-7,85792.7949610748,46334.46521864316,0.8515978236985277,-0.8515978236985277,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:15:00-04:00,2026-09-14T15:15:00-04:00,SNDK,-5,sell,1558.530029296875,1557.7507642822266,3.896325073242188,0.0,3.896325073242188,7792.650146484375,-12,72243.45460155485,46355.120296745285,0.7291890605680815,-0.5584784191926099,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:20:00-04:00,2026-09-14T15:20:00-04:00,SNDK,1,buy,1562.1300048828125,1562.9110698852537,0.7810650024414062,0.0,0.7810650024414062,1562.1300048828125,-11,62403.39869620513,46296.92800833892,0.8760903102792925,-0.3478950198372804,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:30:00-04:00,2026-09-14T15:30:00-04:00,SNDK,4,buy,1558.9200439453125,1559.6995039672852,3.117840087890625,0.0,3.117840087890625,6235.68017578125,-7,62608.67346333312,46350.21301411437,0.4129607894317971,-0.3507742336430642,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:35:00-04:00,2026-09-14T15:35:00-04:00,SNDK,-2,sell,1559.010009765625,1558.2305047607422,1.559010009765625,0.0,1.559010009765625,3118.02001953125,-9,65031.2120050125,46362.508498542775,0.4492924670281283,-0.4026681064303607,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:45:00-04:00,2026-09-14T15:45:00-04:00,SNDK,2,buy,1563.81005859375,1564.5919636230467,1.56381005859375,0.0,1.56381005859375,3127.6201171875,-7,62262.0829456253,46310.12760810088,0.3755859941735636,-0.3444593258847766,policy_rebalance
calibrated_context_curve,2026-09-14,2026-09-14T15:55:00-04:00,,SNDK,7,buy,1553.010009765625,1553.7865147705077,5.435535034179687,0.0,5.435535034179687,10871.070068359377,0,51891.85690510558,46387.39673054504,0.1186628386700559,-0.1186628386700559,scheduled_1555_liquidation
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T09:50:00-04:00,2026-09-14T09:50:00-04:00,SNDK,1,buy,1546.699951171875,1547.473301147461,0.7733499755859375,0.0,0.7733499755859375,1546.699951171875,1,87819.37120085144,46873.98689299011,0.9395143688276912,-0.873520411253616,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T09:55:00-04:00,2026-09-14T09:55:00-04:00,SNDK,-1,sell,1524.7900390625,1524.0276440429689,0.76239501953125,0.0,0.76239501953125,1524.7900390625,0,89343.39884489441,46920.54406278992,0.904142431198868,-0.904142431198868,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T10:00:00-04:00,2026-09-14T10:00:00-04:00,SNDK,3,buy,1532.0899658203125,1532.8560108032225,2.2981349487304685,0.0,2.2981349487304685,4596.2698974609375,3,81266.5423807602,46940.618216941846,0.9270960974057542,-0.7312627201707671,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T10:05:00-04:00,2026-09-14T10:05:00-04:00,SNDK,-1,sell,1545.6500244140625,1544.8771994018557,0.7728250122070313,0.0,0.7728250122070313,1545.6500244140625,2,82811.41958016207,46987.47228401949,0.8939946192441878,-0.7624148641067964,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T10:20:00-04:00,2026-09-14T10:20:00-04:00,SNDK,-1,sell,1565.5,1564.71725,0.78275,0.0,0.78275,1565.5,1,82324.74622997285,47052.36598094941,0.8161838294076905,-0.7496409482002359,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T10:25:00-04:00,2026-09-14T10:25:00-04:00,SNDK,2,buy,1557.844970703125,1558.6238931884766,1.557844970703125,0.0,1.557844970703125,3115.68994140625,3,80260.42173079682,47132.4366844101,0.9011852104106228,-0.7028701967650315,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T10:45:00-04:00,2026-09-14T10:45:00-04:00,SNDK,-1,sell,1555.6650390625,1554.887206542969,0.77783251953125,0.0,0.77783251953125,1555.6650390625,2,83641.01496274568,47051.51505429842,0.9098997134373068,-0.7776476456968968,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T10:50:00-04:00,2026-09-14T10:50:00-04:00,SNDK,1,buy,1546.630126953125,1547.4034420166015,0.7733150634765625,0.0,0.7733150634765625,1546.630126953125,3,80995.5227421799,46967.707175163305,0.9220717580958808,-0.724493862136209,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T10:55:00-04:00,2026-09-14T10:55:00-04:00,SNDK,-1,sell,1540.5574951171875,1539.787216369629,0.7702787475585937,0.0,0.7702787475585937,1540.5574951171875,2,82535.30995854954,46977.72721013645,0.88807643976186,-0.7569030019132296,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T11:00:00-04:00,2026-09-14T11:00:00-04:00,SNDK,1,buy,1543.6700439453125,1544.441878967285,0.7718350219726563,0.0,0.7718350219726563,1543.6700439453125,3,81201.38776708225,46999.4470017014,0.924776009119412,-0.7277094295203673,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T11:15:00-04:00,2026-09-14T11:15:00-04:00,SNDK,3,buy,1532.1400146484375,1532.9060846557616,2.298210021972656,0.0,2.298210021972656,4596.4200439453125,6,70416.7071517487,46868.50607142644,0.8947134178374988,-0.5024312284337673,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T11:20:00-04:00,2026-09-14T11:20:00-04:00,SNDK,-1,sell,1531.5999755859375,1530.8341755981446,0.7657999877929688,0.0,0.7657999877929688,1531.5999755859375,5,73632.53837318424,46803.38328285221,0.9004723994308445,-0.5732311044308986,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T11:30:00-04:00,2026-09-14T11:30:00-04:00,SNDK,-1,sell,1540.5,1539.7297500000002,0.77025,0.0,0.77025,1540.5,4,74070.41725640111,46823.747563407946,0.845098304859243,-0.5818985260864943,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T11:35:00-04:00,2026-09-14T11:35:00-04:00,SNDK,-1,sell,1549.030029296875,1548.2555142822266,0.7745150146484375,0.0,0.7745150146484375,1549.030029296875,3,70964.8769275971,46794.92709849554,0.715123028922481,-0.5165079064708838,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T11:50:00-04:00,2026-09-14T11:50:00-04:00,SNDK,-1,sell,1533.4649658203125,1532.6982333374024,0.7667324829101563,0.0,0.7667324829101563,1533.4649658203125,2,61330.41109671789,46778.65024771887,0.8931223980647649,-0.3110769714803524,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T11:55:00-04:00,2026-09-14T11:55:00-04:00,SNDK,1,buy,1531.1800537109375,1531.9456437377928,0.7655900268554687,0.0,0.7655900268554687,1531.1800537109375,3,58222.42897946172,46753.05150753789,0.9240490368028572,-0.2453182648425556,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T12:20:00-04:00,2026-09-14T12:20:00-04:00,SNDK,-1,sell,1544.4000244140625,1543.6278244018556,0.7722000122070313,0.0,0.7722000122070313,1544.4000244140625,2,58462.96658900456,46766.02634242253,0.911150741890479,-0.2501161882118573,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T12:25:00-04:00,2026-09-14T12:25:00-04:00,SNDK,-1,sell,1545.6600341796875,1544.8872041625978,0.7728300170898438,0.0,0.7728300170898438,1545.6600341796875,1,60579.58975338749,46780.39413571171,0.8739737186344388,-0.2949781820487401,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T12:30:00-04:00,2026-09-14T12:30:00-04:00,SNDK,-1,sell,1542.8599853515625,1542.0885553588869,0.7714299926757813,0.0,0.7714299926757813,1542.8599853515625,0,65662.55731317142,46791.629609314,0.9001918437239689,-0.403297082435896,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T12:35:00-04:00,2026-09-14T12:35:00-04:00,SNDK,2,buy,1543.3699951171875,1544.141680114746,1.5433699951171875,0.0,1.5433699951171875,3086.739990234375,2,63065.396126533546,46791.45809247593,0.9296003878262572,-0.3477971984094778,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T12:45:00-04:00,2026-09-14T12:45:00-04:00,SNDK,-1,sell,1547.1199951171875,1546.346435119629,0.7735599975585937,0.0,0.7735599975585937,1547.1199951171875,1,64227.27543025975,46767.31147151951,0.8887991093267693,-0.3733369186589452,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T12:50:00-04:00,2026-09-14T12:50:00-04:00,SNDK,-1,sell,1547.974365234375,1547.200378051758,0.7739871826171875,0.0,0.7739871826171875,1547.974365234375,0,67234.93324169163,46739.798720207255,0.8739997837634726,-0.4384942828738287,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T14:25:00-04:00,2026-09-14T14:25:00-04:00,SNDK,1,buy,1565.0849609375,1565.8675034179687,0.78254248046875,0.0,0.78254248046875,1565.0849609375,1,72836.16036011514,46680.97067810831,0.9212914564540172,-0.5602966112757521,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T14:35:00-04:00,2026-09-14T14:35:00-04:00,SNDK,1,buy,1565.6199951171875,1566.402805114746,0.7828099975585937,0.0,0.7828099975585937,1565.6199951171875,2,71245.65212833414,46659.3514081193,0.9396045457342792,-0.5269319006422478,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T14:55:00-04:00,2026-09-14T14:55:00-04:00,SNDK,1,buy,1566.625,1567.4083125,0.7833125,0.0,0.7833125,1566.625,3,69603.83962969217,46649.114944023226,0.9256204396299944,-0.4920720299455531,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T15:25:00-04:00,2026-09-14T15:25:00-04:00,SNDK,-1,sell,1559.77001953125,1558.9901345214844,0.779885009765625,0.0,0.779885009765625,1559.77001953125,2,71962.53278396616,46616.57216690073,0.8780298316665031,-0.5437113764246673,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T15:35:00-04:00,2026-09-14T15:35:00-04:00,SNDK,-1,sell,1559.010009765625,1558.2305047607422,0.7795050048828125,0.0,0.7795050048828125,1559.010009765625,1,73494.29649224861,46672.06776300057,0.8267629838586573,-0.5746955302141435,policy_rebalance
calibrated_legacy_curve_policy_cost5,2026-09-14,2026-09-14T15:45:00-04:00,2026-09-14T15:45:00-04:00,SNDK,-1,sell,1563.81005859375,1563.0281535644533,0.781905029296875,0.0,0.781905029296875,1563.81005859375,0,74831.81667775732,46636.8469817124,0.7591072701006336,-0.6045642345225644,policy_rebalance
l1_base,2026-09-14,2026-09-14T09:35:00-04:00,2026-09-14T09:35:00-04:00,SNDK,-21,sell,1519.0,1518.2405,15.9495,0.0,15.9495,31899.0,-21,78889.4705,46990.4705,0.6788397660329876,-0.6788397660329876,policy_rebalance
l1_base,2026-09-14,2026-09-14T09:40:00-04:00,2026-09-14T09:40:00-04:00,SNDK,21,buy,1513.1199951171875,1513.876555114746,15.88775994873047,0.0,15.88775994873047,31775.519897460938,0,58833.71198010254,47114.59174084473,0.2487365337626015,-0.2487365337626015,policy_rebalance
l1_base,2026-09-14,2026-09-14T09:40:00-04:00,2026-09-14T09:40:00-04:00,SNDK,3,buy,1513.1199951171875,1513.876555114746,2.269679992675781,0.0,2.269679992675781,4539.3599853515625,3,42567.10251538086,47106.46250073242,0.0963638478538052,0.0963638478538052,policy_rebalance
l1_base,2026-09-14,2026-09-14T09:45:00-04:00,2026-09-14T09:45:00-04:00,SNDK,-1,sell,1518.7099609375,1517.9506059570313,0.75935498046875,0.0,0.75935498046875,1518.7099609375,2,83000.76613406371,47089.55510501098,0.8916213113326874,-0.762615211568038,policy_rebalance
l1_base,2026-09-14,2026-09-14T09:50:00-04:00,2026-09-14T09:50:00-04:00,SNDK,15,buy,1546.699951171875,1547.473301147461,11.600249633789062,0.0,11.600249633789062,23200.499267578125,17,38818.72280802154,46939.96218790436,0.9473070894679848,0.1730133345095774,policy_rebalance
l1_base,2026-09-14,2026-09-14T09:55:00-04:00,2026-09-14T09:55:00-04:00,SNDK,-15,sell,1524.7900390625,1524.0276440429689,11.43592529296875,0.0,11.43592529296875,22871.8505859375,2,61679.13746866607,46611.097704261774,0.4541236092519427,-0.3232715062839335,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:00:00-04:00,2026-09-14T10:00:00-04:00,SNDK,-2,sell,1532.0899658203125,1531.3239208374025,1.5320899658203124,0.0,1.5320899658203124,3064.179931640625,0,6619.968997398377,46447.8393587265,0.8574752003797,0.8574752003797,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:00:00-04:00,2026-09-14T10:00:00-04:00,SNDK,-6,sell,1532.0899658203125,1531.3239208374025,4.596269897460937,0.0,4.596269897460937,9192.539794921877,-6,21720.89441760254,46440.285118896485,0.9281698030229912,0.5322833535153224,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:05:00-04:00,2026-09-14T10:05:00-04:00,SNDK,-1,sell,1545.6500244140625,1544.8771994018557,0.7728250122070313,0.0,0.7728250122070313,1545.6500244140625,-7,25467.97538421631,46336.37980316162,0.9173678423155928,0.4503676054882781,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:10:00-04:00,2026-09-14T10:10:00-04:00,SNDK,7,buy,1553.205078125,1553.9816806640624,5.4362177734375,0.0,5.4362177734375,10872.435546875,0,14950.843172988894,46350.88434120179,0.6774421160353367,0.6774421160353367,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:10:00-04:00,2026-09-14T10:10:00-04:00,SNDK,3,buy,1553.205078125,1553.9816806640624,2.3298076171875,0.0,2.3298076171875,4659.615234375,3,10288.898130996708,46348.5545335846,0.7780103773561854,0.7780103773561854,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:15:00-04:00,2026-09-14T10:15:00-04:00,SNDK,1,buy,1558.18994140625,1558.969036376953,0.779094970703125,0.0,0.779094970703125,1558.18994140625,4,11211.371914184572,46359.54143933106,0.8493757350407007,0.7581647366193978,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:20:00-04:00,2026-09-14T10:20:00-04:00,SNDK,-4,sell,1565.5,1564.71725,3.131,0.0,3.131,6262.0,0,20640.030272438053,46232.589476539615,0.7814197676404062,0.5535610160250339,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:20:00-04:00,2026-09-14T10:20:00-04:00,SNDK,-8,sell,1565.5,1564.71725,6.262,0.0,6.262,12524.0,-8,64002.1476329422,46210.89757190704,0.3850011792857055,-0.3850011792857055,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:25:00-04:00,2026-09-14T10:25:00-04:00,SNDK,2,buy,1557.844970703125,1558.6238931884766,1.557844970703125,0.0,1.557844970703125,3115.68994140625,-6,70940.92346560668,46246.69859683227,0.5339673018403497,-0.5339673018403497,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:30:00-04:00,2026-09-14T10:30:00-04:00,SNDK,4,buy,1556.3699951171875,1557.148180114746,3.112739990234375,0.0,3.112739990234375,6225.47998046875,-2,82472.37584579468,46190.06018722535,0.7855005062020645,-0.7855005062020645,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:35:00-04:00,2026-09-14T10:35:00-04:00,SNDK,-1,sell,1553.39501953125,1552.6183220214846,0.776697509765625,0.0,0.776697509765625,1553.39501953125,-3,76889.52618759157,46098.01597946169,0.6679573850173638,-0.6679573850173638,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:40:00-04:00,2026-09-14T10:40:00-04:00,SNDK,3,buy,1548.9599609375,1549.7344409179686,2.32343994140625,0.0,2.32343994140625,4646.8798828125,0,60944.644791847255,46138.79870725253,0.8092090907135372,-0.3208979535539447,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:40:00-04:00,2026-09-14T10:40:00-04:00,SNDK,6,buy,1548.9599609375,1549.7344409179686,4.6468798828125,0.0,4.6468798828125,9293.759765625,6,41541.50813047031,46129.10198728183,0.7919082176892608,0.0994511850258078,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:50:00-04:00,2026-09-14T10:50:00-04:00,SNDK,10,buy,1546.630126953125,1547.4034420166015,7.733150634765625,0.0,7.733150634765625,15466.30126953125,16,16005.587031822231,46124.25355098727,0.9269042494001768,0.6529897873766319,policy_rebalance
l1_base,2026-09-14,2026-09-14T10:55:00-04:00,2026-09-14T10:55:00-04:00,SNDK,-9,sell,1540.5574951171875,1539.787216369629,6.932508728027344,0.0,6.932508728027344,13865.017456054688,7,29524.67257758334,46038.017075264,0.6326578747629666,0.3586893082446246,policy_rebalance
l1_base,2026-09-14,2026-09-14T11:00:00-04:00,2026-09-14T11:00:00-04:00,SNDK,-1,sell,1543.6700439453125,1542.89820892334,0.7718350219726563,0.0,0.7718350219726563,1543.6700439453125,6,6988.522035354643,46104.52166914371,0.8795328116880655,0.8484200294820141,policy_rebalance
l1_base,2026-09-14,2026-09-14T11:05:00-04:00,2026-09-14T11:05:00-04:00,SNDK,9,buy,1532.7850341796875,1533.5514266967773,6.897532653808594,0.0,6.897532653808594,13795.065307617188,15,2648.9780657348947,46010.75357843021,0.9424269793534368,0.9424269793534368,policy_rebalance
l1_base,2026-09-14,2026-09-14T11:15:00-04:00,2026-09-14T11:15:00-04:00,SNDK,-3,sell,1532.1400146484375,1531.3739446411134,2.298210021972656,0.0,2.298210021972656,4596.4200439453125,12,7413.814502708466,46193.715259544406,0.8395059920802398,0.8395059920802398,policy_rebalance
l1_base,2026-09-14,2026-09-14T11:20:00-04:00,2026-09-14T11:20:00-04:00,SNDK,6,buy,1531.5999755859375,1532.3657755737304,4.594799926757813,0.0,4.594799926757813,9189.599853515623,18,2504.991974082981,46197.140960899385,0.9457760389067548,0.9457760389067548,policy_rebalance
l1_base,2026-09-14,2026-09-14T11:40:00-04:00,2026-09-14T11:40:00-04:00,SNDK,3,buy,1542.5899658203125,1543.3612608032226,2.3138849487304687,0.0,2.3138849487304687,4627.7698974609375,21,2496.72501467899,46386.43871401981,0.9461755400091884,0.9461755400091884,policy_rebalance
l1_base,2026-09-14,2026-09-14T11:45:00-04:00,2026-09-14T11:45:00-04:00,SNDK,-1,sell,1543.18505859375,1542.4134660644531,0.771592529296875,0.0,0.771592529296875,1543.18505859375,20,4039.1384807434433,46412.77635916141,0.9129735646605815,0.9129735646605815,policy_rebalance
l1_base,2026-09-14,2026-09-14T11:55:00-04:00,2026-09-14T11:55:00-04:00,SNDK,-9,sell,1531.1800537109375,1530.4144636840822,6.890310241699218,0.0,6.890310241699218,13780.620483398438,11,42416.08271098332,46120.953377487225,0.6500535726083067,0.0803294467089733,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:00:00-04:00,2026-09-14T12:00:00-04:00,SNDK,-11,sell,1535.2239990234375,1534.4563870239258,8.443731994628907,0.0,8.443731994628907,16887.463989257812,0,71653.03185652164,46169.63140486149,0.5519515680815431,-0.5519515680815431,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:00:00-04:00,2026-09-14T12:00:00-04:00,SNDK,-7,sell,1535.2239990234375,1534.4563870239258,5.373283996582031,0.0,5.373283996582031,10746.567993164062,-7,82394.22656568912,46164.258120864906,0.7848056032866111,-0.7848056032866111,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:05:00-04:00,2026-09-14T12:05:00-04:00,SNDK,7,buy,1531.77001953125,1532.5359045410155,5.361195068359375,0.0,5.361195068359375,10722.39013671875,0,78563.34056687931,46115.19444871525,0.7036324254091496,-0.7036324254091496,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:05:00-04:00,2026-09-14T12:05:00-04:00,SNDK,2,buy,1531.77001953125,1532.5359045410155,1.53177001953125,0.0,1.53177001953125,3063.5400390625,2,75134.17679913335,46113.48072369389,0.7622017597015817,-0.6293321523336693,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:15:00-04:00,2026-09-14T12:15:00-04:00,SNDK,2,buy,1536.0,1536.768,1.536,0.0,1.536,3072.0,4,57761.78180548864,46078.90984198766,0.5202135216675293,-0.2535405460668126,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:20:00-04:00,2026-09-14T12:20:00-04:00,SNDK,4,buy,1544.4000244140625,1545.1722244262694,3.088800048828125,0.0,3.088800048828125,6177.60009765625,8,47533.88996750646,46007.45036179357,0.5702737228430727,-0.0331780960194331,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:25:00-04:00,2026-09-14T12:25:00-04:00,SNDK,-1,sell,1545.6600341796875,1544.8872041625978,0.7728300170898438,0.0,0.7728300170898438,1545.6600341796875,7,65193.35580530553,46035.01107874303,0.8862295076956477,-0.4161690043647886,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:30:00-04:00,2026-09-14T12:30:00-04:00,SNDK,-1,sell,1542.8599853515625,1542.0885553588869,0.7714299926757813,0.0,0.7714299926757813,1542.8599853515625,6,60330.58642761999,46029.216981819205,0.871139282146482,-0.3107019928548771,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:35:00-04:00,2026-09-14T12:35:00-04:00,SNDK,-4,sell,1543.3699951171875,1542.598310119629,3.086739990234375,0.0,3.086739990234375,6173.47998046875,2,66674.27797010809,46043.014344009454,0.7327690488760703,-0.4480867275967764,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:40:00-04:00,2026-09-14T12:40:00-04:00,SNDK,-1,sell,1545.925048828125,1545.152086303711,0.7729625244140625,0.0,0.7729625244140625,1545.925048828125,1,49617.00637145239,45967.85698790746,0.7245497541893854,-0.0793848054414389,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:45:00-04:00,2026-09-14T12:45:00-04:00,SNDK,6,buy,1547.1199951171875,1547.893555114746,4.641359985351563,0.0,4.641359985351563,9282.719970703123,7,25836.821312942568,45929.45079902656,0.6035214628097161,0.4374672271611363,policy_rebalance
l1_base,2026-09-14,2026-09-14T12:50:00-04:00,2026-09-14T12:50:00-04:00,SNDK,1,buy,1547.974365234375,1548.748352416992,0.7739871826171875,0.0,0.7739871826171875,1547.974365234375,8,9960.377119232242,45985.86265390021,0.9403460585327666,0.7834034952394772,policy_rebalance
l1_base,2026-09-14,2026-09-14T13:00:00-04:00,2026-09-14T13:00:00-04:00,SNDK,-8,sell,1554.5999755859375,1553.8226755981443,6.21839990234375,0.0,6.21839990234375,12436.7998046875,0,22178.82251023871,46076.40353440863,0.6659612138090945,0.5186511791512514,policy_rebalance
l1_base,2026-09-14,2026-09-14T13:30:00-04:00,2026-09-14T13:30:00-04:00,SNDK,5,buy,1571.199951171875,1571.985551147461,3.927999877929688,0.0,3.927999877929688,7855.999755859375,5,50476.82886579904,46019.04923323068,0.6642418701975131,-0.0968681384523121,policy_rebalance
l1_base,2026-09-14,2026-09-14T13:35:00-04:00,2026-09-14T13:35:00-04:00,SNDK,4,buy,1568.8699951171875,1569.654430114746,3.137739990234375,0.0,3.137739990234375,6275.47998046875,9,47841.60769145974,46009.16779582986,0.8792573670103134,-0.0398277122455575,policy_rebalance
l1_base,2026-09-14,2026-09-14T13:40:00-04:00,2026-09-14T13:40:00-04:00,SNDK,-4,sell,1570.77001953125,1569.9846345214844,3.1415400390625,0.0,3.1415400390625,6283.080078125,5,52563.4976055375,46032.011841987696,0.7769459567736275,-0.1418900782779206,policy_rebalance
l1_base,2026-09-14,2026-09-14T13:45:00-04:00,2026-09-14T13:45:00-04:00,SNDK,-1,sell,1572.3299560546875,1571.5437910766602,0.7861649780273438,0.0,0.7861649780273438,1572.3299560546875,4,53922.47515989694,46042.48518492135,0.7378600233784127,-0.1711460609332234,policy_rebalance
l1_base,2026-09-14,2026-09-14T13:50:00-04:00,2026-09-14T13:50:00-04:00,SNDK,-1,sell,1575.0201416015625,1574.232631530762,0.7875100708007813,0.0,0.7875100708007813,1575.0201416015625,3,61887.65768741617,46030.70837711344,0.5497866761593189,-0.3444863194455387,policy_rebalance
l1_base,2026-09-14,2026-09-14T13:55:00-04:00,2026-09-14T13:55:00-04:00,SNDK,-1,sell,1577.6700439453125,1576.88120892334,0.7888350219726562,0.0,0.7888350219726562,1577.6700439453125,2,72786.00455823526,46035.0443989335,0.8761112315487067,-0.5810999100485608,policy_rebalance
