date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count
2026-08-31,100000.0,102529.9856957322,2529.9856957322045,0.025299856957322044,401.9171515579224,2931.902847290127,803834.3031158447,8.038343031158448,95,-0.00625829700510272,0.9544936822511904,0.9482167298714248,0.6996329688545028,5183.724135105163,102529.9856957322,0.0,0.0,1508.4662567138694,70.7673858642578,9,-902.2544938354331,229.90872967529307,47,1923.773932853721,101.24103601837157,39
2026-09-01,102529.9856957322,101912.71272248469,-617.2729732475127,-0.00602041411650374,140.2917949638367,-476.981178283676,280583.58992767334,2.7366003030599524,89,-0.031117258679889126,0.9469029559285008,0.8983528013738641,0.7001781641962677,10629.574084602464,101912.71272248469,0.0,0.0,48.22777899170296,38.52820245361328,9,101.97715451051101,22.425311309814436,64,-767.4779067497075,79.33828120040894,16
2026-09-02,101912.71272248469,100786.21217002117,-1126.5005524635199,-0.011053582250636955,335.16683511733993,-791.3337173461799,670333.6702346802,6.577527497085126,71,-0.023918881317820828,0.9482943755951456,0.9482943755951456,0.704099302428494,5266.963130352131,100786.21217002117,0.0,0.0,-120.7858923339868,90.85864624023438,18,-1305.0156708373802,167.0206146850586,37,299.30101070785963,77.28757419204715,16
2026-09-03,100786.21217002117,107576.41040596785,6790.198235946678,0.06737229319117542,119.195623916626,6909.393859863305,238391.24783325195,2.365316075487569,56,-0.005638571787577984,0.9503859583173322,0.9503859583173322,0.7009060657881557,5127.243735267776,107576.41040596785,0.0,0.0,0.0,0.0,0,573.6093955078286,39.74650048828124,13,6216.58884043886,79.4491234283447,43
2026-09-04,107576.41040596785,107506.61147631092,-69.79892965692852,-0.0006488311832819474,376.67908712768553,306.880157470757,753358.1742553711,7.003005318846168,95,-0.021482772882600365,0.9506604284312886,0.9488350263046845,0.7009144412333272,5535.861525901938,107506.61147631092,0.0,0.0,-538.7044431762527,113.44064923095704,16,-1071.9257283935494,112.86707360839846,18,1540.8312419128633,150.37136428833003,61
2026-09-08,107506.61147631092,108973.45803593477,1466.846559623853,0.013644245125771382,435.3538645706178,1902.2004241944708,870707.7291412354,8.099108670475543,108,-0.010405020691518385,0.958894853397323,0.9496809338049749,0.700175315510904,5421.0124989549695,108973.45803593477,0.0,0.0,-530.5092744750903,74.45519732666015,7,2035.0771932983753,254.01381011962886,51,-37.72135919948414,106.88485712432858,50
2026-09-09,108973.45803593477,106988.18115410651,-1985.2768818282639,-0.01821798553161087,472.5274464035042,-1512.7494354247597,945054.8928070068,8.672340126119227,97,-0.022767047759150838,0.9556157824196504,0.9490223572403931,0.7058288087101016,5537.911341705665,106988.18115410651,0.0,0.0,-871.6371069946124,149.3645239868164,20,-51.33007562256171,79.86675775146483,31,-1062.3096992111132,243.29616466522214,46
2026-09-10,106988.18115410651,107805.87341897632,817.6922648698092,0.0076428279838873,226.78486220550622,1044.4771270753154,453569.72441101074,4.239437660480327,119,-0.01239690329069798,0.9500444264226564,0.9498854771727189,0.7010580126022737,5442.7009287952515,107805.87341897632,0.0,0.0,0.0,0.0,0,615.9814330596819,150.55674443054198,54,201.71083181000722,76.22811777496342,65
2026-09-11,107805.87341897632,111628.43746874294,3822.5640497666172,0.03545784592747205,480.72374625396697,4303.287796020584,961447.4925079346,8.918321998759463,72,-0.018449715195097305,0.950530952182449,0.9492303538148769,0.7060729900778768,5662.359252556351,111628.43746874294,0.0,0.0,36.98775207519907,142.49027526855468,16,95.37068014525721,114.64622659301754,22,3690.2056175460893,223.58724439239495,34
