date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
2026-08-31,2026-08-31T09:30:00-04:00,,AAPL,12,buy,319.55999755859375,319.6239095581055,0.766943994140625,0.0,0.766943994140625,3834.719970703125,12,96164.51308530274,99999.23305600586,0.03834749381083193,0.03834749381083193,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,AMD,8,buy,466.2200012207031,466.31324522094724,0.745952001953125,0.0,0.745952001953125,3729.760009765625,8,92434.00712353516,99998.48710400391,0.07564594424914925,0.07564594424914925,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,AMZN,15,buy,263.82501220703125,263.87777720947264,0.7914750366210938,0.0,0.7914750366210938,3957.3751831054688,15,88475.84046539308,99997.6956289673,0.1152212067598543,0.1152212067598543,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,AVGO,10,buy,369.4549865722656,369.52887756958006,0.7389099731445312,0.0,0.7389099731445312,3694.5498657226562,10,84780.55168969728,99996.95671899416,0.15216868121354096,0.15216868121354096,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,COIN,22,buy,178.55999755859375,178.59570955810545,0.7856639892578124,0.0,0.7856639892578124,3928.3199462890625,22,80851.44607941897,99996.1710550049,0.19145458044643526,0.19145458044643526,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,CRM,15,buy,254.38999938964844,254.44087738952635,0.7631699981689453,0.0,0.7631699981689453,3815.8499908447266,15,77034.83291857607,99995.40788500673,0.2296162939085662,0.2296162939085662,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,GOOGL,11,buy,343.697998046875,343.7667376464844,0.756135595703125,0.0,0.756135595703125,3780.677978515625,11,73253.39880446474,99994.65174941103,0.2674268321065861,0.2674268321065861,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,HOOD,38,buy,103.32499694824219,103.34566194763184,0.7852699768066407,0.0,0.7852699768066407,3926.349884033203,38,69326.26365045473,99993.86647943422,0.3066948394808487,0.3066948394808487,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,INTC,43,buy,90.0,90.018,0.774,0.0,0.774,3870.0,43,65455.48965045473,99993.09247943421,0.3453998868580138,0.3453998868580138,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,JPM,11,buy,355.8999938964844,355.9711738952637,0.7829799865722656,0.0,0.7829799865722656,3914.899932861328,11,61539.80673760683,99992.30949944764,0.38455460179218315,0.38455460179218315,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,MARA,367,buy,10.770000457763672,10.772154457855224,0.7905180335998535,0.0,0.7905180335998535,3952.5901679992676,367,57586.42605157396,99991.51898141405,0.4240868961868871,0.4240868961868871,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,META,6,buy,576.77001953125,576.8853735351562,0.6921240234375,0.0,0.6921240234375,3460.6201171875,6,54125.11381036302,99990.82685739061,0.4586992076027374,0.4586992076027374,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,MSFT,7,buy,510.32501220703125,510.42707720947266,0.7144550170898437,0.0,0.7144550170898437,3572.2750854492188,7,50552.12426989671,99990.11240237352,0.49442876845194217,0.49442876845194217,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,MSTR,30,buy,128.56500244140625,128.59071544189453,0.7713900146484375,0.0,0.7713900146484375,3856.9500732421875,30,46694.402806639875,99989.34101235887,0.5330061951216544,0.5330061951216544,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,MU,4,buy,931.1749877929688,931.3612227905273,0.744939990234375,0.0,0.744939990234375,3724.699951171875,4,42968.95791547777,99988.59607236864,0.5702614137678443,0.5702614137678443,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,NFLX,48,buy,80.87999725341797,80.89617325286865,0.7764479736328125,0.0,0.7764479736328125,3882.2398681640625,48,39085.941599340076,99987.81962439501,0.6090929700620865,0.6090929700620865,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,NVDA,18,buy,218.86199951171875,218.9057719116211,0.7879031982421875,0.0,0.7879031982421875,3939.5159912109375,18,35145.637704930894,99987.03172119676,0.6484980391964152,0.6484980391964152,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,ORCL,26,buy,149.30999755859375,149.33985955810547,0.7764119873046875,0.0,0.7764119873046875,3882.0599365234375,26,31262.80135642015,99986.25530920946,0.6873290107751377,0.6873290107751377,precommitted_opening_benchmark
2026-08-31,2026-08-31T09:30:00-04:00,,PLTR,21,buy,184.4949951171875,184.53189411621094,0.7748789794921875,0.0,0.7748789794921875,3874.3948974609375,21,27387.63157997972,99985.48043022996,0.726083912762805,0.726083912762805,precommitted_opening_benchmark
