symbol,available_at,label_mature_at,forecast_bps,realized_next_bar_bps,target_weight,executed_shares,executed_close_weight
SNDK,2026-09-04T13:15:00-04:00,2026-09-04T13:20:00-04:00,1.2980787517492505,5.735311908139362,-0.032055207543727926,-2,-0.0320721515353841
SNDK,2026-09-04T13:20:00-04:00,2026-09-04T13:25:00-04:00,1.2980787517492505,-2.387530270473448,-0.03207215156420451,-2,-0.032061278461064
SNDK,2026-09-04T13:25:00-04:00,2026-09-04T13:30:00-04:00,1.2980787517492505,-15.250883535845583,-0.03206127848986268,-2,-0.0320841612166829
SNDK,2026-09-04T13:30:00-04:00,2026-09-04T13:35:00-04:00,1.2980787517492505,4.524087421193812,-0.0320841612453924,-2,-0.0320913016573345
SNDK,2026-09-04T13:35:00-04:00,2026-09-04T13:40:00-04:00,1.2980787517492505,31.76597573316453,-0.03209130168606428,-2,-0.0322002785997846
SNDK,2026-09-04T13:40:00-04:00,2026-09-04T13:45:00-04:00,1.2980787517492505,-20.62183461007838,-0.03220027862860934,-2,-0.0321276581362724
SNDK,2026-09-04T13:45:00-04:00,2026-09-04T13:50:00-04:00,1.2980787517492505,-14.124729229849642,-0.03212765816502768,-2,-0.0320453490177101
SNDK,2026-09-04T13:50:00-04:00,2026-09-04T13:55:00-04:00,1.2980787517492505,17.22913029409856,-0.03204534904646699,-2,-0.0321550609333452
SNDK,2026-09-04T13:55:00-04:00,2026-09-04T14:00:00-04:00,1.2980787517492505,2.973776446852927,-0.0321550609621241,-2,-0.0321991480165908
SNDK,2026-09-04T14:00:00-04:00,2026-09-04T14:05:00-04:00,1.2980787517492505,-10.845204755591809,-0.03219914804534165,-2,-0.0321617556539961
SNDK,2026-09-04T14:05:00-04:00,2026-09-04T14:10:00-04:00,1.2980787517492505,-6.372555357756493,-0.03216175568271974,-2,-0.0320912028666542
SNDK,2026-09-04T14:10:00-04:00,2026-09-04T14:15:00-04:00,1.2980787517492505,-3.8426357169263348,-0.03209120289541235,-2,-0.0321457480753888
SNDK,2026-09-04T14:15:00-04:00,2026-09-04T14:20:00-04:00,1.2980787517492505,17.413226587568165,-0.03214574810410512,-2,-0.0321490936685463
SNDK,2026-09-04T14:20:00-04:00,2026-09-04T14:25:00-04:00,1.2980787517492505,-4.766935733232502,-0.03214909369735438,-2,-0.0321283339576309
SNDK,2026-09-04T14:25:00-04:00,2026-09-04T14:30:00-04:00,1.2980787517492505,10.81203295617783,-0.0321283339864265,-2,-0.0322122627816202
SNDK,2026-09-04T14:30:00-04:00,2026-09-04T14:35:00-04:00,1.2980787517492505,-4.679236692595179,-0.03221226281040396,-2,-0.0320935622422337
SNDK,2026-09-04T14:35:00-04:00,2026-09-04T14:40:00-04:00,1.2980787517492505,-2.849857453879334,-0.032093562270983964,-2,-0.0320820327509876
SNDK,2026-09-04T14:40:00-04:00,2026-09-04T14:45:00-04:00,1.2980787517492505,2.675628328732138,-0.03208203277940409,-2,-0.0320216491878155
SNDK,2026-09-04T14:45:00-04:00,2026-09-04T14:50:00-04:00,1.2980787517492505,5.817335660267542,-0.03202164921641608,-2,-0.0320390533308635
SNDK,2026-09-04T14:50:00-04:00,2026-09-04T14:55:00-04:00,1.2980787517492505,-19.41456855430235,-0.03203905335952053,-2,-0.0319866612072367
SNDK,2026-09-04T14:55:00-04:00,2026-09-04T15:00:00-04:00,1.2980787517492505,6.783994294705664,-0.0319866612349395,-2,-0.0319318132211159
SNDK,2026-09-04T15:00:00-04:00,2026-09-04T15:05:00-04:00,1.2980787517492505,-47.155916761297824,-0.03193181327144545,-2,-0.0317092362847573
SNDK,2026-09-04T15:05:00-04:00,2026-09-04T15:10:00-04:00,1.2980787517492505,23.888675133292292,-0.03170923672022175,-2,-0.031806356956048
SNDK,2026-09-04T15:10:00-04:00,2026-09-04T15:15:00-04:00,1.2980787517492505,-38.66726269767806,-0.03180635694532362,-1,-0.0158422108651519
SNDK,2026-09-04T15:15:00-04:00,2026-09-04T15:20:00-04:00,1.2980787517492505,10.680786165875311,-0.015842210865188153,-1,-0.0158307056400551
SNDK,2026-09-04T15:20:00-04:00,2026-09-04T15:25:00-04:00,1.2980787517492505,3.990137914895442,-0.015830704238064975,0,0.0
SNDK,2026-09-04T15:25:00-04:00,2026-09-04T15:30:00-04:00,1.2980787517492505,8.76454945165861,0.0,0,0.0
SNDK,2026-09-04T15:30:00-04:00,2026-09-04T15:35:00-04:00,1.2980787517492505,49.14288669948918,1.2540148968650887e-09,0,0.0
SNDK,2026-09-04T15:35:00-04:00,2026-09-04T15:40:00-04:00,1.2980787517492505,11.063112982483414,-2.9297742502098114e-10,0,0.0
SNDK,2026-09-04T15:40:00-04:00,2026-09-04T15:45:00-04:00,1.2980787517492505,-2.900450738259064,-2.9595178061329964e-10,0,0.0
SNDK,2026-09-04T15:45:00-04:00,2026-09-04T15:50:00-04:00,1.2980787517492505,0.3195242645026575,-2.9424594155916256e-10,0,0.0
SNDK,2026-09-04T15:50:00-04:00,2026-09-04T15:55:00-04:00,1.2980787517492505,31.6487250712294,-2.926000774784265e-10,0,0.0
TSLA,2026-09-04T09:35:00-04:00,2026-09-04T09:40:00-04:00,10.12700358643568,25.60130498206359,-3.3287911296619245e-10,0,0.0
TSLA,2026-09-04T09:40:00-04:00,2026-09-04T09:45:00-04:00,10.12700358643568,-84.11289139959699,0.0,0,0.0
TSLA,2026-09-04T09:45:00-04:00,2026-09-04T09:50:00-04:00,17.050542703197866,-5.319217102829343,0.7,211,0.6988664240110052
TSLA,2026-09-04T09:50:00-04:00,2026-09-04T09:55:00-04:00,17.050542703197866,33.04632339248714,0.7,211,0.699919340694372
TSLA,2026-09-04T09:55:00-04:00,2026-09-04T10:00:00-04:00,17.050542703197866,37.33327155129862,0.6999999959856895,211,0.7007474498642834
TSLA,2026-09-04T10:00:00-04:00,2026-09-04T10:05:00-04:00,3.715120777509211,-70.36570338457837,0.25000000000000006,75,0.2484398191374161
TSLA,2026-09-04T10:05:00-04:00,2026-09-04T10:10:00-04:00,17.050542703197866,-31.075784806109397,0.7,211,0.698707213223051
TSLA,2026-09-04T10:10:00-04:00,2026-09-04T10:15:00-04:00,17.050542703197866,-10.396041683976565,0.7,211,0.698127828897025
TSLA,2026-09-04T10:15:00-04:00,2026-09-04T10:20:00-04:00,17.050542703197866,-57.66005119138606,0.6981277993447264,210,0.6935711142297826
TSLA,2026-09-04T10:20:00-04:00,2026-09-04T10:25:00-04:00,17.050542703197866,-4.950872838449527,0.11139417406304888,33,0.109059209779337
TSLA,2026-09-04T10:25:00-04:00,2026-09-04T10:30:00-04:00,17.050542703197866,-4.241959944395468,0.7,211,0.6978607321865115
TSLA,2026-09-04T10:30:00-04:00,2026-09-04T10:35:00-04:00,17.050542703197866,22.221696212663122,0.7,211,0.6992582358019072
TSLA,2026-09-04T10:35:00-04:00,2026-09-04T10:40:00-04:00,17.050542703197866,-8.755509256378469,0.6999999814607869,211,0.6990879609817675
TSLA,2026-09-04T10:40:00-04:00,2026-09-04T10:45:00-04:00,17.050542703197866,-28.901641851702962,0.7,211,0.6982872071425904
TSLA,2026-09-04T10:45:00-04:00,2026-09-04T10:50:00-04:00,0.007191689452967368,27.641321218643267,0.07039517075944611,21,0.069588206131544
TSLA,2026-09-04T10:50:00-04:00,2026-09-04T10:55:00-04:00,0.007191689452967368,-6.784943602744509,0.06958820617350796,21,0.0697319107364544
TSLA,2026-09-04T10:55:00-04:00,2026-09-04T11:00:00-04:00,0.007191689452967368,24.191120994287996,0.06973191091181147,21,0.069934552088248
TSLA,2026-09-04T11:00:00-04:00,2026-09-04T11:05:00-04:00,0.007191689452967368,21.73513782098402,0.06993455226318673,21,0.0701260199176829
TSLA,2026-09-04T11:05:00-04:00,2026-09-04T11:10:00-04:00,0.007191689452967368,-44.36279222732264,0.07012601991768289,21,0.0697976016101962
TSLA,2026-09-04T11:10:00-04:00,2026-09-04T11:15:00-04:00,0.007191689452967368,-6.224746774814438,1.1523593379923988e-10,0,0.0
TSLA,2026-09-04T11:15:00-04:00,2026-09-04T11:20:00-04:00,0.007191689452967368,-4.954797302136882,0.0,0,0.0
TSLA,2026-09-04T11:20:00-04:00,2026-09-04T11:25:00-04:00,0.007191689452967368,-1.679573217246988,0.0,0,0.0
TSLA,2026-09-04T11:25:00-04:00,2026-09-04T11:30:00-04:00,0.007191689452967368,4.6749928863509815,-1.2709803881263728e-10,0,0.0
TSLA,2026-09-04T11:30:00-04:00,2026-09-04T11:35:00-04:00,0.007191689452967368,10.392897501108056,0.0,0,0.0
TSLA,2026-09-04T11:35:00-04:00,2026-09-04T11:40:00-04:00,0.007191689452967368,-18.953703754862605,4.034861236957312e-09,0,0.0
TSLA,2026-09-04T11:40:00-04:00,2026-09-04T11:45:00-04:00,0.007191689452967368,-11.646471462555263,-1.2875950598938052e-10,0,0.0
TSLA,2026-09-04T11:45:00-04:00,2026-09-04T11:50:00-04:00,0.007191689452967368,-11.9892416365186,-1.293123093211464e-10,0,0.0
TSLA,2026-09-04T11:50:00-04:00,2026-09-04T11:55:00-04:00,0.007191689452967368,-7.385984126246914,-1.2884382342397766e-10,0,0.0
TSLA,2026-09-04T11:55:00-04:00,2026-09-04T12:00:00-04:00,0.007191689452967368,0.0,-1.2958599839299795e-10,0,0.0
TSLA,2026-09-04T12:00:00-04:00,2026-09-04T12:05:00-04:00,0.007191689452967368,4.261737303459245,-1.2490957979745214e-10,0,0.0
TSLA,2026-09-04T12:05:00-04:00,2026-09-04T12:10:00-04:00,0.007191689452967368,7.9572233548796945,-1.2572149489040433e-10,0,0.0
TSLA,2026-09-04T12:10:00-04:00,2026-09-04T12:15:00-04:00,0.007191689452967368,9.513153926419271,-1.2457176370104506e-10,0,0.0
TSLA,2026-09-04T12:15:00-04:00,2026-09-04T12:20:00-04:00,0.007191689452967368,-5.815964593356426,-1.2516491916728315e-10,0,0.0
TSLA,2026-09-04T12:20:00-04:00,2026-09-04T12:25:00-04:00,0.007191689452967368,-17.743836529361403,-1.2529109686186776e-10,0,0.0
TSLA,2026-09-04T12:25:00-04:00,2026-09-04T12:30:00-04:00,0.007191689452967368,9.385283462379768,-1.2462228545683867e-10,0,0.0
TSLA,2026-09-04T12:30:00-04:00,2026-09-04T12:35:00-04:00,0.007191689452967368,9.803120730915715,-1.2268754582087663e-10,0,0.0
TSLA,2026-09-04T12:35:00-04:00,2026-09-04T12:40:00-04:00,0.007191689452967368,-4.399937037325996,-2.1675638891411925e-10,0,0.0
TSLA,2026-09-04T12:40:00-04:00,2026-09-04T12:45:00-04:00,0.007191689452967368,-1.7038952466696955,-1.9192221088111606e-10,0,0.0
TSLA,2026-09-04T12:45:00-04:00,2026-09-04T12:50:00-04:00,0.007191689452967368,-0.9942527510120591,-1.8579298180714771e-10,0,0.0
TSLA,2026-09-04T12:50:00-04:00,2026-09-04T12:55:00-04:00,0.007191689452967368,13.35078994702199,-1.8993957973230443e-10,0,0.0
TSLA,2026-09-04T12:55:00-04:00,2026-09-04T13:00:00-04:00,0.007191689452967368,-15.601605869430824,-1.85848660180246e-10,0,0.0
TSLA,2026-09-04T13:00:00-04:00,2026-09-04T13:05:00-04:00,0.007191689452967368,-1.8840140927378624,-1.8594291440049867e-10,0,0.0
TSLA,2026-09-04T13:05:00-04:00,2026-09-04T13:10:00-04:00,0.007191689452967368,-0.5689306289702323,-1.9154725123658366e-10,0,0.0
TSLA,2026-09-04T13:10:00-04:00,2026-09-04T13:15:00-04:00,0.007191689452967368,4.097794094561902,-1.861801522747713e-10,0,0.0
TSLA,2026-09-04T13:15:00-04:00,2026-09-04T13:20:00-04:00,0.007191689452967368,12.499004145443138,-1.9168664918271924e-10,0,0.0
TSLA,2026-09-04T13:20:00-04:00,2026-09-04T13:25:00-04:00,0.007191689452967368,-8.313026263656598,-1.9161602829952382e-10,0,0.0
TSLA,2026-09-04T13:25:00-04:00,2026-09-04T13:30:00-04:00,0.007191689452967368,0.1412489719365695,-1.9154981277656734e-10,0,0.0
TSLA,2026-09-04T13:30:00-04:00,2026-09-04T13:35:00-04:00,0.007191689452967368,-2.13170284062425,-1.9133774303316175e-10,0,0.0
TSLA,2026-09-04T13:35:00-04:00,2026-09-04T13:40:00-04:00,0.007191689452967368,2.4148138864110713,-1.9126627144758198e-10,0,0.0
TSLA,2026-09-04T13:40:00-04:00,2026-09-04T13:45:00-04:00,0.007191689452967368,-5.650905743741497,-1.9144367487672992e-10,0,0.0
TSLA,2026-09-04T13:45:00-04:00,2026-09-04T13:50:00-04:00,0.007191689452967368,6.875710818874392,-1.9130944119790412e-10,0,0.0
TSLA,2026-09-04T13:50:00-04:00,2026-09-04T13:55:00-04:00,0.007191689452967368,7.0982393905505425,-1.9137173140692905e-10,0,0.0
TSLA,2026-09-04T13:55:00-04:00,2026-09-04T14:00:00-04:00,0.007191689452967368,-4.397752133026289,-1.9127239622427355e-10,0,0.0
TSLA,2026-09-04T14:00:00-04:00,2026-09-04T14:05:00-04:00,0.007191689452967368,-5.815596226809161,-1.9119334436850437e-10,0,0.0
TSLA,2026-09-04T14:05:00-04:00,2026-09-04T14:10:00-04:00,0.007191689452967368,27.164775079164816,-1.910697298587824e-10,0,0.0
TSLA,2026-09-04T14:10:00-04:00,2026-09-04T14:15:00-04:00,0.007191689452967368,17.842614895540176,-1.9133905109211373e-10,0,0.0
TSLA,2026-09-04T14:15:00-04:00,2026-09-04T14:20:00-04:00,0.007191689452967368,3.957484178906956,-1.911213890584952e-10,0,0.0
TSLA,2026-09-04T14:20:00-04:00,2026-09-04T14:25:00-04:00,0.007191689452967368,-11.66796238828427,-1.9142188150859383e-10,0,0.0
TSLA,2026-09-04T14:25:00-04:00,2026-09-04T14:30:00-04:00,0.007191689452967368,-12.448788405997613,-1.9137613739825123e-10,0,0.0
TSLA,2026-09-04T14:30:00-04:00,2026-09-04T14:35:00-04:00,0.007191689452967368,16.051464267143878,-1.912828740577789e-10,0,0.0
TSLA,2026-09-04T14:35:00-04:00,2026-09-04T14:40:00-04:00,0.007191689452967368,-14.987805741053517,-1.9092703848829019e-10,0,0.0
TSLA,2026-09-04T14:40:00-04:00,2026-09-04T14:45:00-04:00,0.007191689452967368,8.921433904853782,-1.8880020610954235e-10,0,0.0
TSLA,2026-09-04T14:45:00-04:00,2026-09-04T14:50:00-04:00,0.007191689452967368,-5.517956024739812,-1.9672962610812577e-10,0,0.0
TSLA,2026-09-04T14:50:00-04:00,2026-09-04T14:55:00-04:00,0.007191689452967368,11.607600381984273,-1.9070198668702734e-10,0,0.0
TSLA,2026-09-04T14:55:00-04:00,2026-09-04T15:00:00-04:00,0.007191689452967368,18.048021043510776,-1.8615174345482873e-10,0,0.0
TSLA,2026-09-04T15:00:00-04:00,2026-09-04T15:05:00-04:00,0.007191689452967368,-18.20562876522103,0.0,0,0.0
TSLA,2026-09-04T15:05:00-04:00,2026-09-04T15:10:00-04:00,0.007191689452967368,14.42085813037508,-1.766272610460422e-10,0,0.0
TSLA,2026-09-04T15:10:00-04:00,2026-09-04T15:15:00-04:00,0.007191689452967368,8.416978203145131,0.0,0,0.0
TSLA,2026-09-04T15:15:00-04:00,2026-09-04T15:20:00-04:00,0.007191689452967368,-8.604188640249921,0.0,0,0.0
TSLA,2026-09-04T15:20:00-04:00,2026-09-04T15:25:00-04:00,0.007191689452967368,10.87349989603803,3.2425557518073544e-09,0,0.0
TSLA,2026-09-04T15:25:00-04:00,2026-09-04T15:30:00-04:00,0.007191689452967368,4.93576830088438,0.0,0,0.0
TSLA,2026-09-04T15:30:00-04:00,2026-09-04T15:35:00-04:00,0.007191689452967368,-10.995000200025862,1.1199636905743856e-09,0,0.0
TSLA,2026-09-04T15:35:00-04:00,2026-09-04T15:40:00-04:00,0.007191689452967368,-16.083872117929054,2.3043653508904204e-09,0,0.0
TSLA,2026-09-04T15:40:00-04:00,2026-09-04T15:45:00-04:00,0.007191689452967368,-5.229464990017529,2.2782443736775003e-09,0,0.0
TSLA,2026-09-04T15:45:00-04:00,2026-09-04T15:50:00-04:00,0.007191689452967368,11.451802523902987,2.289893983996823e-09,0,0.0
TSLA,2026-09-04T15:50:00-04:00,2026-09-04T15:55:00-04:00,0.007191689452967368,38.96853344588669,2.2936209518841058e-09,0,0.0
MSTR,2026-09-04T09:35:00-04:00,2026-09-04T09:40:00-04:00,30.343594768128497,81.31761438024299,0.6999999577187819,541,0.7005570914208276
MSTR,2026-09-04T09:40:00-04:00,2026-09-04T09:45:00-04:00,30.343594768128497,-7.852699094352822,0.6999999634425712,540,0.6993613942631354
MSTR,2026-09-04T09:45:00-04:00,2026-09-04T09:50:00-04:00,0.6794496317634421,57.8652366992749,0.0,0,0.0
MSTR,2026-09-04T09:50:00-04:00,2026-09-04T09:55:00-04:00,0.6794496317634421,-46.1654219591523,0.0,0,0.0
MSTR,2026-09-04T09:55:00-04:00,2026-09-04T10:00:00-04:00,0.6794496317634421,20.68829790800697,0.0,0,0.0
MSTR,2026-09-04T10:00:00-04:00,2026-09-04T10:05:00-04:00,0.6794496317634421,16.373298607557096,0.0,0,0.0
MSTR,2026-09-04T10:05:00-04:00,2026-09-04T10:10:00-04:00,0.6794496317634421,-34.126963979275175,0.0,0,0.0
MSTR,2026-09-04T10:10:00-04:00,2026-09-04T10:15:00-04:00,0.6794496317634421,17.84312318256598,0.0,0,0.0
MSTR,2026-09-04T10:15:00-04:00,2026-09-04T10:20:00-04:00,0.6794496317634421,-103.336098300002,2.1563650848939975e-10,0,0.0
MSTR,2026-09-04T10:20:00-04:00,2026-09-04T10:25:00-04:00,0.6794496317634421,88.9417484679389,1.1954304522070415e-10,0,0.0
MSTR,2026-09-04T10:25:00-04:00,2026-09-04T10:30:00-04:00,-0.010345208506845616,-22.832114118109814,0.0,0,0.0
MSTR,2026-09-04T10:30:00-04:00,2026-09-04T10:35:00-04:00,0.6794496317634421,35.4021374418334,0.0,0,0.0
MSTR,2026-09-04T10:35:00-04:00,2026-09-04T10:40:00-04:00,0.6794496317634421,12.750722611640786,-6.567970972654271e-10,0,0.0
MSTR,2026-09-04T10:40:00-04:00,2026-09-04T10:45:00-04:00,0.6794496317634421,-98.30140295079116,-4.6037118307285543e-10,0,0.0
MSTR,2026-09-04T10:45:00-04:00,2026-09-04T10:50:00-04:00,0.6794496317634421,-25.168333875390523,1.643778292481539e-09,0,0.0
MSTR,2026-09-04T10:50:00-04:00,2026-09-04T10:55:00-04:00,0.6794496317634421,6.127276401437509,0.0,0,0.0
MSTR,2026-09-04T10:55:00-04:00,2026-09-04T11:00:00-04:00,0.6794496317634421,3.242925695008392,0.0,0,0.0
MSTR,2026-09-04T11:00:00-04:00,2026-09-04T11:05:00-04:00,0.6794496317634421,54.015121860409025,0.0,0,0.0
MSTR,2026-09-04T11:05:00-04:00,2026-09-04T11:10:00-04:00,0.6794496317634421,49.423568396940176,0.0,0,0.0
MSTR,2026-09-04T11:10:00-04:00,2026-09-04T11:15:00-04:00,23.726166705653586,-8.553971929832205,0.7,530,0.6994653304083717
MSTR,2026-09-04T11:15:00-04:00,2026-09-04T11:20:00-04:00,0.6794496317634421,12.846823695493725,0.6994653304113153,530,0.6997146482685146
MSTR,2026-09-04T11:20:00-04:00,2026-09-04T11:25:00-04:00,0.6794496317634421,23.51026382218624,0.6997146482676325,529,0.6990695512447492
MSTR,2026-09-04T11:25:00-04:00,2026-09-04T11:30:00-04:00,0.6794496317634421,33.80420301996479,0.6990695512520835,529,0.7000760333210208
MSTR,2026-09-04T11:30:00-04:00,2026-09-04T11:35:00-04:00,0.6794496317634421,3.5427980709967777,0.7,528,0.6988247765515424
MSTR,2026-09-04T11:35:00-04:00,2026-09-04T11:40:00-04:00,0.6794496317634421,36.12114866614391,0.6988247763289541,527,0.6981038417615624
MSTR,2026-09-04T11:40:00-04:00,2026-09-04T11:45:00-04:00,0.6794496317634421,35.746211589702256,0.6981038417698749,527,0.6988117206558946
MSTR,2026-09-04T11:45:00-04:00,2026-09-04T11:50:00-04:00,0.6794496317634421,-20.055927742841373,0.6988117206642402,527,0.6985349239061627
MSTR,2026-09-04T11:50:00-04:00,2026-09-04T11:55:00-04:00,0.6794496317634421,22.561662645317337,0.6985349239144825,527,0.6991564916384368
MSTR,2026-09-04T11:55:00-04:00,2026-09-04T12:00:00-04:00,0.6794496317634421,-11.956357043305665,0.6991564916468107,527,0.6991898983057632
MSTR,2026-09-04T12:00:00-04:00,2026-09-04T12:05:00-04:00,0.6794496317634421,-10.562950456646236,0.6991898983138003,527,0.6989639999228681
MSTR,2026-09-04T12:05:00-04:00,2026-09-04T12:10:00-04:00,0.6794496317634421,-14.09372114884011,0.6989639999309676,527,0.6985776094600544
MSTR,2026-09-04T12:10:00-04:00,2026-09-04T12:15:00-04:00,0.6794496317634421,21.17319829123998,0.698577609468069,527,0.6990572805288806
MSTR,2026-09-04T12:15:00-04:00,2026-09-04T12:20:00-04:00,0.6794496317634421,-19.015723784441274,0.6990572805369359,527,0.6988256546770557
