date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count
2026-08-31,100000.0,100695.93819003674,695.9381900367443,0.0069593819003674435,370.8875927391051,1066.8257827758493,741775.1854782104,7.417751854782105,111,-0.008351703101998176,0.9539454628397065,0.9474171847275876,0.6996329688545028,5255.502759284984,100695.93819003674,0.0,0.0,-597.1546644591799,186.4207167053223,43,1709.2214665642314,124.62194011306764,44,-416.1286120681736,59.84493592071533,24
2026-09-01,100695.93819003674,101600.64384409715,904.7056540604099,0.008984529766761984,174.92482384490938,1079.6304779053194,349849.64768981934,3.474317375439428,143,-0.01510690985681995,0.9491125873146746,0.9096948816323316,0.702534845397041,9229.774332294452,101600.64384409715,0.0,0.0,77.01491191101377,23.12311909484863,16,778.4134910812518,71.97513501739503,63,49.27725106813631,79.826569732666,64
2026-09-02,101600.64384409715,101337.36618674098,-263.2776573561714,-0.002591299103971844,406.81612476348903,143.53846740731763,813632.2495269775,8.00814068437863,126,-0.023226855606290897,0.9546711858281751,0.9497576584483697,0.7037161033423802,5127.2209234658,101337.36618674098,0.0,0.0,-543.7572653045645,142.0696127166748,35,191.2960794296523,117.05772611236576,45,89.18352851870395,147.68878593444822,46
2026-09-03,101337.36618674098,106561.29094388218,5223.924757141198,0.05154983747569214,397.03724847412207,5620.96200561532,794074.4969482422,7.835949628737629,130,-0.0061411053543865,0.9497344368786395,0.9497344368786395,0.7009621497702071,5167.755427196651,106561.29094388218,0.0,0.0,1444.6186210784872,72.10211256408692,7,3092.2242575531327,153.48194972228998,64,687.0818785095694,171.45318618774408,59
2026-09-04,106561.29094388218,107186.51292501476,625.2219811325776,0.005867252316432944,451.2211188430781,1076.4430999756557,902442.2376861572,8.468762246521635,55,-0.01386908617806315,0.9494000536399207,0.9494000536399207,0.7008606118768731,5367.408043895955,107186.51292501476,0.0,0.0,-354.4942384643655,123.79459246826171,13,1796.4854122162142,149.52340736389158,10,-816.7691926193074,177.9031190109253,32
2026-09-08,107186.51292501476,109493.50586833603,2306.9929433212674,0.021523164438936333,436.74126383209114,2743.7342071533585,873482.5276641846,8.149183174521715,122,-0.0062107599228535815,0.9514473741635896,0.945717405226145,0.7003656441288646,5929.201097347541,109493.50586833603,0.0,0.0,2294.341983596809,229.54574223327643,54,122.18531503296617,104.31611929321289,34,-109.53435530852585,102.87940230560298,34
2026-09-09,109493.50586833603,108472.09118855698,-1021.4146797790454,-0.00932854119227197,424.4223091735844,-596.992370605461,848844.618347168,7.752465423546565,70,-0.014459470295048682,0.9569592416518007,0.949015503876922,0.7003580212918175,5558.740583111125,108472.09118855698,0.0,0.0,-106.24923291015148,91.74630322265627,20,-896.5997689666583,225.8029855194091,31,-18.56567790222107,106.87302043151854,19
2026-09-10,108472.09118855698,109199.44841569173,727.3572271347512,0.006705478055829001,248.69067020416196,976.0478973389131,497381.3404083252,4.585339279056836,118,-0.011394467657998897,0.9501009283894379,0.9501009283894379,0.7007688742390844,5463.344888637868,109199.44841569173,0.0,0.0,629.7614506531027,153.50936233520508,68,147.43707866670593,83.41208820343017,19,-49.84130218505766,11.769219665527345,31
2026-09-11,109199.44841569173,113512.17700428431,4312.728588592581,0.039494051033804045,281.89854763793846,4594.62713623052,563797.0952758789,5.163003142009117,93,-0.015024467887257198,0.950769966286936,0.9476422759763343,0.7052572860565286,5799.235388988862,113512.17700428431,0.0,0.0,47.49363331603308,89.06816477966308,39,4271.030667564424,169.97496292877196,45,-5.795712287901324,22.855419929504393,9
