date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
2026-09-15,2026-09-15T09:35:00-04:00,2026-09-15T09:35:00-04:00,TSLA,-69,sell,355.54998779296875,355.37221279907226,12.266474578857421,0.0,12.266474578857421,24532.949157714844,-69,72478.75268313599,47945.80352542114,0.511680842823029,-0.511680842823029,policy_rebalance
2026-09-15,2026-09-15T09:35:00-04:00,2026-09-15T09:35:00-04:00,PLTR,-122,sell,169.77499389648438,169.69010639953615,10.356274627685547,0.0,10.356274627685547,20712.549255371094,-122,93180.94566387939,47935.447250793455,0.9438839315791928,-0.9438839315791928,policy_rebalance
2026-09-15,2026-09-15T09:40:00-04:00,2026-09-15T09:40:00-04:00,PLTR,54,buy,171.9611053466797,172.04708589935302,4.642949844360351,0.0,4.642949844360351,9285.899688720703,-68,83890.40302531433,47243.88685099792,0.77568800149521,-0.77568800149521,policy_rebalance
2026-09-15,2026-09-15T09:40:00-04:00,2026-09-15T09:40:00-04:00,TSLA,-22,sell,361.6400146484375,361.4591946411133,3.9780401611328124,0.0,3.9780401611328124,7956.080322265625,-91,91842.50530741882,47239.90881083679,0.9441719431590063,-0.9441719431590063,policy_rebalance
2026-09-15,2026-09-15T09:45:00-04:00,2026-09-15T09:45:00-04:00,TSLA,91,buy,361.0799865722656,361.26052656555174,16.429139389038085,0.0,16.429139389038085,32858.27877807617,0,58967.79738995361,47227.937099426264,0.24857872292435915,-0.24857872292435915,policy_rebalance
2026-09-15,2026-09-15T09:45:00-04:00,2026-09-15T09:45:00-04:00,PLTR,55,buy,172.64500427246094,172.73132677459716,4.7477376174926755,0.0,4.7477376174926755,9495.475234985352,-13,49467.57441735076,47223.18936180877,0.04752718073203911,-0.04752718073203911,policy_rebalance
2026-09-15,2026-09-15T09:45:00-04:00,2026-09-15T09:45:00-04:00,SNDK,-6,sell,1550.1600341796875,1549.3849541625978,4.6504801025390625,0.0,4.6504801025390625,9300.960205078125,-6,58763.88414232635,47218.538881706234,0.244508736061147,-0.244508736061147,policy_rebalance
2026-09-15,2026-09-15T09:45:00-04:00,2026-09-15T09:45:00-04:00,TSLA,23,buy,361.0799865722656,361.26052656555174,4.152419845581055,0.0,4.152419845581055,8304.83969116211,23,50454.89203131866,47214.38646186065,0.42042662076774046,-0.06863385955625323,policy_rebalance
2026-09-15,2026-09-15T09:50:00-04:00,2026-09-15T09:50:00-04:00,TSLA,-23,sell,361.4056091308594,361.224906326294,4.156164505004883,0.0,4.156164505004883,8312.329010009766,0,58763.064876823424,47139.82470348358,0.246569439883405,-0.246569439883405,policy_rebalance
2026-09-15,2026-09-15T09:50:00-04:00,2026-09-15T09:50:00-04:00,PLTR,13,buy,172.05999755859375,172.14602755737303,1.1183899841308593,0.0,1.1183899841308593,2236.7799682617188,0,56525.16651857758,47138.70631349945,0.19912426409525916,-0.19912426409525916,policy_rebalance
2026-09-15,2026-09-15T09:50:00-04:00,2026-09-15T09:50:00-04:00,PLTR,59,buy,172.05999755859375,172.14602755737303,5.075769927978516,0.0,5.075769927978516,10151.539855957031,59,46368.55089269257,47133.630543571475,0.4145235543222955,0.016232139176540792,policy_rebalance
2026-09-15,2026-09-15T09:50:00-04:00,2026-09-15T09:50:00-04:00,NVDA,-9,sell,213.5500030517578,213.44322805023194,0.9609750137329102,0.0,0.9609750137329102,1921.9500274658203,-9,48289.53994514466,47132.66956855774,0.4553094548842812,-0.024544978826292998,policy_rebalance
2026-09-15,2026-09-15T09:55:00-04:00,2026-09-15T09:55:00-04:00,NVDA,1,buy,213.27000427246094,213.37663927459715,0.10663500213623046,0.0,0.10663500213623046,213.27000427246094,-8,48076.16330587006,47217.182913414006,0.4496350483121085,-0.0181921143841054,policy_rebalance
2026-09-15,2026-09-15T09:55:00-04:00,2026-09-15T09:55:00-04:00,SNDK,-3,sell,1556.4300537109375,1555.6518386840821,2.334645080566406,0.0,2.334645080566406,4669.2901611328125,-9,52743.11882192231,47214.848268333444,0.5485518101079683,-0.1170875425071868,policy_rebalance
2026-09-15,2026-09-15T09:55:00-04:00,2026-09-15T09:55:00-04:00,TSLA,26,buy,360.6567077636719,360.8370361175537,4.688537200927734,0.0,4.688537200927734,9377.074401855469,26,43361.355882865915,47210.15973113252,0.7472303649114682,0.0815249062952974,policy_rebalance
2026-09-15,2026-09-15T10:00:00-04:00,2026-09-15T10:00:00-04:00,TSLA,-1,sell,359.1000061035156,358.92045610046387,0.1795500030517578,0.0,0.1795500030517578,359.1000061035156,25,43720.27633896638,47160.91664353181,0.739570023210278,0.0729553314362332,policy_rebalance
2026-09-15,2026-09-15T10:00:00-04:00,2026-09-15T10:00:00-04:00,PLTR,-1,sell,172.5800018310547,172.49371183013918,0.08629000091552734,0.0,0.08629000091552734,172.5800018310547,58,43892.77005079652,47160.830353530895,0.735911983624464,0.06929607214792599,policy_rebalance
2026-09-15,2026-09-15T10:00:00-04:00,2026-09-15T10:00:00-04:00,SNDK,1,buy,1557.0,1557.7785,0.7785,0.0,0.7785,1557.0,-8,42334.99155079652,47160.051853530895,0.7029089009019368,0.1023124469353848,policy_rebalance
