date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count,candidate,model_train_last_date,model_train_before,training_session_count,kind
2026-08-31,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-08-28,2026-08-31,25,cash
2026-09-01,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-08-31,2026-09-01,26,cash
2026-09-02,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-09-01,2026-09-02,27,cash
2026-09-03,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-09-02,2026-09-03,28,cash
2026-09-04,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-09-03,2026-09-04,29,cash
2026-09-08,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-09-04,2026-09-08,30,cash
2026-09-09,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-09-08,2026-09-09,31,cash
2026-09-10,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-09-09,2026-09-10,32,cash
2026-09-11,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,price_volume_h1_g50,2026-09-10,2026-09-11,33,cash
