date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count,candidate,model_train_last_date,model_train_before,training_session_count,kind
2026-08-31,100000.0,101075.37058719946,1075.3705871994607,0.010753705871994607,1447.0388747756956,2522.4094619751563,7235194.373878479,72.35194373878478,310,-0.020797017785720517,0.9518653140188835,0.9518653140188835,0.7028002038187953,5179.603493090792,101075.37058719946,0.0,0.0,1979.48541101077,260.72076574707035,81,-658.8644611144409,462.7170306945801,77,-134.97852772979968,339.5755202224732,83,-110.27183496698854,384.0255581115723,69,price_volume_h1_g50_objective_cost_zero,2026-08-28,2026-08-31,25,policy
2026-09-01,101075.37058719946,101266.97551890576,191.6049317063007,0.0018956639049965177,1463.2032729446405,1654.8082046509412,7316016.364723206,72.38179115466663,328,-0.01760250830166188,0.9496441006652696,0.9473349725775927,0.7005220869610479,5393.260726612942,101266.97551890576,0.0,0.0,-461.1003942382413,280.87187861328124,80,-26.10962871700758,434.9142246643065,78,455.4787458786527,250.14378982696527,81,223.33620878298825,497.2733798400878,89,price_volume_h1_g50_objective_cost_zero,2026-08-31,2026-09-01,26,policy
2026-09-02,101266.97551890576,100349.08826711612,-917.887251789638,-0.009064033433271397,1270.8237370803827,352.9364852907447,6354118.6854019165,62.74620776262496,314,-0.02604451195885038,0.9519435690991523,0.9519435690991523,0.7052977394800398,5206.304938766635,100349.08826711612,0.0,0.0,234.91804936524204,221.50016352539066,81,287.3553885193396,468.3054085998536,91,-514.7857555862124,204.64024014434804,76,-925.374934088104,376.37792481079094,66,price_volume_h1_g50_objective_cost_zero,2026-09-01,2026-09-02,27,policy
2026-09-03,100349.08826711612,98326.72333258248,-2022.3649345336453,-0.020153296551637567,1479.235875695802,-543.1290588378433,7396179.378479004,73.70450002287359,331,-0.036119692105792134,0.9592063780562702,0.9480479454715764,0.7029917044463991,5220.200484724774,98326.72333258248,0.0,0.0,-567.3101030029175,258.2233110107423,82,-450.63261412351494,489.30473326416023,83,-280.57838889152663,271.17134543457036,81,-723.843828515548,460.53648598632816,85,price_volume_h1_g50_objective_cost_zero,2026-09-02,2026-09-03,28,policy
2026-09-04,98326.72333258248,97234.53722155048,-1092.1861110320024,-0.01110772406538727,1270.9031673065183,178.71705627451593,6354515.836532593,64.62653916615261,322,-0.02363852662533661,0.9499582923143094,0.9499582923143094,0.7007380865683578,4903.503914455112,97234.53722155048,0.0,0.0,235.95154987796923,207.6496464111328,77,-930.9568533080346,441.01666776123056,83,385.5160045654793,221.8515186279299,77,-782.6968121673144,400.3853345062258,85,price_volume_h1_g50_objective_cost_zero,2026-09-03,2026-09-04,29,policy
2026-09-08,97234.53722155048,95675.29680612711,-1559.2404154233664,-0.0160358701751273,1457.7574137146003,-101.4830017087661,7288787.068572998,74.96088608891486,360,-0.02672886385051021,0.9539089575155154,0.9390189376663601,0.7048747553310393,5992.788434303773,95675.29680612711,0.0,0.0,-1783.3345292235972,269.63762980957034,91,659.6382849793372,546.2870995422363,102,-77.4641024413886,235.87166469726571,81,-358.0800687377432,405.96101966552726,86,price_volume_h1_g50_objective_cost_zero,2026-09-04,2026-09-08,30,policy
2026-09-09,95675.29680612711,94724.93626415642,-950.3605419706873,-0.009933186242384623,1264.902793557747,314.5422515870596,6324513.967788696,66.10393883182257,325,-0.016715056083168145,0.9489207431974651,0.946784543506775,0.7000739241884777,5076.819453093791,94724.93626415642,0.0,0.0,213.6962615478551,232.62978825683604,81,-523.3015809447784,432.37360242919925,82,-255.07404491880152,241.9481446502685,83,-385.68117765501484,357.9512582214356,79,price_volume_h1_g50_objective_cost_zero,2026-09-08,2026-09-09,31,policy
2026-09-10,94724.93626415642,91557.07615241357,-3167.860111742848,-0.03344272624168083,1482.3937115966764,-1685.4664001461715,7411968.557983398,78.24727944196106,337,-0.033442726241680876,0.9587979150947396,0.9478176326069542,0.705814998517517,4905.490421871327,91557.07615241357,0.0,0.0,-699.7475955077643,182.37088652343755,80,-1650.160564807015,670.0840267211915,93,-499.5379180786058,250.19221495361316,80,-318.41403334953065,379.74658339843756,84,price_volume_h1_g50_objective_cost_zero,2026-09-09,2026-09-10,32,policy
2026-09-11,91557.07615241357,92578.91833559245,1021.8421831788728,0.011160712269555537,1469.2196454345867,2491.0618286134595,7346098.227172852,80.23517718001305,339,-0.027807834684580812,0.9494309793854623,0.9494309793854623,0.701334228263141,4731.650458587283,92578.91833559245,0.0,0.0,538.635556323261,249.61017121582032,85,-821.8842972228304,563.807545513916,91,1631.7606354065156,310.8770599060059,78,-326.66971132806793,344.9248687988281,85,price_volume_h1_g50_objective_cost_zero,2026-09-10,2026-09-11,33,policy
