date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count,candidate,model_train_last_date,model_train_before,training_session_count,kind
2026-08-31,100000.0,103296.9038156128,3296.9038156127936,0.032969038156127936,37.94390167236328,3334.8477172851567,189719.5083618164,1.8971950836181641,8,-0.0072316822275779735,0.9343125691350144,0.9343125691350144,0.2449897106602662,6789.031211669913,103296.9038156128,0.0,0.0,885.1287788085974,9.09607470703125,2,1456.3441381835983,9.73569580078125,2,763.1824944091786,9.616944067382812,2,192.2484042114229,9.495187097167967,2,price_volume_h1_g50,2026-08-28,2026-08-31,25,equal_weight_session
2026-09-01,103296.9038156128,102531.55182401277,-765.3519916000223,-0.0074092442593070565,38.86538118743897,-726.4866104125833,194326.90593719482,1.8812461822096096,8,-0.025761274532239975,0.9450802931358749,0.9450802931358749,0.24497812667987276,5750.70220255433,102531.55182401277,0.0,0.0,120.76268984375201,9.79590390625,2,-340.9201419189412,9.604651196289062,2,-569.297332276914,9.667273988342284,2,24.10279275208086,9.797552096557617,2,price_volume_h1_g50,2026-08-31,2026-09-01,26,equal_weight_session
2026-09-02,102531.55182401277,103090.64979073641,559.0979667236388,0.005452935772232199,38.40760273437499,597.5055694580138,192038.013671875,1.8729650556883497,8,-0.00897697817860077,0.9341872135791605,0.9341872135791605,0.24577169783081868,6792.15372199404,103090.64979073641,0.0,0.0,369.03418066406084,9.2653798828125,2,-303.73445858764535,9.60552182006836,2,-131.83459015807966,9.695552072143556,2,625.6328348052957,9.841148959350587,2,price_volume_h1_g50,2026-09-01,2026-09-02,27,equal_weight_session
2026-09-03,103090.64979073641,107371.49015034031,4280.840359603899,0.04152501093254889,39.33262928771971,4320.172988891619,196663.14643859863,1.9076720035988222,8,-0.004109219638224637,0.9358526493360394,0.9358526493360394,0.2570929166512808,6899.928768537924,107371.49015034031,0.0,0.0,103.36511645507926,9.285030029296875,2,763.3749641235372,9.814794177246094,2,3142.0406533050555,10.412364883422853,2,272.0596257202196,9.820440197753907,2,price_volume_h1_g50,2026-09-02,2026-09-03,28,equal_weight_session
2026-09-04,107371.49015034031,110169.8995410843,2798.4093907439965,0.026062871874328056,41.18126172180175,2839.5906524657985,205906.3086090088,1.9177000181398356,8,-0.007063261944224131,0.9472022540348423,0.9472022540348423,0.25197048934411137,5817.824500273167,110169.8995410843,0.0,0.0,2281.1536378906276,10.606127734375,2,-487.79420831298194,10.045490051269532,2,1033.0369270172123,10.362960067749023,2,-27.98696585083235,10.166683868408203,2,price_volume_h1_g50,2026-09-03,2026-09-04,29,equal_weight_session
2026-09-08,110169.8995410843,109416.29436987458,-753.6051712097251,-0.006840390835871575,41.10514069213866,-712.5000305175864,205525.70346069336,1.865534091587777,8,-0.013030744622561374,0.9365856281885014,0.9365856281885014,0.24561614515939165,7030.173975129706,109416.29436987458,0.0,0.0,-419.3269083007799,9.826908300781248,2,786.9412297363306,10.591790283203125,2,-188.07564523315523,10.423209930419922,2,-933.1438474121132,10.263232177734375,2,price_volume_h1_g50,2026-09-04,2026-09-08,30,equal_weight_session
2026-09-09,109416.29436987458,107788.68096839142,-1627.6134014831623,-0.014875420620452768,40.55016906127929,-1587.063232421883,202750.84530639648,1.8530224083536462,8,-0.01694302073474052,0.9339773373769082,0.9339773373769082,0.2404220541529097,7226.90630961151,107788.68096839142,0.0,0.0,193.58129423827995,9.83911591796875,2,-36.558690307618235,10.308690307617187,2,-1601.8080852172861,10.074442639160157,2,-182.82792019653425,10.327920196533203,2,price_volume_h1_g50,2026-09-08,2026-09-09,31,equal_weight_session
2026-09-10,107788.68096839142,107444.11827667084,-344.5626917205809,-0.0031966500436314133,40.254754098510716,-304.3079376220702,201273.7704925537,1.8672996893948113,8,-0.008978883461719822,0.9356042859751647,0.9356042859751647,0.24199817148491548,6979.483945460517,107444.11827667084,0.0,0.0,-423.1338859863281,9.575048095703124,2,184.97559017333697,10.274409826660156,2,140.9984517608682,10.222236105346681,2,-247.40284766845798,10.183060070800781,2,price_volume_h1_g50,2026-09-09,2026-09-10,32,equal_weight_session
2026-09-11,107444.11827667084,106211.31720424653,-1232.8010724243068,-0.011473881420384673,39.90898258056643,-1192.8920898437402,199544.91290283203,1.857197174711786,8,-0.016458993482137974,0.9345588052159087,0.9345588052159087,0.2489913183074881,7055.14199983369,106211.31720424653,0.0,0.0,-1111.3135745605432,9.372412451171876,2,96.88257415771659,10.217340393066406,2,87.29916009521548,10.200839904785155,2,-305.66923211669564,10.11838983154297,2,price_volume_h1_g50,2026-09-10,2026-09-11,33,equal_weight_session
