date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
2026-09-01,2026-09-01T09:35:00-04:00,2026-09-01T09:35:00-04:00,CRM,236,buy,258.5150146484375,258.6442721557617,30.504771728515625,0.0,30.504771728515625,61009.54345703125,236,38959.95177124024,99969.4952282715,0.6102815995791652,0.6102815995791652,policy_rebalance
2026-09-01,2026-09-01T09:35:00-04:00,2026-09-01T09:35:00-04:00,HOOD,88,buy,105.7300033569336,105.78286835861205,4.652120147705078,0.0,4.652120147705078,9304.240295410156,88,29651.059355682377,99964.84310812378,0.7033851258725905,0.7033851258725905,policy_rebalance
2026-09-01,2026-09-01T09:40:00-04:00,2026-09-01T09:40:00-04:00,HOOD,-1,sell,104.88999938964844,104.83755438995362,0.05244499969482422,0.0,0.05244499969482422,104.88999938964844,87,29755.89691007233,99554.56599271393,0.7011096717326851,0.7011096717326851,policy_rebalance
2026-09-01,2026-09-01T09:45:00-04:00,2026-09-01T09:45:00-04:00,CRM,-1,sell,257.7099914550781,257.5811364593506,0.12885499572753906,0.0,0.12885499572753906,257.7099914550781,235,30013.47804653168,99833.84862148284,0.6993657115200786,0.6993657115200786,policy_rebalance
2026-09-01,2026-09-01T09:50:00-04:00,2026-09-01T09:50:00-04:00,CRM,-1,sell,257.5299987792969,257.4012337799072,0.12876499938964844,0.0,0.12876499938964844,257.5299987792969,234,30270.879280311587,99702.48141501617,0.6963879047873678,0.6963879047873678,policy_rebalance
2026-09-01,2026-09-01T09:50:00-04:00,2026-09-01T09:50:00-04:00,HOOD,-1,sell,105.39749908447266,105.34480033493043,0.05269874954223633,0.0,0.05269874954223633,105.39749908447266,86,30376.224080646516,99702.42871626663,0.6953311521919768,0.6953311521919768,policy_rebalance
2026-09-01,2026-09-01T09:55:00-04:00,2026-09-01T09:55:00-04:00,CRM,-1,sell,255.4250030517578,255.29729055023193,0.1277125015258789,0.0,0.1277125015258789,255.4250030517578,233,30631.521371196748,99158.3473447075,0.6910847932478003,0.6910847932478003,policy_rebalance
2026-09-01,2026-09-01T09:55:00-04:00,2026-09-01T09:55:00-04:00,HOOD,-1,sell,104.80000305175781,104.74760305023194,0.052400001525878905,0.0,0.052400001525878905,104.80000305175781,85,30736.26897424698,99158.29494470597,0.6900282624727808,0.6900282624727808,policy_rebalance
2026-09-01,2026-09-01T10:00:00-04:00,2026-09-01T10:00:00-04:00,CRM,-1,sell,256.3399963378906,256.2118263397217,0.1281699981689453,0.0,0.1281699981689453,256.3399963378906,232,30992.4808005867,99409.60995097732,0.6882345598592503,0.6882345598592503,policy_rebalance
2026-09-01,2026-09-01T10:00:00-04:00,2026-09-01T10:00:00-04:00,HOOD,-1,sell,105.25,105.19737500000001,0.052625,0.0,0.052625,105.25,84,31097.6781755867,99409.55732597732,0.6871761728742718,0.6871761728742718,policy_rebalance
2026-09-01,2026-09-01T10:05:00-04:00,2026-09-01T10:05:00-04:00,CRM,-1,sell,257.2950134277344,257.16636592102054,0.12864750671386718,0.0,0.12864750671386718,257.2950134277344,231,31354.844541507722,99615.03243823623,0.6852398300331981,0.6852398300331981,policy_rebalance
2026-09-01,2026-09-01T10:05:00-04:00,2026-09-01T10:05:00-04:00,HOOD,-1,sell,105.05999755859375,105.00746755981446,0.05252999877929688,0.0,0.05252999877929688,105.05999755859375,83,31459.852009067537,99614.97990823747,0.6841855307500189,0.6841855307500189,policy_rebalance
2026-09-01,2026-09-01T10:10:00-04:00,2026-09-01T10:10:00-04:00,CRM,-1,sell,259.0,258.8705,0.1295,0.0,0.1295,259.0,230,31718.72250906754,100050.61771170425,0.6829732465973873,0.6829732465973873,policy_rebalance
2026-09-01,2026-09-01T10:10:00-04:00,2026-09-01T10:10:00-04:00,HOOD,-1,sell,105.56500244140625,105.51221994018556,0.052782501220703125,0.0,0.052782501220703125,105.56500244140625,82,31824.234729007723,100050.56492920304,0.6819184904000599,0.6819184904000599,policy_rebalance
2026-09-01,2026-09-01T10:15:00-04:00,2026-09-01T10:15:00-04:00,CRM,-1,sell,259.5,259.37025,0.12975,0.0,0.12975,259.5,229,32083.604979007723,100175.68517920304,0.6797266230661286,0.6797266230661286,policy_rebalance
2026-09-01,2026-09-01T10:15:00-04:00,2026-09-01T10:15:00-04:00,HOOD,-1,sell,105.69000244140625,105.63715744018555,0.052845001220703125,0.0,0.052845001220703125,105.69000244140625,81,32189.24213644791,100175.63233420181,0.6786719346171982,0.6786719346171982,policy_rebalance
2026-09-01,2026-09-01T10:20:00-04:00,2026-09-01T10:20:00-04:00,CRM,-1,sell,258.6499938964844,258.52066889953613,0.12932499694824218,0.0,0.12932499694824218,258.6499938964844,228,32447.762805347444,99940.35161149979,0.6753287107545678,0.6753287107545678,policy_rebalance
2026-09-01,2026-09-01T10:20:00-04:00,2026-09-01T10:20:00-04:00,HOOD,-1,sell,105.19000244140625,105.13740744018556,0.052595001220703125,0.0,0.052595001220703125,105.19000244140625,80,32552.90021278763,99940.29901649857,0.6742765377616725,0.6742765377616725,policy_rebalance
