date,hour,symbol,direction,gross_pnl,costs,net_pnl
2026-08-31,9,SNDK,long,-27.440185546875,0.0,-27.440185546875
2026-08-31,9,SNDK,long,3.01513671875,0.0,3.01513671875
2026-08-31,9,SNDK,long,66.240234375,0.0,66.240234375
2026-08-31,9,SNDK,long,9.35986328125,0.0,9.35986328125
2026-08-31,9,SNDK,long,-19.81494140625,0.0,-19.81494140625
2026-08-31,9,SNDK,long,-0.5101318359375,0.0,-0.5101318359375
2026-08-31,10,SNDK,short,15.9451904296875,0.0,15.9451904296875
2026-08-31,10,SNDK,short,-1.740234375,0.0,-1.740234375
2026-08-31,10,SNDK,short,15.260009765625,0.0,15.260009765625
2026-08-31,10,SNDK,short,-1.239990234375,0.0,-1.239990234375
2026-08-31,10,SNDK,long,-12.580078125,0.0,-12.580078125
2026-08-31,10,SNDK,long,-1.33984375,0.0,-1.33984375
2026-08-31,10,SNDK,long,2.326904296875,0.0,2.326904296875
2026-08-31,10,SNDK,long,-0.0570068359375,0.0,-0.0570068359375
2026-08-31,10,SNDK,long,6.955078125,0.0,6.955078125
2026-08-31,10,SNDK,long,-0.2850341796875,0.0,-0.2850341796875
2026-08-31,11,SNDK,long,-2.945068359375,0.0,-2.945068359375
2026-08-31,11,SNDK,long,1.320068359375,0.0,1.320068359375
2026-08-31,11,SNDK,long,-1.125,0.0,-1.125
2026-08-31,11,SNDK,long,-0.18505859375,0.0,-0.18505859375
2026-08-31,11,SNDK,long,2.949951171875,0.0,2.949951171875
2026-08-31,11,SNDK,long,0.050048828125,0.0,0.050048828125
2026-08-31,11,SNDK,long,0.695068359375,0.0,0.695068359375
2026-08-31,11,SNDK,long,-0.3150634765625,0.0,-0.3150634765625
2026-08-31,11,SNDK,long,-6.530029296875,0.0,-6.530029296875
2026-08-31,11,SNDK,long,-0.5,0.0,-0.5
2026-08-31,12,SNDK,long,2.2349853515625,0.0,2.2349853515625
2026-08-31,12,SNDK,long,0.465087890625,0.0,0.465087890625
2026-08-31,12,SNDK,long,-19.6798095703125,0.0,-19.6798095703125
2026-08-31,12,SNDK,long,-1.3201904296875,0.0,-1.3201904296875
2026-08-31,12,SNDK,long,-11.9599609375,0.0,-11.9599609375
