date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,PLTR_net_pnl,PLTR_costs,PLTR_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count
2026-08-31,47006.42,46206.527801330594,-799.892198669404,-0.017016658547266608,505.2563344116206,-294.6358642577834,1010512.6688232422,21.49733310520653,204,-0.01701665854726664,0.9529545074819521,0.9507952965520353,0.7024759638023821,12544.689374252339,46206.527801330594,0.0,0.0,-65.46652746581549,40.67917395019531,34,-561.3166229095259,199.18078916931157,55,55.501884010333015,151.56356093597415,59,-228.61093230436927,113.83281035614017,56
2026-09-01,46206.527801330594,45513.32921823888,-693.198583091711,-0.01500217861147639,321.4482626571661,-371.75032043454496,642896.525314331,13.913543300170193,195,-0.01856818143866501,0.9492388817972971,0.9268208879320404,0.696848387017152,3379.7864479065247,45513.32921823888,0.0,0.0,-77.78543103026777,49.694854858398436,41,-52.83957775879571,76.07187756347656,42,-507.46753314969646,118.58638385772701,58,-55.10604115294336,77.09514637756348,54
2026-09-02,45513.32921823888,45421.33345852674,-91.99575971214654,-0.0020212926914447826,399.02266095733705,307.0269012451905,798045.3219146729,17.53432094778218,178,-0.02865190247813365,0.9512454187407615,0.946105431305779,0.7034835871202751,2456.378946121288,45421.33345852674,0.0,0.0,426.8237915649577,94.27911370849608,44,65.77566674805894,53.81942602539063,32,-618.7245576248097,94.1848084793091,53,34.129339599612535,156.7393127441406,49
2026-09-03,45421.33345852674,45265.471146103024,-155.86231242371286,-0.003431478130557912,512.239723312377,356.37741088866414,1024479.4466247559,22.55502797072628,185,-0.01850822672089958,0.9510722035507883,0.9483882980516074,0.7161231733808338,2323.3280446854624,45265.471146103024,0.0,0.0,70.88253509521996,90.81704986572267,49,45.091596862807364,121.06916973876953,49,-394.21611476897465,121.75964809417727,39,122.37967038729414,178.5938556137085,48
2026-09-04,45265.471146103024,44732.367209800854,-533.10393630217,-0.011777275764599344,669.6929103012085,136.58897399903844,1339385.820602417,29.5895698573266,250,-0.020138987333950475,0.9496267063092035,0.8346593483367325,0.6989010417508986,7422.028347412226,44732.367209800854,0.0,0.0,-294.238169006333,119.54737310791018,52,-61.216917861922866,235.66018568420407,71,-24.23118425748703,185.23592974090576,76,-153.4176651763782,129.24942176818848,51
2026-09-08,44732.367209800854,44659.54645129414,-72.8207585067139,-0.0016279209674993208,551.9195286483755,479.0987701416616,1103839.057296753,24.67651783594636,192,-0.011332358587380353,0.9499057340071836,0.9406623958675702,0.6970374587303152,2658.1597148820438,44659.54645129414,0.0,0.0,6.1590043945361685,76.2963178710937,37,123.79397764590249,323.0753155670165,64,-21.591683555594955,79.41750447845459,58,-181.1820569915672,73.13039073181153,33
2026-09-09,44659.54645129414,44956.75255260491,297.2061013107668,0.006654928787396013,617.3623038406381,914.5684051514049,1234724.6076812744,27.64749545828616,192,-0.009428210122093938,0.9495522741207325,0.8433442298318885,0.6983826571342138,8295.703763176174,44956.75255260491,0.0,0.0,566.3492683715886,120.07126385498049,48,-447.1777034911793,352.34109460449224,73,190.2695913009702,133.959733039856,59,-12.235054870603562,10.990212341308593,12
2026-09-10,44956.75255260491,44694.99256575042,-261.75998685448576,-0.005822484320863579,569.9432296524028,308.18324279791705,1139886.4593048096,25.355177911727562,239,-0.01864500350654763,0.9484896727632502,0.9280991121302563,0.6976408184890986,3403.1190548250706,44694.99256575042,0.0,0.0,245.96570166017227,149.5015834960938,57,-504.95432290646204,258.47354898071296,69,5.234795410174229,79.87845532226565,54,-8.006161018360217,82.08964185333252,59
2026-09-11,44694.99256575042,43916.24825379219,-778.7443119582313,-0.017423524812374164,542.3014256057659,-236.4428863524654,1084602.8512115479,24.266764327480264,218,-0.0176671915266694,0.949441909751798,0.9199423699515288,0.6727658308349906,3560.7998447421087,43916.24825379219,0.0,0.0,-623.4516138915913,139.5216822509765,51,-18.841459564197066,43.84121542358398,39,-202.07709216304738,245.93442248535163,69,65.62585366060125,113.00410544586181,59
2026-09-14,43916.24825379219,43335.01988015791,-581.2283736342797,-0.013234927771501755,379.2965041275065,-201.93186950677318,758593.0082550049,17.273629656866238,176,-0.021329470473518963,0.9528109936309335,0.9528109936309335,0.7015340712477799,16217.307648872764,43335.01988015791,0.0,0.0,100.03345141602381,102.03857006835938,47,62.37650796509024,27.49885824584961,17,-365.4973904723938,114.64689608764641,57,-378.1409425430022,135.11217972564702,55
