date,starting_equity,ending_equity,net_pnl,net_return,costs,gross_pnl,turnover_dollars,turnover_equity_multiple,fill_count,max_drawdown,max_gross_exposure,max_abs_net_exposure,max_symbol_exposure,min_cash,ending_cash,ending_gross_exposure,ending_net_exposure,AAPL_net_pnl,AAPL_costs,AAPL_fill_count,AMD_net_pnl,AMD_costs,AMD_fill_count,AMZN_net_pnl,AMZN_costs,AMZN_fill_count,AVGO_net_pnl,AVGO_costs,AVGO_fill_count,COIN_net_pnl,COIN_costs,COIN_fill_count,CRM_net_pnl,CRM_costs,CRM_fill_count,GOOGL_net_pnl,GOOGL_costs,GOOGL_fill_count,HOOD_net_pnl,HOOD_costs,HOOD_fill_count,INTC_net_pnl,INTC_costs,INTC_fill_count,JPM_net_pnl,JPM_costs,JPM_fill_count,MARA_net_pnl,MARA_costs,MARA_fill_count,META_net_pnl,META_costs,META_fill_count,MSFT_net_pnl,MSFT_costs,MSFT_fill_count,MSTR_net_pnl,MSTR_costs,MSTR_fill_count,MU_net_pnl,MU_costs,MU_fill_count,NFLX_net_pnl,NFLX_costs,NFLX_fill_count,NVDA_net_pnl,NVDA_costs,NVDA_fill_count,ORCL_net_pnl,ORCL_costs,ORCL_fill_count,PLTR_net_pnl,PLTR_costs,PLTR_fill_count,SMCI_net_pnl,SMCI_costs,SMCI_fill_count,SNDK_net_pnl,SNDK_costs,SNDK_fill_count,TSLA_net_pnl,TSLA_costs,TSLA_fill_count,TSM_net_pnl,TSM_costs,TSM_fill_count,UBER_net_pnl,UBER_costs,UBER_fill_count
2026-08-31,100000.0,101486.39914322286,1486.399143222865,0.014863991432228649,327.24602889633167,1813.6451721191966,654492.0577926636,6.544920577926636,111,-0.008599771419570135,0.949501679198371,0.9487922719609371,0.7001724465314917,5169.392510158537,101486.39914322286,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,485.1131446151585,125.04766776275635,13,0.0,0.0,0,-153.63281947326323,70.59091883850098,2,0.0,0.0,0,0.0,0.0,0,-346.7487036495204,9.054127386093139,4,0.0,0.0,0,0.0,0,0,1400.0651544075117,62.670296337127716,68,0.0,0.0,0,-12.002086891174258,25.197597755432124,11,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,113.60445421409895,34.68542081642151,13,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-01,101486.39914322286,101111.4924204017,-374.9067228211643,-0.0036941573056708467,948.2600381746292,573.353315353465,1896520.0763492584,18.687430949961986,169,-0.021419177723137506,0.9523148940437843,0.9495859932961783,0.7021903387730358,5165.055061942185,101111.4924204017,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-343.6735628204042,150.06934529113767,42,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,243.17131150819796,89.17172132873536,15,0.0,0.0,0,121.05182272244201,74.55975526523589,34,-932.2575745239137,307.6665100708008,38,0.0,0,0,599.3770900154605,213.63306470870972,30,0.0,0.0,0,0.0,0.0,0,-91.4213085021729,107.44508169555664,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,28.845498779297486,5.714559814453125,2,0.0,0,0,0.0,0,0
2026-09-02,101111.4924204017,99349.72813821911,-1761.7642821825866,-0.01742397664211618,813.864688829422,-947.8995933531646,1627729.377658844,16.098361706412813,164,-0.02554557074936481,0.9583666467955683,0.9495489081627774,0.7003485213368802,5018.221645659636,99349.72813821911,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,136.90024274444386,103.56107622528076,9,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-514.0869509277381,65.63816705322266,7,0.0,0.0,0,0.0,0,0,204.04875188446658,62.79122919464111,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-619.1255546874854,69.74979174804689,36,-1036.7520627212143,158.8712796401977,41,719.8517999782634,220.73796366310123,58,0.0,0,0,-652.6005084533717,132.51518130493164,7,0.0,0,0,0.0,0,0
2026-09-03,99349.72813821911,104457.76081345117,5108.032675232054,0.05141466183103758,767.9501738891609,5875.982849121216,1535900.3477783203,15.459532467381464,137,-0.010355623452647067,0.9539859559352037,0.9500775975060309,0.7019248510737329,5116.764816739327,104457.76081345117,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,-973.5857469024049,310.81887068176275,50,-222.5415453796395,18.395152557373045,26,0.0,0.0,0,0.0,0.0,0,226.3078399200458,25.97106022644043,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,3170.4471269073692,182.24186845397952,47,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2266.0307481231794,132.51881242370607,6,0.0,0.0,0,0.0,0,0,641.374252563488,98.00440954589845,6,0.0,0,0,0.0,0,0
2026-09-04,104457.76081345117,104169.82062278554,-287.9401906656276,-0.002756522717156973,596.6382640528664,308.69807338723876,1193276.5281057358,11.423531567336411,127,-0.022938327077320464,0.9544246491760219,0.9490946477657309,0.7014448160268402,5355.280769162542,104169.82062278554,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,20.098835060123747,25.11141579437256,2,0.0,0.0,0,0.0,0.0,0,-118.92319434736419,208.49333137130736,32,0.0,0.0,0,0.0,0.0,0,172.3756774868998,59.593979457378374,32,0.0,0.0,0,0.0,0,0,-35.34758717342629,140.3368144683838,28,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-326.1439216918843,163.10272296142574,33,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-08,104169.82062278554,103904.62599713323,-265.1946256523079,-0.0025457913248465424,804.8429639701853,539.6483383178775,1609685.9279403687,15.452517037245187,189,-0.02013883887683421,0.9516219328891748,0.9497358199541975,0.7021578067279856,5300.515748060188,103904.62599713323,0.0,0.0,0.0,0,0,-601.7484762420663,125.68905851745606,22,0.0,0.0,0,252.16621762088698,252.54362124633792,24,0.0,0.0,0,-70.65091529846177,26.25202003479004,5,0.0,0.0,0,63.480955673219796,16.96411268615723,7,96.28864772414681,159.57963077926627,59,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,645.6172509460685,73.86343142700198,27,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-650.3483060760482,149.95108927917482,45,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-09,103904.62599713323,101332.39963735972,-2572.2263597735146,-0.024755648125276763,804.317353654862,-1767.9090061186525,1608634.707309723,15.481839156555992,155,-0.025868252569058225,0.9554976042490622,0.9554976042490622,0.7039367984066872,5229.076728736403,101332.39963735972,0.0,0.0,0.0,0,0,0.0,0.0,0,27.297108764651057,20.492594604492187,2,0.0,0.0,0,-37.81655581664836,36.40975650024414,6,0.0,0.0,0,39.730681457520404,22.74362274169922,3,-1926.5408244743066,244.46733051681514,28,83.01916342164441,177.51921243286137,47,0.0,0.0,0,-98.16334309194644,141.0431019268036,25,75.84128399659767,83.56105975341796,14,0.0,0,0,-735.5938740310612,78.08067517852784,30,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-10,101332.39963735972,101012.26677527637,-320.13286208335194,-0.0031592349853454354,745.5303077621456,425.3974456787937,1491060.615524292,14.71454955039435,106,-0.016282569647570355,0.9618011941641259,0.9494336993226712,0.7088518761171311,5104.6088773042175,101012.26677527637,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-5.625525520323663,4.370627449035645,5,-640.6860083999491,92.05080027008057,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,-180.2600103683326,139.11439574432373,14,82.53949691775597,143.8111500549316,27,0.0,0.0,0,-51.19533681487155,125.06269216156007,42,475.09452210236486,241.12064208221432,14,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0
2026-09-11,101012.26677527637,102279.2029248031,1266.9361495267367,0.012542398957795,910.0071717014252,2176.943321228162,1820014.3434028625,18.01775567963323,153,-0.018420967266201016,0.9534235415115836,0.94891871047986,0.7036342950649562,5245.918738499924,102279.2029248031,0.0,0.0,0.0,0,0,-45.024335144031284,72.08646893310546,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,138.8161445007354,25.09358450317383,2,0.0,0.0,0,68.29430712509111,49.230236637115475,24,78.77893516541371,58.1404679107666,2,2506.7917265644355,167.76711132621764,45,0.0,0.0,0,0.0,0,0,-371.21665268706784,46.800469215393065,7,0.0,0.0,0,0.0,0.0,0,-335.37288680265556,144.30023970794682,13,-774.1310891951798,346.5885934677125,53,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0
