bar_open_et,quote_count,raw_last_qi,stored_qi,equal_size_quote_fraction,last_quote_age_seconds,max_interquote_gap_seconds,stored_spread_bps,missing_features,last_quote_age_gt_30s,quote_state,trades__at_or_above_ask,trades__at_or_below_bid,trades__inside_spread_unclassified
2026-09-14 12:35:00-04:00,1299,0.0,0.0,0.6304849884526559,0.45279122,8.796885252,234.24384529041566,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,42
2026-09-14 12:40:00-04:00,1055,0.0,0.0,0.9308056872037914,0.56403959,7.265234791,198.9256446785433,,False,equal_positive_sizes,1,0,43
2026-09-14 12:45:00-04:00,2261,0.0,0.0,0.957983193277311,2.334019384,5.548581252,244.52308839594758,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,56
2026-09-14 12:50:00-04:00,1622,0.0,0.0,0.499383477188656,0.853951144,5.602208335,52.185760742425295,,False,equal_positive_sizes,4,0,42
2026-09-14 12:55:00-04:00,1152,0.0,0.0,0.6901041666666666,0.137280587,7.192338632,290.98166148787044,,False,equal_positive_sizes,1,0,64
2026-09-14 13:00:00-04:00,2273,0.0,0.0,0.945006599208095,0.026823812,5.601155252,276.7780199726268,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,116
2026-09-14 13:05:00-04:00,1742,0.0,0.0,0.6595866819747417,0.063408063,6.856002425,250.79341996056564,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,90
2026-09-14 13:10:00-04:00,1680,0.0,0.0,0.9071428571428571,2.233196203,5.722412966,362.70474481269775,,False,equal_positive_sizes,3,0,92
2026-09-14 13:15:00-04:00,1489,-0.3333333333333333,-0.3333333333333333,0.8287441235728676,0.152992935,9.686426022,366.9814233938471,,False,unequal_sizes,4,0,79
2026-09-14 13:20:00-04:00,1714,0.0,0.0,0.8943990665110851,0.082921856,5.250090344,202.31135860021584,,False,equal_positive_sizes,8,0,80
2026-09-14 13:25:00-04:00,1243,0.0,0.0,0.9203539823008849,0.034233483,8.131450554,382.79532175138803,,False,equal_positive_sizes,3,0,53
2026-09-14 13:30:00-04:00,1658,0.0,0.0,0.9294330518697226,0.771015498,6.67994158,394.76631145705153,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,64
2026-09-14 13:35:00-04:00,1096,0.0,0.0,0.8987226277372263,2.169629851,7.9394336,378.0155806353108,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,68
2026-09-14 13:40:00-04:00,1307,0.0,0.0,0.936495791889824,1.145866297,16.056750216,394.4481231903815,,False,equal_positive_sizes,1,0,35
2026-09-14 13:45:00-04:00,1346,0.0,0.0,0.913075780089153,1.406482856,8.038916654,148.04709211257676,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,61
2026-09-14 13:50:00-04:00,1202,0.0,0.0,0.9193011647254575,0.083058681,9.486234623,429.38702507241766,,False,equal_positive_sizes,5,0,52
2026-09-14 13:55:00-04:00,1083,0.0,0.0,0.8984302862419206,0.473343966,8.479352352,316.29019963527287,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,108
2026-09-14 14:00:00-04:00,1443,0.0,0.0,0.8773388773388774,0.20534867,4.904703849,301.40143297648365,,False,equal_positive_sizes,0,1,91
2026-09-14 14:05:00-04:00,1110,0.0,0.0,0.9216216216216216,2.733035188,8.544356562,308.9119868988659,,False,equal_positive_sizes,0,1,62
2026-09-14 14:10:00-04:00,936,0.0,0.0,0.8920940170940171,0.142747498,10.722624221,223.41759243907484,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,58
2026-09-14 14:15:00-04:00,1097,0.0,0.0,0.9298085688240656,2.99865188,7.613589216,209.72550632260777,,False,equal_positive_sizes,0,1,64
2026-09-14 14:20:00-04:00,1163,0.0,0.0,0.9157351676698194,0.571944346,15.638919917,176.35322134260213,,False,equal_positive_sizes,2,0,72
2026-09-14 14:25:00-04:00,948,0.0,0.0,0.8955696202531646,1.108378051,7.827831265,171.1206533750015,,False,equal_positive_sizes,1,0,62
2026-09-14 14:30:00-04:00,1028,0.0,0.0,0.7607003891050583,0.074614705,10.006433198,165.05507739170542,,False,equal_positive_sizes,3,0,86
2026-09-14 14:35:00-04:00,1086,0.0,0.0,0.7154696132596685,0.113387301,8.690515253,170.86533571111246,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,69
2026-09-14 14:40:00-04:00,904,0.3333333333333333,0.3333333333333333,0.6415929203539823,1.836695413,9.995080653,159.94434477894075,,False,unequal_sizes,1,3,57
2026-09-14 14:45:00-04:00,1230,0.3333333333333333,0.3333333333333333,0.8715447154471545,0.117361113,10.583430363,152.14540486723462,,False,unequal_sizes,0,1,79
2026-09-14 14:50:00-04:00,1091,0.0,0.0,0.8487626031164069,1.210057619,10.36667876,173.16295986353015,,False,equal_positive_sizes,2,0,66
2026-09-14 14:55:00-04:00,1019,0.0,0.0,0.8439646712463199,0.229067472,7.338178943,158.5384315582305,,False,equal_positive_sizes,3,0,61
2026-09-14 15:00:00-04:00,1509,0.0,0.0,0.8820410868124586,0.11078994,9.507347964,163.77764109962268,,False,equal_positive_sizes,2,0,67
2026-09-14 15:05:00-04:00,1113,0.0,0.0,0.8265947888589398,2.808486722,6.629211141,154.63917525773198,,False,equal_positive_sizes,1,0,75
2026-09-14 15:10:00-04:00,1179,0.0,0.0,0.9363867684478372,1.9749368,8.597957047,19.340253984924733,,False,equal_positive_sizes,7,1,59
2026-09-14 15:15:00-04:00,936,0.0,0.0,0.9262820512820513,0.019295178,5.943392994,120.6636986988446,,False,equal_positive_sizes,3,0,70
2026-09-14 15:20:00-04:00,1018,0.0,0.0,0.6620825147347741,2.252336631,10.074200781,130.89098116627775,,False,equal_positive_sizes,1,0,87
2026-09-14 15:25:00-04:00,1038,0.0,0.0,0.8111753371868978,0.054836228,12.748879678,134.47925568795594,,False,equal_positive_sizes,2,0,66
2026-09-14 15:30:00-04:00,1334,0.0,0.0,0.9415292353823088,10.99660631,15.613166158,123.9029426948893,,False,equal_positive_sizes,1,1,99
2026-09-14 15:35:00-04:00,1019,0.0,0.0,0.914622178606477,0.123872307,11.029388421,121.01653892698668,l1_signed_trade_imbalance,False,equal_positive_sizes,0,0,86
2026-09-14 15:40:00-04:00,1760,0.0,0.0,0.8426136363636364,0.178360211,4.166134717,146.38815744945572,,False,equal_positive_sizes,0,1,141
2026-09-14 15:45:00-04:00,1337,0.0,0.0,0.900523560209424,3.66427385,6.371401575,147.34053198890692,,False,equal_positive_sizes,8,4,90
2026-09-14 15:50:00-04:00,727,0.0,0.0,0.5749656121045392,0.460849828,6.678809666,156.6209560256543,,False,equal_positive_sizes,1,19,200
2026-09-14 15:55:00-04:00,1021,0.0,0.0,0.6846229187071499,0.066515434,4.523664628,298.2575214558924,,False,equal_positive_sizes,0,28,427
