bar_open_et,quote_count,raw_last_qi,stored_qi,equal_size_quote_fraction,last_quote_age_seconds,max_interquote_gap_seconds,stored_spread_bps,missing_features,last_quote_age_gt_30s,quote_state,trades__at_or_above_ask,trades__at_or_below_bid,trades__inside_spread_unclassified
2026-09-14 11:55:00-04:00,1888,0.3333333333333333,0.3333333333333333,0.6504237288135594,0.264763724,11.472729009,5.828864537189481,,False,unequal_sizes,9,2,70
2026-09-14 12:00:00-04:00,1905,0.0,0.0,0.3637795275590551,0.013157848,9.281181682,6.417549079665917,,False,equal_positive_sizes,2,0,131
2026-09-14 12:05:00-04:00,3418,-0.2,-0.2,0.4101813926272674,0.161826844,5.948810433,9.300162752847976,,False,unequal_sizes,26,5,229
2026-09-14 12:10:00-04:00,5525,0.0,0.0,0.5773755656108597,0.052232603,5.085239531,6.969450574979936,,False,equal_positive_sizes,31,3,184
2026-09-14 12:15:00-04:00,4688,-0.3333333333333333,-0.3333333333333333,0.6207337883959044,0.287329523,5.146910677,5.772005772007084,,False,unequal_sizes,28,8,175
2026-09-14 12:20:00-04:00,3506,0.0,0.0,0.5248146035367941,0.106581457,4.417462094,5.18627366237378,,False,equal_positive_sizes,19,5,117
2026-09-14 12:25:00-04:00,3804,0.3333333333333333,0.3333333333333333,0.4571503680336488,1.164955271,7.447917133,6.343896882838908,,False,unequal_sizes,6,10,215
2026-09-14 12:30:00-04:00,2669,0.0,0.0,0.5357811914574747,1.886266938,5.917582557,4.612014297245043,,False,equal_positive_sizes,16,8,119
2026-09-14 12:35:00-04:00,3448,0.0,0.0,0.6218097447795824,0.43335431,4.972157543,8.672776155647751,,False,equal_positive_sizes,1,2,125
2026-09-14 12:40:00-04:00,4319,-0.5,-0.5,0.5209539245195647,0.032706838,4.448480505,7.539509931854165,,False,unequal_sizes,11,5,116
2026-09-14 12:45:00-04:00,3125,0.3333333333333333,0.3333333333333333,0.39904,0.83431842,4.532033731,6.394419415783382,,False,unequal_sizes,24,1,190
2026-09-14 12:50:00-04:00,2494,0.0,0.0,0.5613472333600642,0.061297402,5.279874166,9.86021693306525,,False,equal_positive_sizes,15,1,108
2026-09-14 12:55:00-04:00,2289,0.0,0.0,0.6046308431629532,0.353443059,6.524054736,7.5544062527236795,,False,equal_positive_sizes,11,1,111
2026-09-14 13:00:00-04:00,2543,0.0,0.0,0.4309870232009438,1.260105007,8.656145093,7.526850592015485,,False,equal_positive_sizes,8,7,82
2026-09-14 13:05:00-04:00,2020,0.0,0.0,0.5306930693069307,1.252974612,10.93208561,6.946856547412559,,False,equal_positive_sizes,22,1,82
2026-09-14 13:10:00-04:00,2339,-0.5,-0.5,0.4831124412141941,0.91496275,7.665781059,8.102789674730081,,False,unequal_sizes,11,1,71
2026-09-14 13:15:00-04:00,2214,0.0,0.0,0.32429990966576333,2.71815787,8.769166167,5.786702158441221,,False,equal_positive_sizes,11,3,100
2026-09-14 13:20:00-04:00,2694,0.0,0.0,0.38455827765404604,0.398671603,6.445235412,5.20577262342039,,False,equal_positive_sizes,11,0,80
2026-09-14 13:25:00-04:00,2953,0.0,0.0,0.36403657297663394,0.450978568,5.247709072,5.194355467059326,,False,equal_positive_sizes,16,1,124
2026-09-14 13:30:00-04:00,3026,-0.5,-0.5,0.3754130865829478,1.523975631,7.58040941,6.924808125108463,,False,unequal_sizes,12,7,102
2026-09-14 13:35:00-04:00,2180,0.42857142857142855,0.42857142857142855,0.45321100917431195,0.425536942,8.722602321,7.503390955527717,,False,unequal_sizes,26,1,123
2026-09-14 13:40:00-04:00,2027,0.0,0.0,0.3453379378391712,0.998418056,6.681671384,9.811560326666523,,False,equal_positive_sizes,0,2,131
2026-09-14 13:45:00-04:00,2264,0.3333333333333333,0.3333333333333333,0.3374558303886926,0.006056082,5.987671353,8.089212457386395,,False,unequal_sizes,11,2,125
2026-09-14 13:50:00-04:00,2249,0.0,0.0,0.30680302356602934,0.998766528,7.25637215,6.360403596519914,,False,equal_positive_sizes,1,7,142
2026-09-14 13:55:00-04:00,2915,0.3333333333333333,0.3333333333333333,0.44596912521440824,0.274733859,10.559666625,5.772338951742918,,False,unequal_sizes,13,22,129
2026-09-14 14:00:00-04:00,2351,0.0,0.0,0.4504466184602297,1.998392046,7.370012137,6.3475576329372,,False,equal_positive_sizes,17,12,94
2026-09-14 14:05:00-04:00,2282,0.0,0.0,0.5043821209465381,0.234468896,6.299883818,5.200358246901651,,False,equal_positive_sizes,13,1,61
2026-09-14 14:10:00-04:00,2737,0.0,0.0,0.4859335038363171,0.469696504,6.850654982,4.62614930896967,,False,equal_positive_sizes,8,2,97
2026-09-14 14:15:00-04:00,2133,0.0,0.0,0.6136896390060947,6.526278367,6.111885931,15.618221258133437,,False,equal_positive_sizes,11,7,91
2026-09-14 14:20:00-04:00,2589,0.0,0.0,0.548860563924295,0.041180996,8.962972726,5.213915360774174,,False,equal_positive_sizes,15,3,111
2026-09-14 14:25:00-04:00,2135,-0.5,-0.5,0.551288056206089,0.595653337,8.304314381,5.790387955992722,,False,unequal_sizes,1,3,130
2026-09-14 14:30:00-04:00,2422,-0.3333333333333333,-0.3333333333333333,0.4504541701073493,0.029582907,5.970772468,6.362610984179382,,False,unequal_sizes,12,2,113
2026-09-14 14:35:00-04:00,1984,0.0,0.0,0.4319556451612903,8.99725133,8.714972344,9.2539039907459,,False,equal_positive_sizes,3,2,136
2026-09-14 14:40:00-04:00,2195,-0.5,-0.5,0.5749430523917995,1.026678834,9.268879811,7.513799381557893,,False,unequal_sizes,8,1,83
2026-09-14 14:45:00-04:00,3659,0.0,0.0,0.565455042361301,0.356700482,8.79165766,6.344628695026021,,False,equal_positive_sizes,4,15,191
2026-09-14 14:50:00-04:00,2557,-0.2,-0.2,0.5295267892061009,0.393432997,6.437827097,5.778008898133375,,False,unequal_sizes,1,16,137
2026-09-14 14:55:00-04:00,2505,0.0,0.0,0.4475049900199601,1.141745739,6.841370032,5.216332917958872,,False,equal_positive_sizes,3,15,143
2026-09-14 15:00:00-04:00,2948,-0.5,-0.5,0.5474898236092266,0.63089266,8.070761557,6.37921535651194,,False,unequal_sizes,8,15,125
2026-09-14 15:05:00-04:00,2135,0.0,0.0,0.4243559718969555,0.366933021,5.758929952,5.798446016467257,,False,equal_positive_sizes,9,5,127
2026-09-14 15:10:00-04:00,2560,-0.5,-0.5,0.4875,0.249059491,5.278355633,5.805515239478824,,False,unequal_sizes,13,6,98
2026-09-14 15:15:00-04:00,1800,-0.3333333333333333,-0.3333333333333333,0.6166666666666667,0.350966162,6.809646437,5.2229927748601925,,False,unequal_sizes,13,7,105
2026-09-14 15:20:00-04:00,4223,-0.2,-0.2,0.5512668718920198,0.927586904,5.413480885,4.051512082187421,,False,unequal_sizes,22,9,162
2026-09-14 15:25:00-04:00,4080,0.3333333333333333,0.3333333333333333,0.5926470588235294,1.950083506,6.489236352,5.196454863015873,,False,unequal_sizes,12,6,149
2026-09-14 15:30:00-04:00,5219,0.0,0.0,0.6062464073577314,1.07280754,3.023891589,9.203336209375701,,False,equal_positive_sizes,21,7,311
2026-09-14 15:35:00-04:00,6197,0.3333333333333333,0.3333333333333333,0.6438599322252703,0.99924175,4.583313106,6.900120752113424,,False,unequal_sizes,7,6,204
2026-09-14 15:40:00-04:00,4954,-0.5,-0.5,0.5545014129995963,1.12401828,4.959194002,26.973514304571086,,False,unequal_sizes,11,22,255
2026-09-14 15:45:00-04:00,4431,0.0,0.0,0.6158880613856917,2.562387998,4.880331328,5.168997501651403,,False,equal_positive_sizes,7,20,199
2026-09-14 15:50:00-04:00,6246,0.0,0.0,0.7275056035862952,0.640779091,2.919485158,6.904090673724443,,False,equal_positive_sizes,35,13,317
2026-09-14 15:55:00-04:00,12565,0.0,0.0,0.7456426581774771,4.708243994,1.854019554,40.28313287679215,,False,equal_positive_sizes,74,77,567
