timestamp,quote_timestamp,price,size,reason
2026-09-14 12:28:01.461470921-04:00,2026-09-14 12:28:01.446916224-04:00,1540.77,86,inside_spread_unclassified
2026-09-14 12:28:02.568907863-04:00,2026-09-14 12:28:02.013604704-04:00,1541.825,20,inside_spread_unclassified
2026-09-14 12:28:03.347280835-04:00,2026-09-14 12:28:03.076809080-04:00,1542.01,7,inside_spread_unclassified
2026-09-14 12:28:23.210950652-04:00,2026-09-14 12:28:23.208986271-04:00,1541.685,1,inside_spread_unclassified
2026-09-14 12:28:33.379011720-04:00,2026-09-14 12:28:33.218214988-04:00,1541.805,1,inside_spread_unclassified
2026-09-14 12:28:36.614678754-04:00,2026-09-14 12:28:36.610510487-04:00,1540.87,1,inside_spread_unclassified
2026-09-14 12:28:36.614701449-04:00,2026-09-14 12:28:36.610510487-04:00,1540.87,5,inside_spread_unclassified
2026-09-14 12:28:53.167657021-04:00,2026-09-14 12:28:52.816512331-04:00,1540.815,1,inside_spread_unclassified
2026-09-14 12:28:56.680758618-04:00,2026-09-14 12:28:56.585750701-04:00,1540.59,1,inside_spread_unclassified
2026-09-14 12:29:00.048735361-04:00,2026-09-14 12:28:59.921891592-04:00,1540.485,1,inside_spread_unclassified
2026-09-14 12:29:00.908089097-04:00,2026-09-14 12:29:00.861154508-04:00,1541.2,6,inside_spread_unclassified
2026-09-14 12:29:02.826080586-04:00,2026-09-14 12:29:02.798003559-04:00,1541.88,1,inside_spread_unclassified
2026-09-14 12:29:08.158915777-04:00,2026-09-14 12:29:08.065353571-04:00,1542.35,7,inside_spread_unclassified
2026-09-14 12:29:08.158927214-04:00,2026-09-14 12:29:08.065353571-04:00,1542.36,1,inside_spread_unclassified
2026-09-14 12:29:08.158932874-04:00,2026-09-14 12:29:08.065353571-04:00,1542.36,1,inside_spread_unclassified
2026-09-14 12:29:08.158937337-04:00,2026-09-14 12:29:08.065353571-04:00,1542.36,1,inside_spread_unclassified
2026-09-14 12:29:08.159668714-04:00,2026-09-14 12:29:08.159467857-04:00,1542.4,1,inside_spread_unclassified
2026-09-14 12:29:08.159684928-04:00,2026-09-14 12:29:08.159467857-04:00,1542.4,2,inside_spread_unclassified
2026-09-14 12:29:08.159688617-04:00,2026-09-14 12:29:08.159467857-04:00,1542.4,37,inside_spread_unclassified
2026-09-14 12:29:08.159876241-04:00,2026-09-14 12:29:08.159705905-04:00,1542.41,1,inside_spread_unclassified
2026-09-14 12:29:16.645221817-04:00,2026-09-14 12:29:14.348442745-04:00,1542.49,1,inside_spread_unclassified
2026-09-14 12:29:42.886888668-04:00,2026-09-14 12:29:42.886691059-04:00,1543.645,1,inside_spread_unclassified
2026-09-14 12:29:42.886899788-04:00,2026-09-14 12:29:42.886691059-04:00,1543.645,49,inside_spread_unclassified
2026-09-14 12:29:42.887389725-04:00,2026-09-14 12:29:42.887132652-04:00,1543.645,1,inside_spread_unclassified
2026-09-14 12:29:42.915795599-04:00,2026-09-14 12:29:42.887132652-04:00,1543.645,12,inside_spread_unclassified
