timestamp,quote_timestamp,price,size,reason
2026-09-14 10:33:59.108344468-04:00,2026-09-14 10:33:59.023439810-04:00,168.5,70,inside_spread_unclassified
2026-09-14 10:33:59.108355700-04:00,2026-09-14 10:33:59.023439810-04:00,168.5,58,inside_spread_unclassified
2026-09-14 10:33:59.113694833-04:00,2026-09-14 10:33:59.023439810-04:00,168.49,70,inside_spread_unclassified
2026-09-14 10:33:59.113720476-04:00,2026-09-14 10:33:59.023439810-04:00,168.5,30,inside_spread_unclassified
2026-09-14 10:33:59.115417388-04:00,2026-09-14 10:33:59.023439810-04:00,168.49,70,inside_spread_unclassified
2026-09-14 10:33:59.115440699-04:00,2026-09-14 10:33:59.023439810-04:00,168.5,30,inside_spread_unclassified
2026-09-14 10:33:59.723913514-04:00,2026-09-14 10:33:59.023439810-04:00,168.49,70,inside_spread_unclassified
2026-09-14 10:34:09.254694349-04:00,2026-09-14 10:34:08.231025977-04:00,168.47,70,inside_spread_unclassified
2026-09-14 10:34:09.254726326-04:00,2026-09-14 10:34:08.231025977-04:00,168.47,30,inside_spread_unclassified
2026-09-14 10:34:09.260505941-04:00,2026-09-14 10:34:08.231025977-04:00,168.47,70,inside_spread_unclassified
2026-09-14 10:34:09.260974879-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,65,inside_spread_unclassified
2026-09-14 10:34:09.260983592-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,5,inside_spread_unclassified
2026-09-14 10:34:09.261468846-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,62,inside_spread_unclassified
2026-09-14 10:34:09.261477913-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,8,inside_spread_unclassified
2026-09-14 10:34:09.261495908-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,53,inside_spread_unclassified
2026-09-14 10:34:09.261504729-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,4,inside_spread_unclassified
2026-09-14 10:34:09.261508154-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,64,inside_spread_unclassified
2026-09-14 10:34:09.261515741-04:00,2026-09-14 10:34:08.231025977-04:00,168.46,76,inside_spread_unclassified
2026-09-14 10:34:09.278893694-04:00,2026-09-14 10:34:09.278600566-04:00,168.53,100,inside_spread_unclassified
2026-09-14 10:34:09.289810477-04:00,2026-09-14 10:34:09.281522243-04:00,168.49,100,inside_spread_unclassified
2026-09-14 10:34:09.305738301-04:00,2026-09-14 10:34:09.296032463-04:00,168.49,70,inside_spread_unclassified
2026-09-14 10:34:09.306193014-04:00,2026-09-14 10:34:09.296032463-04:00,168.48,60,inside_spread_unclassified
2026-09-14 10:34:09.409051855-04:00,2026-09-14 10:34:09.408459055-04:00,168.47,70,inside_spread_unclassified
2026-09-14 10:34:09.409506-04:00,2026-09-14 10:34:09.408459055-04:00,168.47,30,inside_spread_unclassified
2026-09-14 10:34:12.023508535-04:00,2026-09-14 10:34:12.000700657-04:00,168.53,3,inside_spread_unclassified
2026-09-14 10:34:13.133764175-04:00,2026-09-14 10:34:13.133314110-04:00,168.47,70,inside_spread_unclassified
2026-09-14 10:34:13.134220184-04:00,2026-09-14 10:34:13.133314110-04:00,168.47,30,inside_spread_unclassified
2026-09-14 10:34:13.134229807-04:00,2026-09-14 10:34:13.133314110-04:00,168.47,33,inside_spread_unclassified
2026-09-14 10:34:13.134279022-04:00,2026-09-14 10:34:13.133314110-04:00,168.47,67,inside_spread_unclassified
2026-09-14 10:34:16.062490408-04:00,2026-09-14 10:34:16.033782108-04:00,168.475,57,inside_spread_unclassified
2026-09-14 10:34:16.713757543-04:00,2026-09-14 10:34:16.033782108-04:00,168.475,54,inside_spread_unclassified
2026-09-14 10:34:16.713766447-04:00,2026-09-14 10:34:16.033782108-04:00,168.475,46,inside_spread_unclassified
2026-09-14 10:34:16.715116763-04:00,2026-09-14 10:34:16.033782108-04:00,168.475,100,inside_spread_unclassified
2026-09-14 10:34:16.715571037-04:00,2026-09-14 10:34:16.033782108-04:00,168.475,54,inside_spread_unclassified
2026-09-14 10:34:16.730435058-04:00,2026-09-14 10:34:16.722525663-04:00,168.465,46,inside_spread_unclassified
2026-09-14 10:34:16.730447364-04:00,2026-09-14 10:34:16.722525663-04:00,168.465,54,inside_spread_unclassified
2026-09-14 10:34:16.857875818-04:00,2026-09-14 10:34:16.838082432-04:00,168.475,70,inside_spread_unclassified
2026-09-14 10:34:16.858337273-04:00,2026-09-14 10:34:16.838082432-04:00,168.475,53,inside_spread_unclassified
2026-09-14 10:34:16.859580799-04:00,2026-09-14 10:34:16.838082432-04:00,168.47,70,inside_spread_unclassified
2026-09-14 10:34:16.860030306-04:00,2026-09-14 10:34:16.838082432-04:00,168.47,63,inside_spread_unclassified
2026-09-14 10:34:16.860069456-04:00,2026-09-14 10:34:16.838082432-04:00,168.47,37,inside_spread_unclassified
2026-09-14 10:34:17.086893788-04:00,2026-09-14 10:34:16.982266217-04:00,168.45,70,inside_spread_unclassified
2026-09-14 10:34:17.086919693-04:00,2026-09-14 10:34:16.982266217-04:00,168.48,30,inside_spread_unclassified
2026-09-14 10:34:17.720085519-04:00,2026-09-14 10:34:17.310060723-04:00,168.455,70,inside_spread_unclassified
2026-09-14 10:34:18.088359214-04:00,2026-09-14 10:34:17.310060723-04:00,168.455,100,inside_spread_unclassified
2026-09-14 10:34:21.523606852-04:00,2026-09-14 10:34:21.523603170-04:00,168.51,100,inside_spread_unclassified
2026-09-14 10:34:29.695452248-04:00,2026-09-14 10:34:29.598849597-04:00,168.64,2,inside_spread_unclassified
2026-09-14 10:34:29.736673538-04:00,2026-09-14 10:34:29.735457299-04:00,168.705,70,inside_spread_unclassified
2026-09-14 10:34:29.736699065-04:00,2026-09-14 10:34:29.735457299-04:00,168.705,4,inside_spread_unclassified
2026-09-14 10:34:29.745520633-04:00,2026-09-14 10:34:29.745129662-04:00,168.73,100,inside_spread_unclassified
