signal_bar_open,available_at,label_end,prediction_bps,future_bps,model,period,valid,correct
2026-09-14 15:00:00-04:00,2026-09-14 15:05:00-04:00,2026-09-14 15:10:00-04:00,1.1201325571585443,-17.28975991342585,deployed_expected_5m_bps,closing,True,0.0
2026-09-14 15:05:00-04:00,2026-09-14 15:10:00-04:00,2026-09-14 15:15:00-04:00,3.821313723636351,-21.256499285835506,deployed_expected_5m_bps,closing,True,0.0
2026-09-14 15:10:00-04:00,2026-09-14 15:15:00-04:00,2026-09-14 15:20:00-04:00,2.8987953156873574,23.09853206717838,deployed_expected_5m_bps,closing,True,1.0
2026-09-14 15:15:00-04:00,2026-09-14 15:20:00-04:00,2026-09-14 15:25:00-04:00,-1.41168062463255,-15.107483654918097,deployed_expected_5m_bps,closing,True,1.0
2026-09-14 15:20:00-04:00,2026-09-14 15:25:00-04:00,2026-09-14 15:30:00-04:00,1.3658565975003012,-5.449364812082358,deployed_expected_5m_bps,closing,True,0.0
2026-09-14 15:25:00-04:00,2026-09-14 15:30:00-04:00,2026-09-14 15:35:00-04:00,5.23296693484115,0.5771034932933183,deployed_expected_5m_bps,closing,True,1.0
2026-09-14 15:30:00-04:00,2026-09-14 15:35:00-04:00,2026-09-14 15:40:00-04:00,0.0695907670224432,5.0025799813813165,deployed_expected_5m_bps,closing,True,1.0
2026-09-14 15:35:00-04:00,2026-09-14 15:40:00-04:00,2026-09-14 15:45:00-04:00,-0.2092202193880974,25.77360936730999,deployed_expected_5m_bps,closing,True,0.0
2026-09-14 15:40:00-04:00,2026-09-14 15:45:00-04:00,2026-09-14 15:50:00-04:00,0.5020806462246659,0.9585712978776861,deployed_expected_5m_bps,closing,True,1.0
2026-09-14 15:45:00-04:00,2026-09-14 15:50:00-04:00,2026-09-14 15:55:00-04:00,0.6220779803093777,-70.01426791841348,deployed_expected_5m_bps,closing,True,0.0
2026-09-14 15:50:00-04:00,2026-09-14 15:55:00-04:00,,,,deployed_expected_5m_bps,closing,False,
2026-09-14 15:55:00-04:00,2026-09-14 16:00:00-04:00,,,,deployed_expected_5m_bps,closing,False,
2026-09-14 09:30:00-04:00,2026-09-14 09:35:00-04:00,2026-09-14 09:50:00-04:00,4.963020856373283,182.3564922440757,calibrated_context_curve_cal_15m_bps,opening,True,1.0
2026-09-14 09:35:00-04:00,2026-09-14 09:40:00-04:00,2026-09-14 09:55:00-04:00,16.42179760208832,77.12570042674338,calibrated_context_curve_cal_15m_bps,opening,True,1.0
2026-09-14 09:40:00-04:00,2026-09-14 09:45:00-04:00,2026-09-14 10:00:00-04:00,22.0008409215935,88.10112020700033,calibrated_context_curve_cal_15m_bps,opening,True,1.0
2026-09-14 09:45:00-04:00,2026-09-14 09:50:00-04:00,2026-09-14 10:05:00-04:00,38.363060576049605,-6.788173472281889,calibrated_context_curve_cal_15m_bps,opening,True,0.0
2026-09-14 09:50:00-04:00,2026-09-14 09:55:00-04:00,2026-09-14 10:10:00-04:00,6.971245898556808,186.35378205887676,calibrated_context_curve_cal_15m_bps,opening,True,1.0
2026-09-14 09:55:00-04:00,2026-09-14 10:00:00-04:00,2026-09-14 10:15:00-04:00,21.31267425726688,170.35537186592674,calibrated_context_curve_cal_15m_bps,opening,True,1.0
2026-09-14 10:00:00-04:00,2026-09-14 10:05:00-04:00,2026-09-14 10:20:00-04:00,11.0447708551867,128.4247745116973,calibrated_context_curve_cal_15m_bps,opening,True,1.0
2026-09-14 10:05:00-04:00,2026-09-14 10:10:00-04:00,2026-09-14 10:25:00-04:00,19.31831282448239,29.873019625497044,calibrated_context_curve_cal_15m_bps,opening,True,1.0
2026-09-14 10:10:00-04:00,2026-09-14 10:15:00-04:00,2026-09-14 10:30:00-04:00,16.347062029395932,-11.679874453688344,calibrated_context_curve_cal_15m_bps,opening,True,0.0
2026-09-14 10:15:00-04:00,2026-09-14 10:20:00-04:00,2026-09-14 10:35:00-04:00,16.857716646940236,-77.32341404503407,calibrated_context_curve_cal_15m_bps,opening,True,0.0
2026-09-14 10:20:00-04:00,2026-09-14 10:25:00-04:00,2026-09-14 10:40:00-04:00,18.07959467464811,-57.03397920022057,calibrated_context_curve_cal_15m_bps,opening,True,0.0
2026-09-14 10:25:00-04:00,2026-09-14 10:30:00-04:00,2026-09-14 10:45:00-04:00,12.27157493745041,-4.529488854829733,calibrated_context_curve_cal_15m_bps,opening,True,0.0
2026-09-14 10:30:00-04:00,2026-09-14 10:35:00-04:00,2026-09-14 10:50:00-04:00,14.8803930160396,-43.54908116138034,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 10:35:00-04:00,2026-09-14 10:40:00-04:00,2026-09-14 10:55:00-04:00,18.107431527610416,-54.24585549149374,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 10:40:00-04:00,2026-09-14 10:45:00-04:00,2026-09-14 11:00:00-04:00,22.815608801737877,-77.10525605445272,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 10:45:00-04:00,2026-09-14 10:50:00-04:00,2026-09-14 11:05:00-04:00,13.262419228720209,-89.51780087662287,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 10:50:00-04:00,2026-09-14 10:55:00-04:00,2026-09-14 11:10:00-04:00,19.99345820120985,-49.12185950084802,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 10:55:00-04:00,2026-09-14 11:00:00-04:00,2026-09-14 11:15:00-04:00,20.334612907862848,-74.69231745539706,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 11:00:00-04:00,2026-09-14 11:05:00-04:00,2026-09-14 11:20:00-04:00,16.68113434932408,-7.731407648980948,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 11:05:00-04:00,2026-09-14 11:10:00-04:00,2026-09-14 11:25:00-04:00,33.28059371294939,-20.678830034812634,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 11:10:00-04:00,2026-09-14 11:15:00-04:00,2026-09-14 11:30:00-04:00,38.09917257328792,54.56410818616142,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 11:15:00-04:00,2026-09-14 11:20:00-04:00,2026-09-14 11:35:00-04:00,28.97609646742804,113.80291191418479,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 11:20:00-04:00,2026-09-14 11:25:00-04:00,2026-09-14 11:40:00-04:00,30.933552940239117,83.47400334416166,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 11:25:00-04:00,2026-09-14 11:30:00-04:00,2026-09-14 11:45:00-04:00,21.469770580516563,17.429786392404445,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 11:30:00-04:00,2026-09-14 11:35:00-04:00,2026-09-14 11:50:00-04:00,8.517898960345702,-100.48264515328809,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 11:35:00-04:00,2026-09-14 11:40:00-04:00,2026-09-14 11:55:00-04:00,8.088710392346817,-73.96594274686308,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 11:40:00-04:00,2026-09-14 11:45:00-04:00,2026-09-14 12:00:00-04:00,-1.5946946249022382,-51.588495663424936,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 11:45:00-04:00,2026-09-14 11:50:00-04:00,2026-09-14 12:05:00-04:00,14.30369372268673,-11.053048663265397,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 11:50:00-04:00,2026-09-14 11:55:00-04:00,2026-09-14 12:10:00-04:00,15.810884875442758,-19.070545872351687,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 11:55:00-04:00,2026-09-14 12:00:00-04:00,2026-09-14 12:15:00-04:00,10.598444728353142,5.0546433423148684,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 12:00:00-04:00,2026-09-14 12:05:00-04:00,2026-09-14 12:20:00-04:00,11.752989445241798,82.45366289828304,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 12:05:00-04:00,2026-09-14 12:10:00-04:00,2026-09-14 12:25:00-04:00,6.743832415915077,113.85513134464009,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 12:10:00-04:00,2026-09-14 12:15:00-04:00,2026-09-14 12:30:00-04:00,7.431985477672892,44.66136296590095,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 12:15:00-04:00,2026-09-14 12:20:00-04:00,2026-09-14 12:35:00-04:00,-2.069471857635849,-6.6694462612804095,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 12:20:00-04:00,2026-09-14 12:25:00-04:00,2026-09-14 12:40:00-04:00,-8.168579173728297,1.7145726911294012,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 12:25:00-04:00,2026-09-14 12:30:00-04:00,2026-09-14 12:45:00-04:00,-7.69781809536076,27.6111235372678,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 12:30:00-04:00,2026-09-14 12:35:00-04:00,2026-09-14 12:50:00-04:00,-2.5598731759182227,29.833222958555172,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 12:35:00-04:00,2026-09-14 12:40:00-04:00,2026-09-14 12:55:00-04:00,0.3113526100477666,30.046071537934704,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 12:40:00-04:00,2026-09-14 12:45:00-04:00,2026-09-14 13:00:00-04:00,-0.6334976233720696,48.347771939845074,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 12:45:00-04:00,2026-09-14 12:50:00-04:00,2026-09-14 13:05:00-04:00,-1.3589530430077996,71.22621028647025,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 12:50:00-04:00,2026-09-14 12:55:00-04:00,2026-09-14 13:10:00-04:00,5.140467012690356,106.91160768206088,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 12:55:00-04:00,2026-09-14 13:00:00-04:00,2026-09-14 13:15:00-04:00,1.9470520079348024,73.33170373991615,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:00:00-04:00,2026-09-14 13:05:00-04:00,2026-09-14 13:20:00-04:00,6.382460430735617,56.51095954938956,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:05:00-04:00,2026-09-14 13:10:00-04:00,2026-09-14 13:25:00-04:00,6.313600961162871,24.22248638444202,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:10:00-04:00,2026-09-14 13:15:00-04:00,2026-09-14 13:30:00-04:00,7.160620067104116,33.20452551873521,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:15:00-04:00,2026-09-14 13:20:00-04:00,2026-09-14 13:35:00-04:00,7.402045003210933,6.760618211547609,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:20:00-04:00,2026-09-14 13:25:00-04:00,2026-09-14 13:40:00-04:00,2.9775461432702577,-1.1034124350539631,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 13:25:00-04:00,2026-09-14 13:30:00-04:00,2026-09-14 13:45:00-04:00,1.3261745747886735,7.191986493950697,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:30:00-04:00,2026-09-14 13:35:00-04:00,2026-09-14 13:50:00-04:00,5.377594784565263,39.20112248635199,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:35:00-04:00,2026-09-14 13:40:00-04:00,2026-09-14 13:55:00-04:00,3.32238051463447,43.92765540637056,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:40:00-04:00,2026-09-14 13:45:00-04:00,2026-09-14 14:00:00-04:00,11.704399588215596,39.400561793783154,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:45:00-04:00,2026-09-14 13:50:00-04:00,2026-09-14 14:05:00-04:00,12.584072170283664,7.269097268642888,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:50:00-04:00,2026-09-14 13:55:00-04:00,2026-09-14 14:10:00-04:00,4.705901771438189,5.38753707848727,calibrated_context_curve_cal_15m_bps,midday,True,1.0
2026-09-14 13:55:00-04:00,2026-09-14 14:00:00-04:00,2026-09-14 14:15:00-04:00,14.77858252831378,-36.204467663943916,calibrated_context_curve_cal_15m_bps,midday,True,0.0
2026-09-14 14:00:00-04:00,2026-09-14 14:05:00-04:00,2026-09-14 14:20:00-04:00,7.73405101272733,-39.11417211846624,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:05:00-04:00,2026-09-14 14:10:00-04:00,2026-09-14 14:25:00-04:00,0.178426958194194,-85.11174028530633,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:10:00-04:00,2026-09-14 14:15:00-04:00,2026-09-14 14:30:00-04:00,-2.551174794058466,-52.00916452843152,calibrated_context_curve_cal_15m_bps,closing,True,1.0
2026-09-14 14:15:00-04:00,2026-09-14 14:20:00-04:00,2026-09-14 14:35:00-04:00,1.9109357585066065,-27.89812027269134,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:20:00-04:00,2026-09-14 14:25:00-04:00,2026-09-14 14:40:00-04:00,8.400027170060962,-3.417783204910929,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:25:00-04:00,2026-09-14 14:30:00-04:00,2026-09-14 14:45:00-04:00,5.875008416128618,-4.058529899357843,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:30:00-04:00,2026-09-14 14:35:00-04:00,2026-09-14 14:50:00-04:00,-0.2793268308597466,-10.794851125007776,calibrated_context_curve_cal_15m_bps,closing,True,1.0
2026-09-14 14:35:00-04:00,2026-09-14 14:40:00-04:00,2026-09-14 14:55:00-04:00,-4.1246829858367775,13.262286965054493,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:40:00-04:00,2026-09-14 14:45:00-04:00,2026-09-14 15:00:00-04:00,-5.468351527878164,2.07769956354964,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:45:00-04:00,2026-09-14 14:50:00-04:00,2026-09-14 15:05:00-04:00,-10.840826350804091,3.9971232576685445,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 14:50:00-04:00,2026-09-14 14:55:00-04:00,2026-09-14 15:10:00-04:00,-10.559997511968415,-30.479689868746497,calibrated_context_curve_cal_15m_bps,closing,True,1.0
2026-09-14 14:55:00-04:00,2026-09-14 15:00:00-04:00,2026-09-14 15:15:00-04:00,-15.718635672272203,-37.012358027669336,calibrated_context_curve_cal_15m_bps,closing,True,1.0
2026-09-14 15:00:00-04:00,2026-09-14 15:05:00-04:00,2026-09-14 15:20:00-04:00,-13.905797896462747,-15.499926463904412,calibrated_context_curve_cal_15m_bps,closing,True,1.0
2026-09-14 15:05:00-04:00,2026-09-14 15:10:00-04:00,2026-09-14 15:25:00-04:00,-21.67313845389356,-13.317258937800558,calibrated_context_curve_cal_15m_bps,closing,True,1.0
2026-09-14 15:10:00-04:00,2026-09-14 15:15:00-04:00,2026-09-14 15:30:00-04:00,-23.30709491393761,2.5024519329508443,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 15:15:00-04:00,2026-09-14 15:20:00-04:00,2026-09-14 15:35:00-04:00,-20.761820195056583,-19.972698222524564,calibrated_context_curve_cal_15m_bps,closing,True,1.0
2026-09-14 15:20:00-04:00,2026-09-14 15:25:00-04:00,2026-09-14 15:40:00-04:00,-16.712189490917236,0.12756663282598169,calibrated_context_curve_cal_15m_bps,closing,True,0.0
2026-09-14 15:25:00-04:00,2026-09-14 15:30:00-04:00,2026-09-14 15:45:00-04:00,-12.120241490343236,31.36796314493262,calibrated_context_curve_cal_15m_bps,closing,True,0.0
