bar_open_et,quote_count,raw_last_qi,stored_qi,equal_size_quote_fraction,last_quote_age_seconds,max_interquote_gap_seconds,stored_spread_bps,missing_features,last_quote_age_gt_30s,quote_state,trades__at_or_above_ask,trades__at_or_below_bid,trades__inside_spread_unclassified
2026-09-14 09:30:00-04:00,2438,0.5,0.5,0.1652994257588187,0.423027543,4.029066174,123.40419684206054,,False,unequal_sizes,21,9,509
2026-09-14 09:35:00-04:00,1707,0.0,0.0,0.07205623901581722,0.08659563,3.83889883,60.1064269762042,,False,equal_positive_sizes,5,10,540
2026-09-14 09:40:00-04:00,1472,0.0,0.0,0.30978260869565216,0.797025264,5.724370713,53.96834228169243,,False,equal_positive_sizes,14,7,390
2026-09-14 09:45:00-04:00,1305,0.5,0.5,0.5379310344827586,0.946243773,6.023836737,25.221379969788895,,False,unequal_sizes,10,11,305
2026-09-14 09:50:00-04:00,1799,0.3333333333333333,0.3333333333333333,0.584769316286826,2.63607125,5.710627028,18.829262889738242,,False,unequal_sizes,8,23,266
2026-09-14 09:55:00-04:00,1008,0.0,0.0,0.5734126984126984,1.48127429,12.504138692,12.47487698385165,,False,equal_positive_sizes,16,21,273
2026-09-14 10:00:00-04:00,1045,0.0,0.0,0.600956937799043,0.392011233,8.003406839,11.385568098194277,,False,equal_positive_sizes,15,7,212
2026-09-14 10:05:00-04:00,830,0.0,0.0,0.5771084337349398,0.496154316,9.744798696,18.82431107651461,,False,equal_positive_sizes,8,2,193
2026-09-14 10:10:00-04:00,764,0.3333333333333333,0.3333333333333333,0.5366492146596858,1.136167151,5.658975075,23.30937692289733,,False,unequal_sizes,17,1,205
2026-09-14 10:15:00-04:00,1090,0.5,0.5,0.3229357798165138,2.371544987,7.48565033,12.798041343238918,,False,unequal_sizes,25,20,262
2026-09-14 10:20:00-04:00,964,0.5,0.5,0.1908713692946058,0.52244022,6.668922985,19.840438166295833,,False,unequal_sizes,12,3,178
2026-09-14 10:25:00-04:00,1075,-0.5,-0.5,0.25209302325581395,2.441643779,6.23218885,24.37418577612183,,False,unequal_sizes,20,2,279
2026-09-14 10:30:00-04:00,1434,0.0,0.0,0.689679218967922,3.372719526,6.638321039,45.89723497145378,,False,equal_positive_sizes,13,0,237
2026-09-14 10:35:00-04:00,525,0.0,0.0,0.5904761904761905,4.484521329,9.404989676,57.33864764701801,,False,equal_positive_sizes,5,0,217
2026-09-14 10:40:00-04:00,728,0.2,0.2,0.46153846153846156,0.227167769,7.190625128,22.337009632835723,,False,unequal_sizes,15,0,279
2026-09-14 10:45:00-04:00,700,0.3333333333333333,0.3333333333333333,0.19285714285714287,5.032483517,7.63724556,13.654540134595006,,False,unequal_sizes,10,4,131
2026-09-14 10:50:00-04:00,597,0.6,0.6,0.20603015075376885,4.199919715,7.491259046,27.07719792873469,,False,unequal_sizes,4,0,112
2026-09-14 10:55:00-04:00,568,0.3333333333333333,0.3333333333333333,0.23943661971830985,0.917474731,7.042305295,16.757436112275457,,False,unequal_sizes,10,2,99
2026-09-14 11:00:00-04:00,625,0.3333333333333333,0.3333333333333333,0.3952,1.440428239,8.532724319,28.192209459742106,,False,unequal_sizes,5,2,129
2026-09-14 11:05:00-04:00,734,0.0,0.0,0.5231607629427792,1.010017709,8.03653777,17.265385686438442,,False,equal_positive_sizes,13,3,196
2026-09-14 11:10:00-04:00,623,0.0,0.0,0.5890850722311396,0.37399094,9.555013593,13.923698134224448,,False,equal_positive_sizes,8,1,123
2026-09-14 11:15:00-04:00,571,0.0,0.0,0.5499124343257443,1.859796115,10.453723794,6.670557825398402,,False,equal_positive_sizes,4,2,119
2026-09-14 11:20:00-04:00,708,0.3333333333333333,0.3333333333333333,0.5028248587570622,0.889919526,12.154393115,11.268701949476661,,False,unequal_sizes,16,1,179
2026-09-14 11:25:00-04:00,862,0.0,0.0,0.302784222737819,1.840095554,9.226726613,71.58076510646576,,False,equal_positive_sizes,4,4,132
2026-09-14 11:30:00-04:00,1025,-0.5,-0.5,0.3375609756097561,0.965295464,12.906498498,11.10494169905545,,False,unequal_sizes,16,1,185
2026-09-14 11:35:00-04:00,769,0.3333333333333333,0.3333333333333333,0.27308192457737324,2.430168503,5.633848924,10.489703527852797,,False,unequal_sizes,6,1,154
