bar_open_et,quote_count,raw_last_qi,stored_qi,equal_size_quote_fraction,last_quote_age_seconds,max_interquote_gap_seconds,stored_spread_bps,missing_features,last_quote_age_gt_30s,quote_state,trades__at_or_above_ask,trades__at_or_below_bid,trades__inside_spread_unclassified
2026-09-14 12:50:00-04:00,7609,0.3333333333333333,0.3333333333333333,0.5339729267972139,0.102142935,3.351352265,1.883505203182749,,False,unequal_sizes,10,4,216
2026-09-14 12:55:00-04:00,6972,0.3333333333333333,0.3333333333333333,0.4708835341365462,0.084000009,1.497656532,1.4145271942853639,,False,unequal_sizes,12,17,105
2026-09-14 13:00:00-04:00,8693,0.0,0.0,0.4939606580006902,0.250399188,1.557958133,1.4139271827501418,,False,equal_positive_sizes,17,8,185
2026-09-14 13:05:00-04:00,6429,0.3333333333333333,0.3333333333333333,0.47456836210919273,0.005578455,2.956681857,0.9429069822266857,,False,unequal_sizes,17,11,154
2026-09-14 13:10:00-04:00,8123,-0.3333333333333333,-0.3333333333333333,0.4222577865320694,0.093568767,1.387263559,0.9428180832499793,,False,unequal_sizes,18,7,154
2026-09-14 13:15:00-04:00,8734,0.0,0.0,0.4575223265399588,0.027009461,2.851466843,0.9433517286925255,,False,equal_positive_sizes,12,12,105
2026-09-14 13:20:00-04:00,8217,0.0,0.0,0.484118291347207,0.54248921,1.247700918,1.4128617514776716,,False,equal_positive_sizes,11,5,190
2026-09-14 13:25:00-04:00,8157,0.0,0.0,0.4853500061297045,0.123626839,2.232944467,1.4125291334134304,,False,equal_positive_sizes,26,8,139
2026-09-14 13:30:00-04:00,9758,0.8,0.8,0.5288993646238983,0.028672622,2.013669816,1.4119308153900993,,False,unequal_sizes,17,21,162
2026-09-14 13:35:00-04:00,9334,0.3333333333333333,0.3333333333333333,0.46003856867366616,0.034307849,2.325245122,1.4122631517006536,,False,unequal_sizes,22,20,152
2026-09-14 13:40:00-04:00,6902,0.3333333333333333,0.3333333333333333,0.4487105186902347,0.668280981,2.889756049,0.9421074944656004,,False,unequal_sizes,15,13,74
2026-09-14 13:45:00-04:00,8315,0.6,0.6,0.4585688514732411,0.066188154,2.326368406,0.941353666573013,,False,unequal_sizes,31,11,86
2026-09-14 13:50:00-04:00,10947,0.0,0.0,0.4076002557778387,0.063961306,1.341829913,0.9407780234245171,,False,equal_positive_sizes,37,19,126
2026-09-14 13:55:00-04:00,9457,0.0,0.0,0.39219625674103836,0.032332575,1.437039305,0.941486607353492,,False,equal_positive_sizes,26,9,135
2026-09-14 14:00:00-04:00,13747,0.0,0.0,0.4294755219320579,0.128680165,2.008486152,0.9422850412241136,,False,equal_positive_sizes,75,30,176
2026-09-14 14:05:00-04:00,8628,0.0,0.0,0.45630505331478904,0.207106803,2.946516357,1.4117979246571042,,False,equal_positive_sizes,21,12,162
2026-09-14 14:10:00-04:00,8594,0.5,0.5,0.4514777751919944,0.907607334,1.966044648,0.9416195856878641,,False,unequal_sizes,26,15,140
2026-09-14 14:15:00-04:00,7808,0.0,0.0,0.4336577868852459,0.039258354,2.112621554,1.41186436689654,,False,equal_positive_sizes,9,6,87
2026-09-14 14:20:00-04:00,7948,0.3333333333333333,0.3333333333333333,0.40135883241066933,0.408734684,1.702367649,0.9428180832499793,,False,unequal_sizes,41,11,108
2026-09-14 14:25:00-04:00,7525,0.3333333333333333,0.3333333333333333,0.4396013289036545,0.153186653,2.301994794,0.9430848304809842,,False,unequal_sizes,22,26,105
2026-09-14 14:30:00-04:00,8965,0.0,0.0,0.4342442833240379,0.088336661,1.947014263,1.413127958736717,,False,equal_positive_sizes,24,22,218
2026-09-14 14:35:00-04:00,7198,-0.6666666666666666,-0.6666666666666666,0.4416504584606835,0.056359538,2.096190078,1.4123961300346572,,False,unequal_sizes,7,17,185
2026-09-14 14:40:00-04:00,10403,0.3333333333333333,0.3333333333333333,0.3757569931750457,0.82081815,3.011726185,0.9417082587805731,,False,unequal_sizes,38,21,166
2026-09-14 14:45:00-04:00,10750,-0.3333333333333333,-0.3333333333333333,0.4156279069767442,0.140449298,2.224936691,0.9419300146003972,,False,unequal_sizes,27,22,159
2026-09-14 14:50:00-04:00,7756,0.3333333333333333,0.3333333333333333,0.3711964930376483,0.242232211,1.614032624,0.9421074944656004,,False,unequal_sizes,31,14,184
2026-09-14 14:55:00-04:00,8847,0.42857142857142855,0.42857142857142855,0.3036057420594552,0.111458006,1.624144127,0.9417526015907054,,False,unequal_sizes,37,16,187
2026-09-14 15:00:00-04:00,10998,0.2,0.2,0.3821603927986907,0.097070802,2.166005002,0.9411764705873792,,False,unequal_sizes,26,14,224
2026-09-14 15:05:00-04:00,11047,0.7142857142857143,0.7142857142857143,0.3785643161039196,0.831212572,2.629860996,0.9421518748813741,,False,unequal_sizes,58,10,138
2026-09-14 15:10:00-04:00,8303,0.3333333333333333,0.3333333333333333,0.49223172347344335,0.088895142,1.886106444,1.4125956444954781,,False,unequal_sizes,36,9,151
2026-09-14 15:15:00-04:00,9234,0.0,0.0,0.3436213991769547,0.288803435,1.693597423,0.9426403355804417,,False,equal_positive_sizes,58,25,152
2026-09-14 15:20:00-04:00,9552,0.0,0.0,0.40138190954773867,0.92600329,1.821410853,0.9428180832499793,,False,equal_positive_sizes,35,19,198
2026-09-14 15:25:00-04:00,9135,-0.3333333333333333,-0.3333333333333333,0.40262725779967157,0.138400407,1.478938492,0.942373839702692,,False,unequal_sizes,32,16,177
2026-09-14 15:30:00-04:00,16118,0.0,0.0,0.45055217768953965,0.00962361,1.405495903,1.4141271300290432,,False,equal_positive_sizes,102,29,620
2026-09-14 15:35:00-04:00,11797,0.0,0.0,0.49020937526489783,0.005374419,1.520170094,1.4163971577630903,,False,equal_positive_sizes,54,16,375
2026-09-14 15:40:00-04:00,12751,-0.3333333333333333,-0.3333333333333333,0.4527488040153713,0.127756137,1.286158946,1.4145271942853639,,False,unequal_sizes,55,45,360
2026-09-14 15:45:00-04:00,11113,0.0,0.0,0.5175920093584091,0.031450622,1.448093439,1.4146605993445942,,False,equal_positive_sizes,77,22,473
2026-09-14 15:50:00-04:00,23133,-0.3333333333333333,-0.3333333333333333,0.5844032334759867,0.019433219,0.8599103,1.8900911968998744,,False,unequal_sizes,114,84,863
2026-09-14 15:55:00-04:00,36302,0.5,0.5,0.46625530273814114,0.168437922,0.670853909,1.4202864244289801,,False,unequal_sizes,514,427,2036
