date,fill_time,signal_data_cutoff,symbol,quantity,side,reference_price,fill_price,slippage_cost,commission_cost,cost,notional,shares_after,cash_after,equity_after,gross_exposure_after,net_exposure_after,reason
2026-08-31,2026-08-31T09:35:00-04:00,2026-08-31T09:35:00-04:00,SNDK,46,buy,1516.385009765625,1516.6882867675781,13.95074208984375,0.0,13.95074208984375,69753.71044921875,46,30232.338808691406,99986.04925791016,0.697634429672201,0.697634429672201,policy_rebalance
2026-08-31,2026-08-31T09:35:00-04:00,2026-08-31T09:35:00-04:00,MSTR,196,buy,127.1449966430664,127.17042564239502,4.984083868408203,0.0,4.984083868408203,24920.419342041016,196,5306.935382781983,99981.06517404175,0.9469205956793524,0.9469205956793524,policy_rebalance
2026-08-31,2026-08-31T09:40:00-04:00,2026-08-31T09:40:00-04:00,SNDK,-15,sell,1511.5,1511.1977,4.5345,0.0,4.5345,22672.5,31,27974.90088278198,99749.86130148315,0.7195494758811657,0.7195494758811657,policy_rebalance
2026-08-31,2026-08-31T09:40:00-04:00,2026-08-31T09:40:00-04:00,MSTR,-1,sell,127.13500213623047,127.10957513580323,0.025427000427246094,0.0,0.025427000427246094,127.13500213623047,195,28102.010457917786,99749.83587448273,0.7182751208405082,0.7182751208405082,policy_rebalance
2026-08-31,2026-08-31T09:45:00-04:00,2026-08-31T09:45:00-04:00,SNDK,-29,sell,1530.4000244140625,1530.0939444091798,8.876320141601562,0.0,8.876320141601562,44381.60070800781,2,72474.734845784,100219.60971608429,0.27684077945324015,0.27684077945324015,policy_rebalance
2026-08-31,2026-08-31T09:45:00-04:00,2026-08-31T09:45:00-04:00,TSLA,-84,sell,355.82000732421875,355.74884332275394,5.977776123046875,0.0,5.977776123046875,29888.880615234375,-84,102357.63768489534,100213.63193996125,0.5751089384731958,-0.021394352279523927,policy_rebalance
2026-08-31,2026-08-31T09:45:00-04:00,2026-08-31T09:45:00-04:00,NVDA,-171,sell,218.0800018310547,218.0363858306885,7.45833606262207,0.0,7.45833606262207,37291.68031311035,-171,139641.85966194308,100206.17360389864,0.947301272812515,-0.3935454736943487,policy_rebalance
2026-08-31,2026-08-31T09:50:00-04:00,2026-08-31T09:50:00-04:00,SNDK,-2,sell,1523.625,1523.320275,0.60945,0.0,0.60945,3047.25,0,142688.5002119431,99986.95021652072,0.9220458308896622,-0.4270712318252791,policy_rebalance
2026-08-31,2026-08-31T09:50:00-04:00,2026-08-31T09:50:00-04:00,NVDA,171,buy,217.8699951171875,217.91356911621094,7.451153833007813,0.0,7.451153833007813,37255.76916503906,0,105425.27989307101,99979.49906268771,0.5494804629000032,-0.05446897495424302,policy_rebalance
2026-08-31,2026-08-31T09:50:00-04:00,2026-08-31T09:50:00-04:00,TSLA,-27,sell,359.4200134277344,359.34812942504885,1.9408680725097656,0.0,1.9408680725097656,9704.340362548828,-111,115127.67938754734,99977.55819461521,0.6465563167905662,-0.15153521916829646,policy_rebalance
